# HOMER Peaks
# Peak finding parameters:
# tag directory = outputdir/
#
# total peaks = 86424
# peak size = 154
# peaks found using tags on both strands
# minimum distance between peaks = 308
# fragment length = 114
# genome size = 2000000000
# Total tags = 9838548.0
# Total tags in peaks = 4277186.0
# Approximate IP efficiency = 43.47%
# tags per bp = 0.003851
# expected tags per peak = 0.593
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 3.055958e-06
# FDR tag threshold = 7.0
# number of putative peaks = 105817
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 19381
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 12
#
# cmd = findPeaks outputdir/ -style factor -o homerPeaks.txt
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr3-4267	chr3	66977031	66977185	+	11.2	0.846	9.000000	7.33	5.57e-07	0.87
chr3-4272	chr3	69317169	69317323	+	11.2	0.800	9.000000	8.18	1.91e-07	0.98
chr3-4281	chr3	79221775	79221929	+	11.2	0.917	9.000000	29.30	3.59e-13	0.87
chr3-4640	chr3	79678655	79678809	+	11.2	0.786	8.000000	21.31	1.04e-11	0.98
chr3-3964	chr3	81036006	81036160	+	11.2	0.750	10.000000	4.78	2.94e-05	0.78
chr3-4289	chr3	81926069	81926223	+	11.2	0.917	9.000000	30.58	2.28e-13	0.87
chr3-5102	chr3	83993608	83993762	+	11.2	0.917	7.000000	14.35	6.24e-10	1.12
chr3-3969	chr3	84229068	84229222	+	11.2	0.917	10.000000	19.01	3.42e-11	0.78
chr3-3971	chr3	84493307	84493461	+	11.2	0.917	10.000000	23.44	3.80e-12	0.78
chr3-3976	chr3	86912544	86912698	+	11.2	0.857	10.000000	43.96	4.70e-15	0.87
chr3-3981	chr3	87617687	87617841	+	11.2	0.917	10.000000	6.22	2.63e-06	0.78
chr3-4667	chr3	87618807	87618961	+	11.2	0.750	8.000000	6.22	2.63e-06	0.98
chr3-3984	chr3	87946504	87946658	+	11.2	0.923	10.000000	17.58	7.70e-11	0.78
chr3-3986	chr3	88209713	88209867	+	11.2	0.647	10.000000	9.50	4.35e-08	0.87
chr3-4305	chr3	88467212	88467366	+	11.2	0.824	9.000000	4.19	9.50e-05	0.98
chr3-4310	chr3	88735337	88735491	+	11.2	0.786	9.000000	4.82	2.77e-05	0.98
chr3-3993	chr3	89529957	89530111	+	11.2	0.857	10.000000	11.53	5.75e-09	0.78
chr3-5158	chr3	89787028	89787182	+	11.2	0.917	7.000000	9.13	6.45e-08	1.12
chr3-3998	chr3	90293992	90294146	+	11.2	0.700	10.000000	5.58	7.25e-06	0.87
chr3-4690	chr3	90302048	90302202	+	11.2	0.917	8.000000	24.25	2.66e-12	0.98
chr3-4006	chr3	95042237	95042391	+	11.2	0.667	10.000000	6.45	1.87e-06	0.87
chr3-4711	chr3	95160106	95160260	+	11.2	0.688	8.000000	10.82	1.19e-08	0.98
chr3-4012	chr3	95681473	95681627	+	11.2	0.733	10.000000	4.69	3.52e-05	0.87
chr3-4718	chr3	95861953	95862107	+	11.2	0.692	8.000000	25.12	1.84e-12	1.12
chr3-4016	chr3	96107674	96107828	+	11.2	0.846	10.000000	10.50	1.61e-08	0.78
chr3-5199	chr3	96136086	96136240	+	11.2	0.846	7.000000	5.33	1.11e-05	1.30
chr3-4018	chr3	96168845	96168999	+	11.2	0.857	10.000000	6.39	2.04e-06	0.87
chr3-5200	chr3	96182583	96182737	+	11.2	0.917	7.000000	35.16	5.14e-14	1.12
chr3-4020	chr3	96199831	96199985	+	11.2	0.929	10.000000	11.53	5.75e-09	0.87
chr3-4353	chr3	98019404	98019558	+	11.2	0.688	9.000000	6.63	1.44e-06	0.98
chr3-4031	chr3	98129636	98129790	+	11.2	0.769	10.000000	12.56	2.43e-09	0.78
chr3-4356	chr3	98130903	98131057	+	11.2	0.733	9.000000	13.27	1.39e-09	0.98
chr3-4361	chr3	100471037	100471191	+	11.2	0.857	9.000000	21.98	7.50e-12	0.98
chr3-4362	chr3	100644495	100644649	+	11.2	0.917	9.000000	4.57	4.44e-05	0.87
chr3-4034	chr3	100924829	100924983	+	11.2	0.923	10.000000	5.17	1.46e-05	0.87
chr3-4035	chr3	100973438	100973592	+	11.2	0.786	10.000000	7.40	5.04e-07	0.78
chr3-4040	chr3	102062368	102062522	+	11.2	0.917	10.000000	54.10	5.02e-16	0.78
chr3-4367	chr3	102825377	102825531	+	11.2	0.769	9.000000	50.23	1.12e-15	0.87
chr3-4368	chr3	103291706	103291860	+	11.2	0.917	9.000000	43.96	4.70e-15	0.87
chr3-4766	chr3	103848304	103848458	+	11.2	0.917	8.000000	5.33	1.11e-05	0.98
chr3-4046	chr3	103951881	103952035	+	11.2	0.917	10.000000	31.97	1.42e-13	0.78
chr3-4373	chr3	104683086	104683240	+	11.2	0.688	9.000000	33.49	8.66e-14	0.87
chr3-4772	chr3	104770185	104770339	+	11.2	0.833	8.000000	28.13	5.54e-13	0.98
chr3-4049	chr3	104836864	104837018	+	11.2	0.917	10.000000	31.97	1.42e-13	0.78
chr3-4050	chr3	104994658	104994812	+	11.2	0.769	10.000000	5.86	4.62e-06	0.78
chr3-4787	chr3	107098771	107098925	+	11.2	0.611	8.000000	7.48	4.55e-07	0.98
chr3-4387	chr3	107462278	107462432	+	11.2	0.917	9.000000	22.69	5.37e-12	0.87
chr3-4390	chr3	108210096	108210250	+	11.2	0.647	9.000000	6.70	1.31e-06	0.87
chr3-4071	chr3	108442492	108442646	+	11.2	0.688	10.000000	10.50	1.61e-08	0.78
chr3-4393	chr3	108740694	108740848	+	11.2	0.857	9.000000	13.52	1.14e-09	0.98
chr3-4075	chr3	109433680	109433834	+	11.2	0.867	10.000000	13.02	1.68e-09	0.87
chr3-4808	chr3	111792642	111792796	+	11.2	0.769	8.000000	54.10	5.02e-16	0.98
chr3-4081	chr3	116341126	116341280	+	11.2	0.769	10.000000	30.58	2.28e-13	0.78
chr3-4084	chr3	116789301	116789455	+	11.2	0.846	10.000000	63.94	8.25e-17	0.78
chr3-5306	chr3	121481062	121481216	+	11.2	0.917	7.000000	25.12	1.84e-12	1.12
chr3-4413	chr3	121643356	121643510	+	11.2	0.833	9.000000	29.30	3.59e-13	0.87
chr3-4092	chr3	122104602	122104756	+	11.2	0.857	10.000000	37.02	2.97e-14	0.87
chr3-4418	chr3	122364747	122364901	+	11.2	0.786	9.000000	10.82	1.19e-08	0.87
chr3-4420	chr3	122420182	122420336	+	11.2	0.917	9.000000	5.41	9.67e-06	0.87
chr3-4097	chr3	122451396	122451550	+	11.2	0.750	10.000000	18.51	4.52e-11	0.78
chr3-4110	chr3	129338360	129338514	+	11.2	0.938	10.000000	17.58	7.70e-11	0.87
chr3-4112	chr3	130387328	130387482	+	11.2	0.923	10.000000	37.02	2.97e-14	0.78
chr3-4439	chr3	130709276	130709430	+	11.2	0.786	9.000000	14.35	6.24e-10	0.87
chr3-4441	chr3	130866020	130866174	+	11.2	0.929	9.000000	46.89	2.35e-15	0.87
chr3-4852	chr3	131489452	131489606	+	11.2	0.786	8.000000	7.33	5.57e-07	0.98
chr3-4115	chr3	131524880	131525034	+	11.2	0.917	10.000000	9.50	4.35e-08	0.78
chr3-4449	chr3	133711634	133711788	+	11.2	0.786	9.000000	63.94	8.25e-17	0.87
chr3-4453	chr3	135206748	135206902	+	11.2	0.846	9.000000	19.54	2.57e-11	0.98
chr3-4864	chr3	135498279	135498433	+	11.2	0.833	8.000000	5.72	5.81e-06	0.98
chr3-4123	chr3	137846620	137846774	+	11.2	0.857	10.000000	5.25	1.28e-05	0.87
chr3-4462	chr3	137879440	137879594	+	11.2	0.786	9.000000	4.26	8.13e-05	0.98
chr3-4466	chr3	141492045	141492199	+	11.2	0.786	9.000000	63.94	8.25e-17	0.87
chr3-4129	chr3	142246661	142246815	+	11.2	0.882	10.000000	13.27	1.39e-09	0.87
chr3-4132	chr3	143281771	143281925	+	11.2	0.923	10.000000	39.07	1.67e-14	0.78
chr3-4889	chr3	144170674	144170828	+	11.2	0.846	8.000000	41.37	9.02e-15	0.98
chr3-4478	chr3	144379982	144380136	+	11.2	0.714	9.000000	10.19	2.16e-08	0.87
chr3-4481	chr3	144684193	144684347	+	11.2	0.917	9.000000	5.96	3.95e-06	0.87
chr3-4139	chr3	145575432	145575586	+	11.2	0.833	10.000000	14.07	7.67e-10	0.78
chr3-4484	chr3	148347939	148348093	+	11.2	0.769	9.000000	30.58	2.28e-13	0.87
chr3-4909	chr3	148895810	148895964	+	11.2	0.846	8.000000	18.03	5.92e-11	0.98
chr3-4486	chr3	148990721	148990875	+	11.2	0.733	9.000000	6.39	2.04e-06	0.87
chr3-4150	chr3	152912258	152912412	+	11.2	0.750	10.000000	5.21	1.36e-05	0.87
chr3-4490	chr3	155093957	155094111	+	11.2	0.833	9.000000	6.57	1.57e-06	0.87
chr3-5436	chr3	157942648	157942802	+	11.2	0.917	7.000000	8.68	1.06e-07	1.12
chr3-4925	chr3	159890362	159890516	+	11.2	0.917	8.000000	28.13	5.54e-13	0.98
chr4-4407	chr4	3664566	3664720	+	11.2	0.846	10.000000	10.82	1.19e-08	0.87
chr4-4411	chr4	4103186	4103340	+	11.2	0.733	10.000000	41.37	9.02e-15	0.78
chr4-4795	chr4	8545796	8545950	+	11.2	0.923	9.000000	13.27	1.39e-09	0.87
chr4-4420	chr4	8694122	8694276	+	11.2	0.667	10.000000	6.70	1.31e-06	0.78
chr4-4423	chr4	9771416	9771570	+	11.2	0.632	10.000000	13.52	1.14e-09	0.78
chr4-4802	chr4	9778529	9778683	+	11.2	0.769	9.000000	20.09	1.92e-11	0.87
chr4-5722	chr4	10742678	10742832	+	11.2	0.917	7.000000	87.91	2.60e-18	1.12
chr4-4808	chr4	11929515	11929669	+	11.2	0.778	9.000000	18.51	4.52e-11	0.87
chr4-4429	chr4	12087742	12087896	+	11.2	0.706	10.000000	6.39	2.04e-06	0.87
chr4-4811	chr4	13385897	13386051	+	11.2	0.917	9.000000	22.69	5.37e-12	0.87
chr4-5233	chr4	15306945	15307099	+	11.2	0.917	8.000000	31.97	1.42e-13	0.98
chr4-4812	chr4	15994033	15994187	+	11.2	0.917	9.000000	8.90	8.31e-08	0.87
chr4-4814	chr4	19566954	19567108	+	11.2	0.786	9.000000	11.53	5.75e-09	0.87
chr4-4441	chr4	24575648	24575802	+	11.2	0.917	10.000000	30.58	2.28e-13	0.78
chr4-4818	chr4	24584994	24585148	+	11.2	0.688	9.000000	19.01	3.42e-11	0.87
chr4-4446	chr4	31987206	31987360	+	11.2	0.733	10.000000	22.69	5.37e-12	0.78
chr4-5765	chr4	34429584	34429738	+	11.2	0.846	7.000000	30.58	2.28e-13	1.12
chr4-4837	chr4	40236664	40236818	+	11.2	0.846	9.000000	5.29	1.19e-05	0.98
chr4-4838	chr4	40267868	40268022	+	11.2	0.812	9.000000	4.82	2.77e-05	0.87
chr4-4460	chr4	40390274	40390428	+	11.2	0.917	10.000000	41.37	9.02e-15	0.78
chr4-5258	chr4	40680502	40680656	+	11.2	0.786	8.000000	23.44	3.80e-12	0.98
chr4-4842	chr4	40791469	40791623	+	11.2	0.857	9.000000	21.31	1.04e-11	0.98
chr4-5263	chr4	41504967	41505121	+	11.2	0.750	8.000000	15.63	2.60e-10	1.12
chr4-5271	chr4	43394530	43394684	+	11.2	0.706	8.000000	9.02	7.33e-08	1.12
chr4-4473	chr4	43474078	43474232	+	11.2	0.846	10.000000	4.26	8.13e-05	0.78
chr4-4474	chr4	43476854	43477008	+	11.2	0.667	10.000000	5.45	9.01e-06	0.78
chr4-4849	chr4	43549526	43549680	+	11.2	0.917	9.000000	7.25	6.16e-07	0.87
chr4-5277	chr4	44081018	44081172	+	11.2	0.846	8.000000	16.74	1.28e-10	0.98
chr4-5284	chr4	45584000	45584154	+	11.2	0.917	8.000000	7.90	2.68e-07	0.98
chr4-4861	chr4	45764181	45764335	+	11.2	0.923	9.000000	27.05	8.39e-13	0.98
chr4-4862	chr4	45833624	45833778	+	11.2	0.611	9.000000	27.05	8.39e-13	0.87
chr4-5796	chr4	45941857	45942011	+	11.2	0.917	7.000000	9.91	2.88e-08	1.12
chr4-5288	chr4	46390554	46390708	+	11.2	0.917	8.000000	6.45	1.87e-06	0.98
chr4-4868	chr4	46447588	46447742	+	11.2	0.667	9.000000	4.95	2.16e-05	0.87
chr4-5802	chr4	46543583	46543737	+	11.2	0.786	7.000000	18.03	5.92e-11	1.12
chr4-4492	chr4	46869309	46869463	+	11.2	0.800	10.000000	7.18	6.79e-07	0.87
chr4-4495	chr4	47359569	47359723	+	11.2	0.867	10.000000	7.40	5.04e-07	0.98
chr4-4881	chr4	47419723	47419877	+	11.2	0.846	9.000000	30.58	2.28e-13	0.98
chr4-4887	chr4	49620005	49620159	+	11.2	0.833	9.000000	70.33	2.94e-17	0.87
chr4-5304	chr4	49656923	49657077	+	11.2	0.917	8.000000	70.33	2.94e-17	0.98
chr4-5305	chr4	50249921	50250075	+	11.2	0.923	8.000000	54.10	5.02e-16	1.12
chr4-4499	chr4	53042726	53042880	+	11.2	0.632	10.000000	19.01	3.42e-11	0.87
chr4-4502	chr4	53282093	53282247	+	11.2	0.786	10.000000	5.49	8.39e-06	0.78
chr4-4898	chr4	53935529	53935683	+	11.2	0.923	9.000000	19.01	3.42e-11	0.87
chr4-4904	chr4	55644920	55645074	+	11.2	0.733	9.000000	10.05	2.50e-08	0.87
chr4-5327	chr4	55776545	55776699	+	11.2	0.733	8.000000	17.15	9.95e-11	0.98
chr4-4906	chr4	55792316	55792470	+	11.2	0.765	9.000000	10.99	1.02e-08	0.98
chr4-4513	chr4	57065368	57065522	+	11.2	0.769	10.000000	37.02	2.97e-14	0.78
chr4-4515	chr4	57813607	57813761	+	11.2	0.923	10.000000	22.69	5.37e-12	0.87
chr4-5335	chr4	57936045	57936199	+	11.2	0.786	8.000000	13.27	1.39e-09	0.98
chr4-4915	chr4	58553118	58553272	+	11.2	0.833	9.000000	17.58	7.70e-11	0.87
chr4-4918	chr4	59319747	59319901	+	11.2	0.857	9.000000	63.94	8.25e-17	0.87
chr4-4920	chr4	59404199	59404353	+	11.2	0.917	9.000000	12.13	3.46e-09	0.87
chr4-4522	chr4	59430176	59430330	+	11.2	0.786	10.000000	6.34	2.22e-06	0.78
chr4-4523	chr4	59430980	59431134	+	11.2	0.722	10.000000	5.86	4.62e-06	0.87
chr4-5862	chr4	59519606	59519760	+	11.2	0.833	7.000000	22.69	5.37e-12	1.12
chr4-4924	chr4	60069608	60069762	+	11.2	0.917	9.000000	703.29	3.38e-28	0.87
chr4-4926	chr4	62103540	62103694	+	11.2	0.917	9.000000	70.33	2.94e-17	0.87
chr4-4529	chr4	63050321	63050475	+	11.2	0.733	10.000000	21.31	1.04e-11	0.87
chr4-5372	chr4	63629879	63630033	+	11.2	0.733	8.000000	22.69	5.37e-12	0.98
chr4-4939	chr4	63745952	63746106	+	11.2	0.917	9.000000	8.90	8.31e-08	0.87
chr4-4536	chr4	70509064	70509218	+	11.2	0.917	10.000000	9.91	2.88e-08	0.78
chr4-4540	chr4	71431667	71431821	+	11.2	0.846	10.000000	41.37	9.02e-15	0.78
chr4-5381	chr4	83526279	83526433	+	11.2	0.733	8.000000	8.18	1.91e-07	0.98
chr4-4953	chr4	83888508	83888662	+	11.2	0.857	9.000000	39.07	1.67e-14	0.87
chr4-5903	chr4	86658417	86658571	+	11.2	0.786	7.000000	7.10	7.49e-07	1.12
chr4-4547	chr4	86696962	86697116	+	11.2	0.778	10.000000	8.79	9.41e-08	0.87
chr4-4955	chr4	87668603	87668757	+	11.2	0.786	9.000000	37.02	2.97e-14	0.87
chr4-4549	chr4	88035085	88035239	+	11.2	0.857	10.000000	6.06	3.36e-06	0.78
chr4-4554	chr4	89299903	89300057	+	11.2	0.923	10.000000	10.99	1.02e-08	0.78
chr4-4962	chr4	89387396	89387550	+	11.2	0.846	9.000000	37.02	2.97e-14	0.98
chr4-4557	chr4	93669073	93669227	+	11.2	0.733	10.000000	37.02	2.97e-14	0.78
chr4-4965	chr4	95143405	95143559	+	11.2	0.917	9.000000	18.03	5.92e-11	0.87
chr4-5404	chr4	95199856	95200010	+	11.2	0.706	8.000000	5.02	1.90e-05	0.98
chr4-4968	chr4	95284031	95284185	+	11.2	0.833	9.000000	35.16	5.14e-14	0.87
chr4-4975	chr4	97605920	97606074	+	11.2	0.846	9.000000	27.05	8.39e-13	0.87
chr4-5415	chr4	99092779	99092933	+	11.2	0.846	8.000000	30.58	2.28e-13	0.98
chr4-4983	chr4	101331261	101331415	+	11.2	0.917	9.000000	12.56	2.43e-09	0.87
chr4-4988	chr4	102609609	102609763	+	11.2	0.647	9.000000	4.63	3.96e-05	0.87
chr4-4576	chr4	105157153	105157307	+	11.2	0.588	10.000000	7.64	3.69e-07	0.87
chr4-4579	chr4	106590130	106590284	+	11.2	0.846	10.000000	46.89	2.35e-15	0.78
chr4-4581	chr4	107013636	107013790	+	11.2	0.800	10.000000	16.74	1.28e-10	0.78
chr4-4588	chr4	108474546	108474700	+	11.2	0.917	10.000000	16.74	1.28e-10	0.78
chr4-5982	chr4	108878975	108879129	+	11.2	0.917	7.000000	50.23	1.12e-15	1.12
chr4-5009	chr4	109674496	109674650	+	11.2	0.688	9.000000	5.21	1.36e-05	0.87
chr4-4596	chr4	114739893	114740047	+	11.2	0.846	10.000000	100.47	6.08e-19	0.78
chr4-5010	chr4	114999806	114999960	+	11.2	0.500	9.000000	10.99	1.02e-08	0.98
chr4-5015	chr4	116601410	116601564	+	11.2	0.917	9.000000	7.99	2.40e-07	0.87
chr4-4604	chr4	117139413	117139567	+	11.2	0.714	10.000000	9.25	5.67e-08	0.78
chr4-5024	chr4	117851943	117852097	+	11.2	0.714	9.000000	46.89	2.35e-15	0.87
chr4-5031	chr4	119553785	119553939	+	11.2	0.917	9.000000	30.58	2.28e-13	0.87
chr4-4612	chr4	120061571	120061725	+	11.2	0.733	10.000000	18.51	4.52e-11	0.78
chr4-4618	chr4	120879607	120879761	+	11.2	0.812	10.000000	4.99	2.02e-05	0.87
chr4-5041	chr4	122955350	122955504	+	11.2	0.933	9.000000	17.15	9.95e-11	0.87
chr4-4626	chr4	123406188	123406342	+	11.2	0.917	10.000000	27.05	8.39e-13	0.78
chr4-5043	chr4	123489222	123489376	+	11.2	0.733	9.000000	21.31	1.04e-11	0.98
chr4-5045	chr4	123618549	123618703	+	11.2	0.833	9.000000	7.10	7.49e-07	0.87
chr4-5049	chr4	124802988	124803142	+	11.2	0.917	9.000000	6.28	2.42e-06	0.87
chr4-4631	chr4	124945099	124945253	+	11.2	0.923	10.000000	35.16	5.14e-14	0.87
chr4-4632	chr4	125089946	125090100	+	11.2	0.765	10.000000	13.02	1.68e-09	0.78
chr4-4634	chr4	125160410	125160564	+	11.2	0.929	10.000000	6.45	1.87e-06	0.78
chr4-5052	chr4	125265253	125265407	+	11.2	0.714	9.000000	21.31	1.04e-11	0.98
chr4-5056	chr4	126169182	126169336	+	11.2	0.923	9.000000	19.54	2.57e-11	0.87
chr4-5061	chr4	126820034	126820188	+	11.2	0.733	9.000000	13.79	9.39e-10	0.87
chr4-5063	chr4	127061025	127061179	+	11.2	0.833	9.000000	29.30	3.59e-13	0.87
chr4-5064	chr4	128618557	128618711	+	11.2	0.800	9.000000	22.69	5.37e-12	0.87
chr4-5523	chr4	129024823	129024977	+	11.2	0.619	8.000000	8.47	1.35e-07	0.98
chr4-5527	chr4	129451825	129451979	+	11.2	0.917	8.000000	37.02	2.97e-14	0.98
chr4-4651	chr4	129617971	129618125	+	11.2	0.917	10.000000	12.34	2.91e-09	0.78
chr4-4652	chr4	129640226	129640380	+	11.2	0.933	10.000000	6.51	1.72e-06	0.87
chr4-5538	chr4	130534100	130534254	+	11.2	0.846	8.000000	37.02	2.97e-14	0.98
chr4-5079	chr4	130906029	130906183	+	11.2	0.867	9.000000	7.10	7.49e-07	0.98
chr4-5544	chr4	131825915	131826069	+	11.2	0.846	8.000000	50.23	1.12e-15	0.98
chr4-4659	chr4	131920178	131920332	+	11.2	0.917	10.000000	12.34	2.91e-09	0.78
chr4-5080	chr4	132057868	132058022	+	11.2	0.786	9.000000	21.31	1.04e-11	0.87
chr4-5553	chr4	132573936	132574090	+	11.2	0.769	8.000000	4.57	4.44e-05	0.98
chr4-4663	chr4	132704519	132704673	+	11.2	0.786	10.000000	46.89	2.35e-15	0.78
chr4-4666	chr4	132824096	132824250	+	11.2	0.824	10.000000	12.34	2.91e-09	0.87
chr4-4667	chr4	132930892	132931046	+	11.2	0.800	10.000000	27.05	8.39e-13	0.87
chr4-4671	chr4	133361389	133361543	+	11.2	0.917	10.000000	35.16	5.14e-14	0.78
chr4-4672	chr4	133444222	133444376	+	11.2	0.846	10.000000	31.97	1.42e-13	0.87
chr4-5097	chr4	133454482	133454636	+	11.2	0.917	9.000000	9.02	7.33e-08	0.87
chr4-5569	chr4	133463222	133463376	+	11.2	0.733	8.000000	7.03	8.25e-07	0.98
chr4-4673	chr4	133494040	133494194	+	11.2	0.714	10.000000	15.63	2.60e-10	0.78
chr4-4674	chr4	133844301	133844455	+	11.2	0.769	10.000000	10.34	1.87e-08	0.78
chr4-4675	chr4	133956587	133956741	+	11.2	0.714	10.000000	35.16	5.14e-14	0.78
chr4-4682	chr4	134675361	134675515	+	11.2	0.846	10.000000	6.76	1.20e-06	0.78
chr4-5108	chr4	134680609	134680763	+	11.2	0.917	9.000000	6.17	2.86e-06	0.87
chr4-5111	chr4	135124310	135124464	+	11.2	0.800	9.000000	4.95	2.16e-05	0.98
chr4-4701	chr4	136285796	136285950	+	11.2	0.778	10.000000	9.91	2.88e-08	0.87
chr4-5122	chr4	136320187	136320341	+	11.2	0.667	9.000000	24.25	2.66e-12	0.87
chr4-5598	chr4	136455001	136455155	+	11.2	0.857	8.000000	33.49	8.66e-14	1.12
chr4-4705	chr4	136621383	136621537	+	11.2	0.867	10.000000	31.97	1.42e-13	0.78
chr4-4706	chr4	136907546	136907700	+	11.2	0.923	10.000000	41.37	9.02e-15	0.78
chr4-4709	chr4	137408431	137408585	+	11.2	0.714	10.000000	37.02	2.97e-14	0.87
chr4-5125	chr4	137438942	137439096	+	11.2	0.875	9.000000	31.97	1.42e-13	0.87
chr4-5127	chr4	137609391	137609545	+	11.2	0.733	9.000000	5.10	1.67e-05	0.87
chr4-6180	chr4	137885016	137885170	+	11.2	0.917	7.000000	6.12	3.10e-06	1.12
chr4-5130	chr4	138279340	138279494	+	11.2	0.846	9.000000	13.27	1.39e-09	0.87
chr4-4713	chr4	138435180	138435334	+	11.2	0.800	10.000000	6.96	9.07e-07	0.78
chr4-5133	chr4	138879326	138879480	+	11.2	0.667	9.000000	4.63	3.96e-05	0.87
chr4-4714	chr4	139121104	139121258	+	11.2	0.812	10.000000	12.13	3.46e-09	0.87
chr4-4717	chr4	139296793	139296947	+	11.2	0.846	10.000000	17.15	9.95e-11	0.87
chr4-5617	chr4	140662574	140662728	+	11.2	0.846	8.000000	23.44	3.80e-12	0.98
chr4-4719	chr4	140690401	140690555	+	11.2	0.917	10.000000	5.45	9.01e-06	0.78
chr4-4726	chr4	141611790	141611944	+	11.2	0.923	10.000000	6.17	2.86e-06	0.78
chr4-5155	chr4	142055766	142055920	+	11.2	0.917	9.000000	7.56	4.10e-07	0.87
chr4-5635	chr4	142905946	142906100	+	11.2	0.917	8.000000	50.23	1.12e-15	0.98
chr4-5636	chr4	143106733	143106887	+	11.2	0.846	8.000000	22.69	5.37e-12	0.98
chr4-4732	chr4	143306548	143306702	+	11.2	0.846	10.000000	8.08	2.14e-07	0.87
chr4-5168	chr4	145050822	145050976	+	11.2	0.600	9.000000	13.02	1.68e-09	0.87
chr4-4737	chr4	145068388	145068542	+	11.2	0.857	10.000000	21.31	1.04e-11	0.78
chr4-5654	chr4	145285408	145285562	+	11.2	0.786	8.000000	5.45	9.01e-06	1.12
chr4-4743	chr4	148672397	148672551	+	11.2	0.846	10.000000	6.76	1.20e-06	0.78
chr4-4745	chr4	149147688	149147842	+	11.2	0.846	10.000000	5.25	1.28e-05	0.78
chr4-4749	chr4	149182347	149182501	+	11.2	0.667	10.000000	10.50	1.61e-08	0.87
chr4-4750	chr4	149290441	149290595	+	11.2	0.600	10.000000	14.07	7.67e-10	0.87
chr4-5668	chr4	150031576	150031730	+	11.2	0.941	8.000000	5.96	3.95e-06	0.98
chr4-4754	chr4	150136789	150136943	+	11.2	0.667	10.000000	21.31	1.04e-11	0.78
chr4-5183	chr4	150465916	150466070	+	11.2	0.917	9.000000	24.25	2.66e-12	0.87
chr4-5676	chr4	150708813	150708967	+	11.2	0.923	8.000000	21.31	1.04e-11	0.98
chr4-6289	chr4	152013649	152013803	+	11.2	0.917	7.000000	7.56	4.10e-07	1.12
chr4-4764	chr4	152276447	152276601	+	11.2	0.846	10.000000	39.07	1.67e-14	0.78
chr4-5694	chr4	155281865	155282019	+	11.2	0.923	8.000000	31.97	1.42e-13	0.98
chr4-4768	chr4	155295505	155295659	+	11.2	0.917	10.000000	58.61	2.11e-16	0.78
chr4-5193	chr4	155837870	155838024	+	11.2	0.846	9.000000	4.48	5.27e-05	0.98
chr4-4776	chr4	156081773	156081927	+	11.2	0.923	10.000000	9.38	4.97e-08	0.87
chr5-4753	chr5	3989724	3989878	+	11.2	0.917	9.000000	58.61	2.11e-16	0.87
chr5-4422	chr5	5381261	5381415	+	11.2	0.750	10.000000	4.60	4.19e-05	0.78
chr5-5188	chr5	8056807	8056961	+	11.2	0.647	8.000000	8.90	8.31e-08	0.98
chr5-4424	chr5	8256589	8256743	+	11.2	0.917	10.000000	63.94	8.25e-17	0.78
chr5-4425	chr5	8351482	8351636	+	11.2	0.786	10.000000	8.27	1.71e-07	0.78
chr5-4758	chr5	8422549	8422703	+	11.2	0.625	9.000000	12.13	3.46e-09	0.87
chr5-4759	chr5	8423335	8423489	+	11.2	0.786	9.000000	12.56	2.43e-09	0.87
chr5-4761	chr5	8996634	8996788	+	11.2	0.857	9.000000	9.13	6.45e-08	0.87
chr5-5194	chr5	9059546	9059700	+	11.2	0.786	8.000000	18.03	5.92e-11	0.98
chr5-5211	chr5	20791887	20792041	+	11.2	0.917	8.000000	31.97	1.42e-13	0.98
chr5-4769	chr5	20812051	20812205	+	11.2	0.800	9.000000	13.79	9.39e-10	0.98
chr5-5214	chr5	21042943	21043097	+	11.2	0.846	8.000000	12.79	2.02e-09	0.98
chr5-4772	chr5	21351779	21351933	+	11.2	0.917	9.000000	18.51	4.52e-11	0.87
chr5-4773	chr5	21424857	21425011	+	11.2	0.722	9.000000	13.79	9.39e-10	0.87
chr5-4430	chr5	21436193	21436347	+	11.2	0.769	10.000000	41.37	9.02e-15	0.87
chr5-4778	chr5	22917328	22917482	+	11.2	0.917	9.000000	43.96	4.70e-15	0.87
chr5-4783	chr5	24424990	24425144	+	11.2	0.857	9.000000	4.78	2.94e-05	0.98
chr5-4784	chr5	24425464	24425618	+	11.2	0.833	9.000000	4.75	3.12e-05	0.87
chr5-4785	chr5	24425871	24426025	+	11.2	0.917	9.000000	4.72	3.32e-05	0.87
chr5-4436	chr5	24572599	24572753	+	11.2	0.917	10.000000	5.33	1.11e-05	0.78
chr5-4437	chr5	24781146	24781300	+	11.2	0.867	10.000000	10.50	1.61e-08	0.87
chr5-4441	chr5	25168374	25168528	+	11.2	0.846	10.000000	14.35	6.24e-10	0.78
