# HOMER Peaks
# Peak finding parameters:
# tag directory = encodeDataTags/
#
# total peaks = 36509
# peak size = 168
# peaks found using tags on both strands
# minimum distance between peaks = 336
# fragment length = 152
# genome size = 2000000000
# Total tags = 14281713.0
# Total tags in peaks = 823828.0
# Approximate IP efficiency = 5.77%
# tags per bp = 0.006445
# expected tags per peak = 1.083
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 2.140296e-06
# FDR tag threshold = 9.0
# number of putative peaks = 52850
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 16252
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 89
#
# cmd = findPeaks encodeDataTags/ -style factor -o homerEncodePeaks
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr16-32	chr16	29674831	29674999	+	49.0	0.725	60.000000	17.97	3.95e-61	0.89
chr16-30	chr16	69599707	69599875	+	49.0	0.728	63.000000	20.90	1.71e-65	0.85
chr16-51	chr16	79903630	79903798	+	49.0	0.918	52.000000	23.28	1.28e-68	1.01
chr19-37	chr19	2273699	2273867	+	49.0	0.672	65.000000	7.77	7.64e-38	0.85
chr19-39	chr19	10613383	10613551	+	49.0	0.726	63.000000	18.97	1.10e-62	0.84
chr19-38	chr19	12902166	12902334	+	49.0	0.700	65.000000	6.44	6.35e-33	0.85
chr20-17	chr20	60932434	60932602	+	49.0	0.870	57.000000	15.58	4.81e-57	0.94
chr22-65	chr22	19843039	19843207	+	49.0	0.599	58.000000	4.87	6.76e-26	0.92
chr22-63	chr22	21400054	21400222	+	49.0	0.800	60.000000	13.98	5.58e-54	0.91
chr1-141	chr1	12664478	12664646	+	48.3	0.848	53.000000	24.62	2.79e-69	1.00
chr1-95	chr1	16161357	16161525	+	48.3	0.686	59.000000	11.31	2.21e-47	0.93
chr1-123	chr1	25756681	25756849	+	48.3	0.678	55.000000	13.88	5.03e-53	0.96
chr1-114	chr1	54955095	54955263	+	48.3	0.782	56.000000	13.11	1.90e-51	0.94
chr1-78	chr1	113162310	113162478	+	48.3	0.868	62.000000	19.99	2.59e-63	0.87
chr5-49	chr5	126220125	126220293	+	48.3	0.867	49.000000	33.93	1.46e-78	1.06
chr6-66	chr6	44439443	44439611	+	48.3	0.819	57.000000	19.79	4.94e-63	0.91
chr6-61	chr6	53224312	53224480	+	48.3	0.700	59.000000	19.70	6.80e-63	0.88
chr7-38	chr7	99036388	99036556	+	48.3	0.782	64.000000	26.57	1.80e-71	0.84
chr7-41	chr7	105752769	105752937	+	48.3	0.620	63.000000	13.97	3.23e-53	0.87
chr7-54	chr7	106301405	106301573	+	48.3	0.774	59.000000	9.28	4.98e-42	0.88
chr7-44	chr7	148787751	148787919	+	48.3	0.594	62.000000	21.95	5.59e-66	0.85
chr9-28	chr9	37800658	37800826	+	48.3	0.750	62.000000	20.60	3.57e-64	0.87
chr10-31	chr10	3846139	3846307	+	48.3	0.928	53.000000	25.56	2.36e-70	1.02
chr10-22	chr10	46090259	46090427	+	48.3	0.800	56.000000	24.18	9.27e-69	0.93
chr14-4	chr14	74208282	74208450	+	48.3	0.883	59.000000	27.47	1.95e-72	0.93
chr15-16	chr15	66947374	66947542	+	48.3	0.806	61.000000	21.95	5.59e-66	0.87
chr15-12	chr15	93352339	93352507	+	48.3	0.687	65.000000	16.42	9.92e-58	0.82
chr18-12	chr18	3247310	3247478	+	48.3	0.726	56.000000	12.82	7.97e-51	0.94
chr18-10	chr18	9136626	9136794	+	48.3	0.698	62.000000	13.37	5.41e-52	0.85
chr19-48	chr19	11494931	11495099	+	48.3	0.788	58.000000	18.78	1.54e-61	0.91
chr19-50	chr19	15947595	15947763	+	48.3	0.659	57.000000	21.14	6.54e-65	0.91
chr19-77	chr19	52050040	52050208	+	48.3	0.868	51.000000	21.25	4.63e-65	1.11
chr21-14	chr21	15826740	15826908	+	48.3	0.874	60.000000	31.55	1.91e-76	0.90
chr21-24	chr21	31021827	31021995	+	48.3	0.904	47.000000	22.43	1.31e-66	1.21
chr22-56	chr22	20072635	20072803	+	48.3	0.750	64.000000	6.60	4.32e-33	0.87
chr1-89	chr1	20196606	20196774	+	47.6	0.828	60.000000	63.17	2.10e-95	0.90
chr1-90	chr1	23881261	23881429	+	47.6	0.624	60.000000	6.21	4.09e-31	0.90
chr1-134	chr1	204680555	204680723	+	47.6	0.812	54.000000	20.41	5.29e-63	0.97
chr1-75	chr1	229694558	229694726	+	47.6	0.638	63.000000	13.05	1.35e-50	0.84
chr2-131	chr2	133026677	133026845	+	47.6	0.750	41.000000	4.79	7.81e-25	1.42
chr3-74	chr3	5058344	5058512	+	47.6	0.782	47.000000	16.05	2.73e-56	1.09
chr3-71	chr3	98302683	98302851	+	47.6	0.947	48.000000	58.52	3.47e-93	1.09
chr4-11	chr4	1037542	1037710	+	47.6	0.776	55.000000	12.84	3.75e-50	0.93
chr5-25	chr5	177540432	177540600	+	47.6	0.796	59.000000	20.41	5.29e-63	0.87
chr6-52	chr6	31633583	31633751	+	47.6	0.712	62.000000	10.26	4.29e-44	0.88
chr6-93	chr6	33386077	33386245	+	47.6	0.804	52.000000	20.10	1.42e-62	1.01
chr6-73	chr6	34528351	34528519	+	47.6	0.894	56.000000	11.37	7.34e-47	0.92
chr6-63	chr6	157041194	157041362	+	47.6	0.739	58.000000	28.43	2.19e-72	0.90
chr7-52	chr7	12443227	12443395	+	47.6	0.806	59.000000	32.89	1.48e-76	0.87
chr7-57	chr7	75544302	75544470	+	47.6	0.743	58.000000	22.61	6.84e-66	0.88
chr7-74	chr7	138145004	138145172	+	47.6	0.800	54.000000	15.37	4.35e-55	0.97
chr8-14	chr8	10634894	10635062	+	47.6	0.844	60.000000	33.44	4.94e-77	0.87
chr8-15	chr8	95731936	95732104	+	47.6	0.685	60.000000	26.53	2.02e-70	0.87
chr8-19	chr8	130951922	130952090	+	47.6	0.672	56.000000	19.80	3.76e-62	0.93
chr11-39	chr11	12222748	12222916	+	47.6	0.761	53.000000	21.17	4.96e-64	1.05
chr11-32	chr11	61582766	61582934	+	47.6	0.600	56.000000	9.54	3.54e-42	0.93
chr11-28	chr11	70588811	70588979	+	47.6	0.938	60.000000	47.38	4.61e-87	0.88
chr11-27	chr11	85780212	85780380	+	47.6	0.750	61.000000	18.17	9.47e-60	0.90
chr16-40	chr16	85601010	85601178	+	47.6	0.849	55.000000	7.82	5.82e-37	0.95
chr17-31	chr17	27070975	27071143	+	47.6	0.776	61.000000	12.59	1.25e-49	0.88
chr22-69	chr22	20286468	20286636	+	47.6	0.608	57.000000	11.70	1.21e-47	0.90
chr22-60	chr22	23487512	23487680	+	47.6	0.575	63.000000	5.78	2.48e-29	0.85
chr1-91	chr1	26947016	26947184	+	46.9	0.555	60.000000	14.00	8.71e-52	0.86
chr1-85	chr1	36396684	36396852	+	46.9	0.614	61.000000	13.57	6.24e-51	0.83
chr1-152	chr1	39381166	39381334	+	46.9	0.901	52.000000	40.84	1.37e-81	1.01
chr3-44	chr3	142297561	142297729	+	46.9	0.810	56.000000	32.95	1.65e-75	0.92
chr6-125	chr6	13395648	13395816	+	46.9	0.846	47.000000	35.01	3.20e-77	1.08
chr6-57	chr6	31774507	31774675	+	46.9	0.643	60.000000	21.08	5.30e-63	0.87
chr6-74	chr6	35699706	35699874	+	46.9	0.683	56.000000	8.75	2.45e-39	0.90
chr6-67	chr6	109625770	109625938	+	46.9	0.840	57.000000	23.07	1.68e-65	0.94
chr8-17	chr8	93107570	93107738	+	46.9	0.904	57.000000	71.29	1.67e-97	0.90
chr8-30	chr8	145026234	145026402	+	46.9	0.660	51.000000	7.14	3.70e-34	0.99
chr11-26	chr11	65686748	65686916	+	46.9	0.821	64.000000	16.07	1.58e-55	0.82
chr12-23	chr12	62653962	62654130	+	46.9	0.773	55.000000	23.62	3.64e-66	0.94
chr12-71	chr12	127650546	127650714	+	46.9	0.933	44.000000	20.64	2.06e-62	1.15
chr15-17	chr15	98503662	98503830	+	46.9	0.778	56.000000	25.46	2.92e-68	0.94
chr16-35	chr16	88754637	88754805	+	46.9	0.755	57.000000	12.41	1.57e-48	0.89
chr17-51	chr17	30669150	30669318	+	46.9	0.869	49.000000	41.71	3.46e-82	1.05
chr17-43	chr17	38984120	38984288	+	46.9	0.914	53.000000	35.65	9.91e-78	0.99
chr17-36	chr17	74732564	74732732	+	46.9	0.763	59.000000	10.92	3.94e-45	0.87
chr19-67	chr19	556054	556222	+	46.9	0.839	53.000000	20.01	1.50e-61	0.95
chr19-54	chr19	3721488	3721656	+	46.9	0.860	56.000000	31.12	6.77e-74	0.92
chr19-51	chr19	19516173	19516341	+	46.9	0.750	57.000000	22.93	2.44e-65	0.92
chr19-69	chr19	48018598	48018766	+	46.9	0.759	53.000000	22.93	2.44e-65	0.97
chr20-22	chr20	30263682	30263850	+	46.9	0.765	50.000000	17.99	1.29e-58	1.08
chrX-7	chrX	122918867	122919035	+	46.9	0.928	54.000000	78.42	3.07e-100	0.97
chr1-211	chr1	43871015	43871183	+	46.2	0.845	48.000000	33.30	1.06e-74	1.06
chr1-127	chr1	114355104	114355272	+	46.2	0.709	55.000000	18.39	2.25e-58	0.92
chr2-44	chr2	55647116	55647284	+	46.2	0.745	52.000000	23.99	1.24e-65	0.98
chr2-174	chr2	133030400	133030568	+	46.2	0.698	38.000000	4.26	1.52e-21	1.43
chr2-37	chr2	158732896	158733064	+	46.2	0.778	54.000000	19.71	3.00e-60	0.96
chr3-35	chr3	12705626	12705794	+	46.2	0.726	62.000000	17.80	1.74e-57	0.85
chr6-80	chr6	15906267	15906435	+	46.2	0.794	54.000000	19.81	2.18e-60	0.96
chr6-79	chr6	25992735	25992903	+	46.2	0.769	55.000000	19.91	1.58e-60	0.92
chr6-72	chr6	26172120	26172288	+	46.2	0.771	56.000000	21.95	3.45e-63	0.89
chr6-98	chr6	27107090	27107258	+	46.2	0.737	51.000000	12.30	1.33e-47	0.98
chr7-59	chr7	144533052	144533220	+	46.2	0.685	58.000000	27.01	6.72e-69	0.88
chr7-51	chr7	150065754	150065922	+	46.2	0.557	60.000000	9.80	1.11e-41	0.85
chr7-65	chr7	158622065	158622233	+	46.2	0.539	58.000000	8.76	8.56e-39	0.88
chr8-11	chr8	54934883	54935051	+	46.2	0.820	61.000000	27.01	6.72e-69	0.83
chr9-59	chr9	131102709	131102877	+	46.2	0.664	51.000000	16.09	9.13e-55	1.02
chr9-37	chr9	140130872	140131040	+	46.2	0.697	59.000000	8.96	2.23e-39	0.88
chr10-24	chr10	29420964	29421132	+	46.2	0.887	55.000000	43.40	4.26e-82	0.94
chr11-47	chr11	2324919	2325087	+	46.2	0.822	51.000000	13.75	1.52e-50	0.98
chr11-35	chr11	47574736	47574904	+	46.2	0.806	55.000000	33.01	1.84e-74	0.91
chr11-31	chr11	69064892	69065060	+	46.2	0.822	58.000000	10.50	1.90e-43	0.89
chr14-5	chr14	104625279	104625447	+	46.2	0.892	59.000000	33.30	1.06e-74	0.86
chr15-18	chr15	63796709	63796877	+	46.2	0.683	55.000000	17.97	9.77e-58	0.92
chr16-55	chr16	81529443	81529611	+	46.2	0.762	51.000000	16.87	4.97e-56	1.00
chr17-49	chr17	57920596	57920764	+	46.2	0.737	50.000000	12.26	1.61e-47	1.02
chr22-62	chr22	19958145	19958313	+	46.2	0.708	61.000000	4.80	3.38e-24	0.85
chr22-66	chr22	20004395	20004563	+	46.2	0.617	58.000000	4.27	1.36e-21	0.86
chr22-68	chr22	31277547	31277715	+	46.2	0.835	58.000000	33.30	1.06e-74	0.89
chr1-109	chr1	8021488	8021656	+	45.5	0.739	57.000000	22.51	6.10e-63	0.89
chr1-153	chr1	40042471	40042639	+	45.5	0.697	52.000000	19.31	8.09e-59	0.98
chr2-45	chr2	84198811	84198979	+	45.5	0.908	52.000000	48.15	9.45e-84	0.96
chr2-41	chr2	159992057	159992225	+	45.5	0.854	53.000000	32.24	1.04e-72	0.98
chr2-49	chr2	227700160	227700328	+	45.5	0.902	52.000000	28.18	4.92e-69	0.96
chr3-39	chr3	39194372	39194540	+	45.5	0.755	58.000000	11.06	3.72e-44	0.85
chr3-48	chr3	39195110	39195278	+	45.5	0.667	54.000000	11.22	1.56e-44	0.91
chr3-53	chr3	44559786	44559954	+	45.5	0.745	52.000000	29.95	1.06e-70	1.00
chr3-42	chr3	47517399	47517567	+	45.5	0.624	57.000000	17.61	2.34e-56	0.88
chr3-51	chr3	186740221	186740389	+	45.5	0.935	53.000000	33.66	6.78e-74	0.93
chr3-41	chr3	193853695	193853863	+	45.5	0.933	58.000000	5.90	1.32e-28	0.85
chr5-28	chr5	134181542	134181710	+	45.5	0.739	56.000000	27.97	7.82e-69	0.98
chr6-75	chr6	43139049	43139217	+	45.5	0.716	56.000000	12.60	1.59e-47	0.89
chr6-76	chr6	45345784	45345952	+	45.5	0.716	56.000000	18.93	2.80e-58	0.93
chr6-88	chr6	149969792	149969960	+	45.5	0.738	53.000000	25.88	1.02e-66	0.95
chr7-56	chr7	5570202	5570370	+	45.5	0.621	58.000000	4.57	9.39e-23	0.85
chr7-71	chr7	73588431	73588599	+	45.5	0.762	55.000000	21.13	3.05e-61	0.91
chr7-61	chr7	149119522	149119690	+	45.5	0.703	58.000000	19.92	1.20e-59	0.88
chr9-43	chr9	131451196	131451364	+	45.5	0.651	56.000000	13.12	1.40e-48	0.89
chr10-27	chr10	69644180	69644348	+	45.5	0.669	54.000000	17.94	7.42e-57	0.91
chr10-23	chr10	74080536	74080704	+	45.5	0.589	56.000000	11.16	2.22e-44	0.93
chr11-56	chr11	94886577	94886745	+	45.5	0.807	49.000000	27.77	1.24e-68	1.00
chr12-32	chr12	104682538	104682706	+	45.5	0.939	52.000000	27.57	1.95e-68	0.96
chr15-31	chr15	91384341	91384509	+	45.5	0.802	50.000000	25.53	2.37e-66	1.00
chr16-37	chr16	2034084	2034252	+	45.5	0.696	55.000000	12.85	4.78e-48	0.91
chr18-11	chr18	3013355	3013523	+	45.5	0.831	61.000000	18.83	3.79e-58	0.82
chr19-61	chr19	10025392	10025560	+	45.5	0.802	55.000000	27.17	4.81e-68	0.93
chr19-64	chr19	34818864	34819032	+	45.5	0.914	55.000000	64.48	7.61e-92	0.91
chr1-147	chr1	8064892	8065060	+	44.8	0.895	52.000000	31.21	9.51e-71	0.97
chr1-150	chr1	16174033	16174201	+	44.8	0.684	52.000000	14.63	1.11e-50	0.93
chr1-204	chr1	61514642	61514810	+	44.8	0.802	49.000000	14.75	6.95e-51	1.05
chr1-105	chr1	109642802	109642970	+	44.8	0.619	58.000000	14.46	2.22e-50	0.87
chr1-99	chr1	154973561	154973729	+	44.8	0.630	59.000000	8.20	4.85e-36	0.85
chr1-112	chr1	202858136	202858304	+	44.8	0.743	57.000000	18.73	3.91e-57	0.85
chr1-106	chr1	204485553	204485721	+	44.8	0.788	58.000000	27.34	3.44e-67	0.85
chr1-107	chr1	205601066	205601234	+	44.8	0.588	58.000000	18.82	2.89e-57	0.84
chr1-135	chr1	206730490	206730658	+	44.8	0.787	54.000000	19.41	4.50e-58	0.90
chr1-176	chr1	226595735	226595903	+	44.8	0.778	51.000000	20.36	2.46e-59	0.95
chr2-32	chr2	15731845	15732013	+	44.8	0.831	54.000000	26.38	3.14e-66	0.93
chr2-34	chr2	43417855	43418023	+	44.8	0.899	54.000000	21.53	8.16e-61	0.90
chr2-40	chr2	157191246	157191414	+	44.8	0.835	53.000000	12.24	4.36e-46	0.91
chr3-56	chr3	5150113	5150281	+	44.8	0.793	50.000000	28.81	1.35e-68	0.99
chr3-52	chr3	38035803	38035971	+	44.8	0.723	52.000000	14.92	3.42e-51	0.95
chr6-70	chr6	10723225	10723393	+	44.8	0.652	56.000000	20.69	9.05e-60	0.88
chr6-85	chr6	15299901	15300069	+	44.8	0.875	53.000000	23.12	1.03e-62	0.93
chr6-95	chr6	51018004	51018172	+	44.8	0.900	52.000000	29.26	5.17e-69	0.99
chr7-68	chr7	23514267	23514435	+	44.8	0.831	56.000000	10.64	1.57e-42	0.88
chr7-69	chr7	26241068	26241236	+	44.8	0.598	56.000000	11.28	5.20e-44	0.88
chr7-60	chr7	148762968	148763136	+	44.8	0.727	58.000000	26.38	3.14e-66	0.88
chr8-22	chr8	101962845	101963013	+	44.8	0.673	54.000000	11.11	1.24e-43	0.91
chr8-26	chr8	128911098	128911266	+	44.8	0.791	53.000000	26.56	2.03e-66	0.95
chr9-62	chr9	102582388	102582556	+	44.8	0.761	49.000000	14.19	6.95e-50	0.99
chr9-53	chr9	128047252	128047420	+	44.8	0.893	53.000000	35.67	2.38e-74	0.93
chr10-41	chr10	45966161	45966329	+	44.8	0.822	51.000000	23.71	2.22e-63	0.95
chr10-25	chr10	74856625	74856793	+	44.8	0.611	55.000000	17.03	1.25e-54	0.88
chr11-37	chr11	47399991	47400159	+	44.8	0.745	54.000000	16.43	1.07e-53	0.93
chr12-29	chr12	46765146	46765314	+	44.8	0.752	52.000000	12.44	1.65e-46	0.93
chr12-31	chr12	70017911	70018079	+	44.8	0.882	52.000000	53.51	2.30e-85	0.97
chr12-20	chr12	102091165	102091333	+	44.8	0.720	56.000000	16.65	4.83e-54	0.88
chr15-20	chr15	41523286	41523454	+	44.8	0.792	54.000000	21.90	2.82e-61	0.93
chr16-46	chr16	4664867	4665035	+	44.8	0.721	53.000000	11.63	8.69e-45	0.91
chr16-41	chr16	69364474	69364642	+	44.8	0.680	54.000000	18.54	7.15e-57	0.90
chr17-30	chr17	25659915	25660083	+	44.8	0.645	61.000000	21.28	1.64e-60	0.85
chr17-42	chr17	40472059	40472227	+	44.8	0.853	54.000000	18.73	3.91e-57	0.93
chr18-21	chr18	9009132	9009300	+	44.8	0.846	47.000000	29.96	1.19e-69	1.03
chr19-99	chr19	12893283	12893451	+	44.8	0.772	46.000000	13.87	2.65e-49	1.05
chr19-55	chr19	13162565	13162733	+	44.8	0.873	56.000000	33.74	7.54e-73	0.87
chr19-66	chr19	45947605	45947773	+	44.8	0.759	54.000000	8.81	7.97e-38	0.93
chr19-65	chr19	58987468	58987636	+	44.8	0.730	55.000000	12.36	2.44e-46	0.91
chr22-67	chr22	20772637	20772805	+	44.8	0.696	58.000000	15.10	1.66e-51	0.88
chr22-77	chr22	25125036	25125204	+	44.8	0.947	54.000000	35.34	4.29e-74	0.90
chrX-8	chrX	9431137	9431305	+	44.8	0.884	53.000000	21.90	2.82e-61	0.93
chr1-102	chr1	8938060	8938228	+	44.1	0.772	58.000000	9.86	5.27e-40	0.84
chr1-131	chr1	10003407	10003575	+	44.1	0.780	54.000000	32.92	4.40e-71	0.90
chr1-325	chr1	11858551	11858719	+	44.1	0.833	42.000000	11.38	1.45e-43	1.14
chr1-132	chr1	23888949	23889117	+	44.1	0.793	54.000000	6.88	2.44e-31	0.90
chr1-104	chr1	52195170	52195338	+	44.1	0.664	58.000000	18.91	1.62e-56	0.84
chr1-93	chr1	154990003	154990171	+	44.1	0.716	60.000000	18.34	9.87e-56	0.84
chr2-28	chr2	9695976	9696144	+	44.1	0.736	56.000000	25.08	6.73e-64	0.85
chr2-33	chr2	17699679	17699847	+	44.1	0.875	54.000000	40.97	6.62e-77	0.90
chr2-60	chr2	217957662	217957830	+	44.1	0.933	49.000000	39.65	4.97e-76	0.97
chr3-72	chr3	141765298	141765466	+	44.1	0.961	48.000000	51.21	7.03e-83	1.04
chr3-64	chr3	171188574	171188742	+	44.1	0.870	49.000000	33.22	2.54e-71	0.99
chr6-77	chr6	4018876	4019044	+	44.1	0.788	55.000000	13.91	1.23e-48	0.90
chr6-71	chr6	15079668	15079836	+	44.1	0.795	56.000000	25.60	1.93e-64	0.87
chr6-59	chr6	31670994	31671162	+	44.1	0.733	59.000000	15.69	1.05e-51	0.85
chr7-67	chr7	23513853	23514021	+	44.1	0.684	56.000000	9.31	1.33e-38	0.87
chr7-66	chr7	149468901	149469069	+	44.1	0.767	57.000000	11.86	1.36e-44	0.87
chr8-23	chr8	28259491	28259659	+	44.1	0.753	53.000000	24.74	1.53e-63	0.92
chr8-25	chr8	103667928	103668096	+	44.1	0.771	53.000000	6.74	7.30e-31	0.90
chr9-55	chr9	113019009	113019177	+	44.1	0.736	52.000000	19.61	1.82e-57	0.92
chr9-49	chr9	138884616	138884784	+	44.1	0.705	54.000000	13.97	9.87e-49	0.88
chr9-42	chr9	139567858	139568026	+	44.1	0.592	57.000000	4.95	7.48e-24	0.85
chr10-33	chr10	74114629	74114797	+	44.1	0.788	53.000000	19.51	2.50e-57	0.97
chr11-50	chr11	46264915	46265083	+	44.1	0.708	51.000000	15.36	3.65e-51	0.95
chr12-57	chr12	39836978	39837146	+	44.1	0.781	46.000000	27.51	2.45e-66	1.06
chr15-52	chr15	66097558	66097726	+	44.1	0.850	42.000000	44.42	4.53e-79	1.19
chr15-21	chr15	95388101	95388269	+	44.1	0.699	54.000000	28.36	3.89e-67	0.88
chr16-44	chr16	2582027	2582195	+	44.1	0.742	53.000000	15.49	2.23e-51	0.92
chr16-34	chr16	22217448	22217616	+	44.1	0.723	57.000000	24.10	7.57e-63	0.85
chr16-47	chr16	28833882	28834050	+	44.1	0.848	53.000000	12.17	3.02e-45	0.92
chr16-42	chr16	85436716	85436884	+	44.1	0.819	54.000000	25.43	2.94e-64	0.92
chr16-56	chr16	89160159	89160327	+	44.1	0.758	51.000000	17.81	5.70e-55	0.95
chr17-41	chr17	57697110	57697278	+	44.1	0.745	55.000000	16.99	9.40e-54	0.87
chr19-63	chr19	13991065	13991233	+	44.1	0.833	55.000000	23.94	1.12e-62	0.88
chrX-10	chrX	39874216	39874384	+	44.1	0.829	51.000000	18.25	1.33e-55	0.95
chr1-140	chr1	1334820	1334988	+	43.4	0.736	53.000000	12.87	6.09e-46	0.92
chr1-183	chr1	38455650	38455818	+	43.4	0.794	50.000000	21.99	1.61e-59	1.00
chr1-168	chr1	40523263	40523431	+	43.4	0.896	51.000000	21.22	1.33e-58	0.98
chr1-143	chr1	59282013	59282181	+	43.4	0.798	53.000000	13.74	1.38e-47	0.90
chr1-133	chr1	94375037	94375205	+	43.4	0.699	54.000000	25.37	3.27e-63	0.90
chr1-191	chr1	167905264	167905432	+	43.4	0.706	50.000000	12.91	4.97e-46	0.96
chr1-416	chr1	202046078	202046246	+	43.4	0.859	40.000000	17.87	3.24e-54	1.21
chr1-243	chr1	207194541	207194709	+	43.4	0.835	46.000000	10.28	2.06e-40	1.02
chr1-193	chr1	222638789	222638957	+	43.4	0.812	50.000000	34.23	5.28e-71	0.96
chr1-119	chr1	224033811	224033979	+	43.4	0.603	56.000000	13.44	5.03e-47	0.84
chr1-120	chr1	228651451	228651619	+	43.4	0.896	56.000000	25.37	3.27e-63	0.85
chr2-43	chr2	27593180	27593348	+	43.4	0.777	52.000000	16.34	6.04e-52	0.90
chr2-69	chr2	239330088	239330256	+	43.4	0.957	48.000000	20.50	1.02e-57	1.02
chr5-34	chr5	94982480	94982648	+	43.4	0.784	53.000000	23.41	3.95e-61	0.89
chr5-40	chr5	123987601	123987769	+	43.4	0.632	52.000000	17.87	3.24e-54	0.90
chr5-32	chr5	134607604	134607772	+	43.4	0.864	54.000000	32.40	1.45e-69	0.92
chr6-69	chr6	3053970	3054138	+	43.4	0.600	56.000000	18.42	5.58e-55	0.87
chr6-90	chr6	27101653	27101821	+	43.4	0.921	52.000000	13.34	7.68e-47	0.92
chr6-103	chr6	36648292	36648460	+	43.4	0.788	50.000000	11.67	1.62e-43	0.96
chr6-82	chr6	43149780	43149948	+	43.4	0.814	54.000000	20.62	7.32e-58	0.90
chr7-80	chr7	4681713	4681881	+	43.4	0.657	52.000000	20.38	1.43e-57	0.92
chr7-102	chr7	140714791	140714959	+	43.4	0.789	49.000000	26.68	1.64e-64	0.96
chr8-20	chr8	21917429	21917597	+	43.4	0.886	55.000000	22.68	2.60e-60	0.85
chr9-38	chr9	73035119	73035287	+	43.4	0.728	58.000000	13.49	4.06e-47	0.84
chr9-40	chr9	96328760	96328928	+	43.4	0.800	57.000000	27.91	1.10e-65	0.82
chr9-51	chr9	116102498	116102666	+	43.4	0.854	53.000000	31.28	1.19e-68	0.89
chr9-46	chr9	132500132	132500300	+	43.4	0.669	55.000000	15.98	2.21e-51	0.89
chr9-48	chr9	134206778	134206946	+	43.4	0.796	54.000000	26.49	2.53e-64	0.92
chr9-44	chr9	136024756	136024924	+	43.4	0.624	56.000000	10.28	2.06e-40	0.87
chr9-54	chr9	136203024	136203192	+	43.4	0.774	53.000000	22.54	3.76e-60	0.92
chr10-39	chr10	15493231	15493399	+	43.4	0.734	51.000000	27.49	2.75e-65	0.94
chr10-40	chr10	43892134	43892302	+	43.4	0.654	51.000000	9.23	8.17e-38	0.94
chr10-35	chr10	43904612	43904780	+	43.4	0.753	52.000000	7.87	5.17e-34	0.92
chr10-30	chr10	80733293	80733461	+	43.4	0.721	54.000000	11.74	1.12e-43	0.90
chr11-77	chr11	38560494	38560662	+	43.4	0.918	43.000000	61.50	1.95e-86	1.12
chr12-18	chr12	46122570	46122738	+	43.4	0.730	59.000000	10.22	2.83e-40	0.82
chr12-30	chr12	50067465	50067633	+	43.4	0.872	52.000000	40.32	2.71e-75	0.94
chr12-36	chr12	112789013	112789181	+	43.4	0.872	51.000000	39.02	1.97e-74	0.92
chr12-37	chr12	122176295	122176463	+	43.4	0.890	51.000000	44.80	4.59e-78	0.94
chr12-21	chr12	123459727	123459895	+	43.4	0.766	56.000000	15.91	2.85e-51	0.84
chr13-5	chr13	115046844	115047012	+	43.4	0.740	55.000000	19.72	1.01e-56	0.87
chr14-20	chr14	31528887	31529055	+	43.4	0.904	39.000000	53.36	1.11e-82	1.31
chr14-7	chr14	75743808	75743976	+	43.4	0.755	54.000000	17.70	5.75e-54	0.89
chr15-19	chr15	65903451	65903619	+	43.4	0.764	55.000000	27.70	1.75e-65	0.85
chr15-23	chr15	66678960	66679128	+	43.4	0.770	52.000000	34.23	5.28e-71	0.92
chr15-27	chr15	75135448	75135616	+	43.4	0.632	51.000000	17.53	1.02e-53	0.94
chr16-38	chr16	30886615	30886783	+	43.4	0.692	55.000000	20.85	3.73e-58	0.85
chr17-75	chr17	52938563	52938731	+	43.4	0.831	46.000000	36.65	8.59e-73	1.02
chr17-40	chr17	57184323	57184491	+	43.4	0.789	55.000000	20.97	2.65e-58	0.87
chr17-37	chr17	57696593	57696761	+	43.4	0.867	58.000000	16.88	9.32e-53	0.89
chr19-49	chr19	39893241	39893409	+	43.4	0.805	58.000000	9.35	4.02e-38	0.82
chr21-16	chr21	38640303	38640471	+	43.4	0.790	57.000000	11.74	1.12e-43	0.84
chr1-108	chr1	6663020	6663188	+	42.7	0.689	57.000000	9.78	1.33e-38	0.84
chr1-207	chr1	15870240	15870408	+	42.7	0.837	48.000000	28.79	1.91e-65	1.02
chr1-121	chr1	19638632	19638800	+	42.7	0.654	55.000000	10.75	7.15e-41	0.87
chr1-250	chr1	26452873	26453041	+	42.7	0.945	45.000000	16.53	2.05e-51	1.07
chr1-124	chr1	26606313	26606481	+	42.7	0.650	55.000000	10.26	9.66e-40	0.90
chr1-125	chr1	28879364	28879532	+	42.7	0.714	55.000000	19.09	5.07e-55	0.92
chr1-142	chr1	29063239	29063407	+	42.7	0.632	53.000000	15.13	3.26e-49	0.89
chr1-222	chr1	41469379	41469547	+	42.7	0.775	47.000000	24.79	1.25e-61	1.02
chr1-154	chr1	44412165	44412333	+	42.7	0.686	52.000000	17.16	2.35e-52	0.94
