# HOMER Peaks
# Peak finding parameters:
# tag directory = homerGABPTags/
#
# total peaks = 19699
# peak size = 217
# peaks found using tags on both strands
# minimum distance between peaks = 434
# fragment length = 140
# genome size = 2000000000
# Total tags = 11439217.0
# Total tags in peaks = 361164.0
# Approximate IP efficiency = 3.16%
# tags per bp = 0.004458
# expected tags per peak = 0.967
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 8.621535e-07
# FDR tag threshold = 9.0
# number of putative peaks = 27328
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 7591
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 38
#
# cmd = findPeaks homerGABPTags/ -style factor -o homerGABPPeaks.txt
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr15-71	chr15	65425278	65425494	+	20.1	0.758	18.000000	10.37	4.21e-16	0.91
chr15-63	chr15	69706458	69706674	+	20.1	0.821	19.000000	13.47	1.68e-18	0.86
chr15-48	chr15	72978357	72978573	+	20.1	0.735	21.000000	15.48	8.46e-20	0.86
chr16-109	chr16	616863	617079	+	20.1	0.719	21.000000	4.32	1.22e-08	0.78
chr16-125	chr16	686065	686281	+	20.1	0.765	20.000000	5.06	6.78e-10	0.86
chr16-160	chr16	838956	839172	+	20.1	0.704	18.000000	4.47	6.61e-09	0.91
chr16-113	chr16	2141346	2141562	+	20.1	0.590	21.000000	4.51	5.65e-09	0.82
chr16-164	chr16	3081599	3081815	+	20.1	0.786	18.000000	7.15	8.36e-13	0.91
chr16-165	chr16	3989136	3989352	+	20.1	0.818	18.000000	17.88	3.71e-21	0.91
chr16-149	chr16	22019260	22019476	+	20.1	0.793	19.000000	14.40	3.98e-19	0.86
chr16-132	chr16	23568538	23568754	+	20.1	0.821	20.000000	13.64	1.27e-18	0.86
chr16-118	chr16	66583678	66583894	+	20.1	0.676	21.000000	10.07	7.79e-16	0.82
chr16-213	chr16	71460161	71460377	+	20.1	0.625	17.000000	12.20	1.38e-17	1.02
chr16-178	chr16	78079754	78079970	+	20.1	0.727	18.000000	18.19	2.54e-21	0.91
chr16-153	chr16	85336862	85337078	+	20.1	0.730	19.000000	8.71	1.54e-14	0.91
chr16-182	chr16	85668852	85669068	+	20.1	0.742	18.000000	4.25	1.64e-08	0.91
chr16-156	chr16	88521544	88521760	+	20.1	0.788	19.000000	5.54	1.20e-10	0.86
chr16-137	chr16	88947802	88948018	+	20.1	0.417	20.000000	4.02	4.40e-08	0.86
chr16-187	chr16	89006703	89006919	+	20.1	0.629	18.000000	5.08	6.19e-10	0.96
chr16-138	chr16	89682104	89682320	+	20.1	0.750	20.000000	10.33	1.94e-15	0.96
chr17-165	chr17	7155215	7155431	+	20.1	0.806	19.000000	12.06	1.76e-17	0.91
chr17-166	chr17	14200804	14201020	+	20.1	0.667	19.000000	7.10	9.58e-13	0.86
chr17-114	chr17	17713382	17713598	+	20.1	0.750	22.000000	5.34	2.40e-10	0.86
chr17-203	chr17	36908914	36909130	+	20.1	0.828	18.000000	7.05	1.10e-12	0.91
chr17-174	chr17	39890751	39890967	+	20.1	0.706	19.000000	8.10	6.80e-14	0.86
chr17-176	chr17	43275207	43275423	+	20.1	0.821	19.000000	25.92	1.02e-24	0.86
chr17-147	chr17	47957852	47958068	+	20.1	0.852	20.000000	14.60	2.95e-19	0.86
chr17-148	chr17	48042441	48042657	+	20.1	0.774	20.000000	5.46	1.62e-10	0.82
chr17-310	chr17	48674139	48674355	+	20.1	0.564	16.000000	10.91	1.44e-16	1.09
chr17-150	chr17	48785125	48785341	+	20.1	0.920	20.000000	10.76	3.84e-15	0.81
chr17-374	chr17	64561222	64561438	+	20.1	0.900	15.000000	12.65	6.41e-18	1.09
chr17-133	chr17	66201397	66201613	+	20.1	0.857	21.000000	15.71	6.11e-20	0.86
chr17-152	chr17	72932325	72932541	+	20.1	0.615	20.000000	8.23	4.94e-14	0.91
chr17-154	chr17	74070873	74071089	+	20.1	0.533	20.000000	4.13	2.71e-08	0.96
chr17-219	chr17	74581123	74581339	+	20.1	0.548	18.000000	7.86	1.27e-13	0.96
chr17-220	chr17	74667712	74667928	+	20.1	0.742	18.000000	12.80	4.94e-18	0.91
chr17-222	chr17	76136918	76137134	+	20.1	0.618	18.000000	8.16	5.80e-14	1.02
chr17-158	chr17	77982278	77982494	+	20.1	0.857	20.000000	9.78	1.41e-15	0.86
chr17-135	chr17	79412670	79412886	+	20.1	0.733	21.000000	4.61	3.78e-09	0.82
chr17-136	chr17	79670338	79670554	+	20.1	0.714	21.000000	8.43	3.02e-14	0.86
chr17-126	chr17	79988400	79988616	+	20.1	0.641	22.000000	5.29	2.92e-10	0.78
chr18-41	chr18	33709254	33709470	+	20.1	0.625	19.000000	10.69	2.22e-16	0.86
chr18-44	chr18	77616522	77616738	+	20.1	0.647	19.000000	12.20	1.38e-17	0.86
chr19-195	chr19	919819	920035	+	20.1	0.613	20.000000	5.70	7.13e-11	0.82
chr19-214	chr19	982814	983030	+	20.1	0.821	19.000000	7.68	2.00e-13	0.86
chr19-197	chr19	1132152	1132368	+	20.1	0.526	20.000000	4.80	1.79e-09	0.82
chr19-199	chr19	1315894	1316110	+	20.1	0.690	20.000000	6.56	4.57e-12	0.82
chr19-275	chr19	1439793	1440009	+	20.1	0.636	17.000000	5.49	1.46e-10	1.02
chr19-247	chr19	3185428	3185644	+	20.1	0.900	18.000000	9.60	2.08e-15	0.96
chr19-223	chr19	18117907	18118123	+	20.1	0.704	19.000000	20.74	1.45e-22	0.86
chr19-258	chr19	19774442	19774658	+	20.1	0.808	18.000000	15.95	4.39e-20	0.91
chr19-228	chr19	34112933	34113149	+	20.1	0.639	19.000000	8.04	7.96e-14	0.86
chr19-230	chr19	36036458	36036674	+	20.1	0.750	19.000000	12.34	1.07e-17	0.91
chr19-295	chr19	42363712	42363928	+	20.1	0.733	17.000000	13.64	1.27e-18	1.09
chr19-300	chr19	45655216	45655432	+	20.1	0.514	17.000000	4.87	1.38e-09	0.96
chr19-174	chr19	46056836	46057052	+	20.1	0.875	22.000000	13.13	2.90e-18	0.82
chr19-190	chr19	47776623	47776839	+	20.1	0.758	21.000000	11.52	4.61e-17	0.91
chr19-655	chr19	54704576	54704792	+	20.1	0.875	13.000000	19.56	5.19e-22	1.26
chr19-175	chr19	57791669	57791885	+	20.1	0.786	22.000000	15.71	6.11e-20	0.74
chr19-237	chr19	58090191	58090407	+	20.1	0.697	19.000000	21.16	9.29e-23	0.91
chr20-159	chr20	3220557	3220773	+	20.1	0.500	15.000000	5.79	5.18e-11	1.09
chr20-102	chr20	9049137	9049353	+	20.1	0.793	18.000000	11.52	4.61e-17	0.91
chr20-76	chr20	18774598	18774814	+	20.1	0.812	21.000000	19.20	7.80e-22	0.78
chr20-82	chr20	37075203	37075419	+	20.1	0.875	20.000000	17.57	5.38e-21	0.86
chr20-84	chr20	56784904	56785120	+	20.1	0.621	20.000000	16.46	2.23e-20	0.82
chr20-79	chr20	61002554	61002770	+	20.1	0.676	21.000000	6.56	4.57e-12	0.82
chr20-98	chr20	62097060	62097276	+	20.1	0.735	19.000000	6.44	6.62e-12	0.91
chr20-154	chr20	62339867	62340083	+	20.1	0.655	16.000000	6.78	2.43e-12	1.02
chr21-29	chr21	18885186	18885402	+	20.1	0.800	19.000000	15.26	7.03e-19	0.91
chr21-25	chr21	44270967	44271183	+	20.1	0.647	20.000000	8.71	1.54e-14	0.86
chr21-32	chr21	45662431	45662647	+	20.1	0.576	18.000000	5.17	1.08e-09	0.96
chr21-22	chr21	46265904	46266120	+	20.1	0.667	21.000000	10.07	7.79e-16	0.82
chr21-95	chr21	46495002	46495218	+	20.1	0.686	14.000000	7.41	4.14e-13	1.17
chr22-75	chr22	18560525	18560741	+	20.1	0.703	18.000000	14.81	2.17e-19	0.91
chr22-64	chr22	19511349	19511565	+	20.1	0.757	19.000000	6.48	5.86e-12	0.91
chr22-77	chr22	20104490	20104706	+	20.1	0.703	18.000000	8.64	1.82e-14	0.96
chr22-94	chr22	42093112	42093328	+	20.1	0.697	17.000000	10.80	1.79e-16	0.96
chr22-45	chr22	42310884	42311100	+	20.1	0.676	23.000000	6.52	5.18e-12	0.78
chr22-53	chr22	46041463	46041679	+	20.1	0.886	21.000000	8.94	9.11e-15	0.78
chr22-50	chr22	46457913	46458129	+	20.1	0.722	22.000000	6.69	3.14e-12	0.78
chr22-139	chr22	50616118	50616334	+	20.1	0.688	16.000000	6.24	3.40e-11	1.09
chr22-108	chr22	50689578	50689794	+	20.1	0.647	17.000000	7.68	2.00e-13	0.96
chr22-63	chr22	50969113	50969329	+	20.1	0.486	20.000000	4.36	1.05e-08	0.86
chr22-143	chr22	50969982	50970198	+	20.1	0.793	16.000000	5.11	5.64e-10	1.09
chrX-17	chrX	1033401	1033617	+	20.1	0.800	20.000000	79.76	1.10e-35	0.82
chrX-18	chrX	108779902	108780118	+	20.1	0.812	20.000000	26.59	5.81e-25	0.86
chrY-19	chrY	13488769	13488985	+	20.1	0.677	18.000000	5.52	1.32e-10	0.91
chrY-53	chrY	58993845	58994061	+	20.1	0.920	10.000000	8.50	2.56e-14	1.64
chr1-198	chr1	1052073	1052289	+	19.2	0.647	19.000000	6.81	1.94e-11	0.86
chr1-240	chr1	3046916	3047132	+	19.2	0.885	18.000000	5.57	2.73e-10	0.91
chr1-433	chr1	3585314	3585530	+	19.2	0.750	15.000000	9.10	2.41e-14	1.17
chr1-436	chr1	6340914	6341130	+	19.2	0.500	15.000000	8.20	1.86e-13	1.09
chr1-288	chr1	11021174	11021390	+	19.2	0.760	17.000000	11.67	1.68e-16	0.96
chr1-243	chr1	11559917	11560133	+	19.2	0.800	18.000000	10.22	2.39e-15	0.96
chr1-182	chr1	17036410	17036626	+	19.2	0.897	20.000000	5.67	2.00e-10	0.91
chr1-216	chr1	21766638	21766854	+	19.2	0.656	19.000000	10.02	3.59e-15	0.91
chr1-184	chr1	22468969	22469185	+	19.2	0.605	20.000000	7.75	5.54e-13	0.86
chr1-455	chr1	23504132	23504348	+	19.2	0.800	15.000000	18.37	1.50e-20	1.09
chr1-373	chr1	29447975	29448191	+	19.2	0.611	16.000000	4.68	6.26e-09	1.02
chr1-218	chr1	36626493	36626709	+	19.2	0.871	19.000000	8.48	9.68e-14	0.96
chr1-147	chr1	36641991	36642207	+	19.2	0.588	22.000000	7.57	8.65e-13	0.74
chr1-468	chr1	38325833	38326049	+	19.2	0.625	15.000000	8.13	2.19e-13	1.09
chr1-257	chr1	100598616	100598832	+	19.2	0.568	18.000000	19.45	4.55e-21	0.91
chr1-612	chr1	145059003	145059219	+	19.2	0.741	14.000000	6.57	1.29e-11	1.17
chr1-194	chr1	153919151	153919367	+	19.2	0.636	20.000000	9.36	1.39e-14	0.86
chr1-226	chr1	173837492	173837708	+	19.2	0.815	19.000000	9.27	1.67e-14	0.91
chr1-227	chr1	183387121	183387337	+	19.2	0.607	19.000000	15.50	5.10e-19	0.91
chr1-326	chr1	226374361	226374577	+	19.2	0.821	17.000000	24.80	2.64e-23	1.02
chr1-330	chr1	245319753	245319969	+	19.2	0.833	17.000000	7.14	2.69e-12	1.02
chr1-331	chr1	246887691	246887907	+	19.2	0.724	17.000000	19.07	6.83e-21	1.02
chr2-142	chr2	467912	468128	+	19.2	0.605	19.000000	12.24	6.35e-17	0.91
chr2-187	chr2	27530758	27530974	+	19.2	0.676	17.000000	8.00	3.00e-13	1.02
chr2-161	chr2	32502719	32502935	+	19.2	0.800	18.000000	22.54	1.96e-22	0.96
chr2-189	chr2	66673793	66674009	+	19.2	0.800	17.000000	9.27	1.67e-14	1.02
chr2-229	chr2	74153870	74154086	+	19.2	0.839	16.000000	20.58	1.13e-20	1.10
chr2-132	chr2	91777499	91777715	+	19.2	0.750	20.000000	5.97	7.57e-11	0.86
chr2-168	chr2	97304030	97304246	+	19.2	0.741	18.000000	15.74	3.69e-19	0.91
chr2-303	chr2	97616971	97617187	+	19.2	0.741	15.000000	13.59	7.63e-18	1.17
chr2-195	chr2	99952859	99953075	+	19.2	0.852	17.000000	14.37	2.40e-18	0.96
chr2-237	chr2	113238628	113238844	+	19.2	0.828	16.000000	13.05	1.74e-17	1.17
chr2-134	chr2	121102737	121102953	+	19.2	0.765	20.000000	4.66	6.79e-09	0.91
chr2-135	chr2	179387758	179387974	+	19.2	0.815	20.000000	20.66	1.28e-21	0.82
chr2-208	chr2	198364562	198364778	+	19.2	0.771	17.000000	10.22	2.39e-15	1.02
chr2-174	chr2	200336203	200336419	+	19.2	0.750	18.000000	10.33	1.94e-15	0.96
chr2-119	chr2	233215722	233215938	+	19.2	0.706	21.000000	7.19	2.35e-12	0.86
chr2-156	chr2	239072454	239072670	+	19.2	0.774	19.000000	6.08	5.40e-11	0.91
chr2-556	chr2	241396930	241397146	+	19.2	0.862	13.000000	5.09	1.42e-09	1.26
chr3-107	chr3	13036466	13036682	+	19.2	0.786	19.000000	9.82	5.34e-15	0.86
chr3-177	chr3	13271174	13271390	+	19.2	0.724	15.000000	13.22	1.33e-17	1.17
chr3-92	chr3	15247666	15247882	+	19.2	0.724	21.000000	14.59	1.78e-18	0.86
chr3-151	chr3	47040094	47040310	+	19.2	0.786	16.000000	10.02	3.59e-15	1.02
chr3-156	chr3	57742444	57742660	+	19.2	0.758	16.000000	10.90	6.65e-16	1.09
chr3-157	chr3	73159841	73160057	+	19.2	0.742	16.000000	19.84	3.01e-21	1.02
chr3-140	chr3	141868198	141868414	+	19.2	0.676	17.000000	19.07	6.83e-21	1.02
chr3-89	chr3	184080994	184081210	+	19.2	0.821	22.000000	9.45	1.15e-14	0.82
chr3-143	chr3	184286837	184287053	+	19.2	0.765	17.000000	7.23	6.60e-12	0.97
chr3-79	chr3	196295433	196295649	+	19.2	0.688	23.000000	13.40	1.01e-17	0.74
chr4-65	chr4	980886	981102	+	19.2	0.515	18.000000	4.96	2.23e-09	1.02
chr4-45	chr4	1794459	1794675	+	19.2	0.613	21.000000	4.70	5.76e-09	0.82
chr4-75	chr4	6009862	6010078	+	19.2	0.800	18.000000	11.40	2.69e-16	0.96
chr4-54	chr4	56719723	56719939	+	19.2	0.710	20.000000	18.03	2.20e-20	0.96
chr4-236	chr4	80273733	80273949	+	19.2	0.846	13.000000	25.43	1.54e-23	1.26
chr4-56	chr4	123844125	123844341	+	19.2	0.690	20.000000	13.22	1.33e-17	0.86
chr4-50	chr4	187112610	187112826	+	19.2	0.605	21.000000	8.06	2.56e-13	0.82
chr5-71	chr5	317332	317548	+	19.2	0.688	23.000000	6.40	2.11e-11	0.82
chr5-204	chr5	1643822	1644038	+	19.2	0.767	14.000000	8.62	6.91e-14	1.26
chr5-89	chr5	1645098	1645314	+	19.2	0.741	20.000000	9.10	2.41e-14	0.86
chr5-93	chr5	2739336	2739552	+	19.2	0.610	19.000000	5.14	1.18e-09	1.02
chr5-158	chr5	3594080	3594296	+	19.2	0.606	15.000000	4.10	6.13e-08	1.09
chr5-102	chr5	3599793	3600009	+	19.2	0.679	18.000000	4.45	1.51e-08	0.91
chr5-170	chr5	112824024	112824240	+	19.2	0.742	15.000000	13.22	1.33e-17	1.09
chr5-539	chr5	134260166	134260382	+	19.2	0.957	11.000000	25.43	1.54e-23	1.49
chr5-233	chr5	137799679	137799895	+	19.2	0.692	14.000000	8.33	1.35e-13	1.17
chr5-121	chr5	138728722	138728938	+	19.2	0.793	17.000000	4.79	4.11e-09	0.96
chr5-96	chr5	150603531	150603747	+	19.2	0.625	19.000000	15.26	7.03e-19	0.86
chr5-108	chr5	170288982	170289198	+	19.2	0.769	18.000000	16.00	2.65e-19	0.96
chr5-146	chr5	175970884	175971100	+	19.2	0.840	16.000000	7.93	3.50e-13	1.02
chr5-80	chr5	177707020	177707236	+	19.2	0.706	22.000000	10.33	1.94e-15	0.82
chr5-110	chr5	178004010	178004226	+	19.2	0.676	18.000000	9.63	7.88e-15	1.02
chr6-105	chr6	1604687	1604903	+	19.2	0.561	17.000000	5.67	2.00e-10	1.02
chr6-112	chr6	33600539	33600755	+	19.2	0.714	17.000000	11.81	1.33e-16	0.96
chr6-262	chr6	42011932	42012148	+	19.2	0.621	13.000000	9.18	2.01e-14	1.26
chr6-83	chr6	43197109	43197325	+	19.2	0.724	19.000000	14.37	2.40e-18	0.91
chr6-119	chr6	91296681	91296897	+	19.2	0.735	17.000000	15.74	3.69e-19	0.96
chr6-97	chr6	108435177	108435393	+	19.2	0.618	18.000000	7.75	5.54e-13	0.91
chr6-279	chr6	125284174	125284390	+	19.2	0.710	13.000000	11.81	1.33e-16	1.26
chr6-512	chr6	166582060	166582276	+	19.2	0.821	11.000000	6.98	4.04e-12	1.49
chr7-201	chr7	413349	413565	+	19.2	0.759	15.000000	4.70	5.76e-09	1.09
chr7-418	chr7	705268	705484	+	19.2	0.500	12.000000	8.78	4.90e-14	1.37
chr7-103	chr7	1037186	1037402	+	19.2	0.828	20.000000	5.14	1.18e-09	0.82
chr7-104	chr7	1704312	1704528	+	19.2	0.629	20.000000	4.98	2.04e-09	0.86
chr7-154	chr7	1904124	1904340	+	19.2	0.594	17.000000	4.35	2.22e-08	1.02
chr7-132	chr7	4814941	4815157	+	19.2	0.722	18.000000	18.03	2.20e-20	0.96
chr7-95	chr7	27275002	27275218	+	19.2	0.781	21.000000	11.02	5.33e-16	0.91
chr7-225	chr7	50344148	50344364	+	19.2	0.862	15.000000	11.95	1.04e-16	1.17
chr7-355	chr7	61982872	61983088	+	19.2	0.913	13.000000	11.14	4.26e-16	1.26
chr7-278	chr7	73457365	73457581	+	19.2	0.457	14.000000	10.78	8.28e-16	1.17
chr7-231	chr7	75795917	75796133	+	19.2	0.808	15.000000	19.45	4.55e-21	1.09
chr7-139	chr7	100201513	100201729	+	19.2	0.806	18.000000	9.02	2.89e-14	0.96
chr7-111	chr7	128509406	128509622	+	19.2	0.625	20.000000	7.35	1.54e-12	0.86
chr8-110	chr8	30300087	30300303	+	19.2	0.821	18.000000	9.82	5.34e-15	0.96
chr8-89	chr8	38325928	38326144	+	19.2	0.600	20.000000	7.24	2.04e-12	0.82
chr8-651	chr8	43793101	43793317	+	19.2	0.957	10.000000	17.40	4.63e-20	1.64
chr8-183	chr8	46841568	46841784	+	19.2	0.759	15.000000	13.40	1.01e-17	1.26
chr8-184	chr8	58118443	58118659	+	19.2	0.793	15.000000	15.26	7.03e-19	1.17
chr8-101	chr8	68864497	68864713	+	19.2	0.605	19.000000	13.40	1.01e-17	0.91
chr8-92	chr8	104427424	104427640	+	19.2	0.719	20.000000	10.78	8.28e-16	0.82
chr8-116	chr8	144614429	144614645	+	19.2	0.962	18.000000	9.27	1.67e-14	1.02
chr8-117	chr8	144699903	144700119	+	19.2	0.788	18.000000	9.02	2.89e-14	0.91
chr8-88	chr8	145550601	145550817	+	19.2	0.500	21.000000	7.19	2.35e-12	0.86
chr8-121	chr8	145597491	145597707	+	19.2	0.840	18.000000	8.86	4.11e-14	0.91
chr8-106	chr8	145653820	145654036	+	19.2	0.750	19.000000	5.48	3.71e-10	0.91
chr9-177	chr9	4985207	4985423	+	19.2	0.800	17.000000	12.24	6.35e-17	0.96
chr9-93	chr9	5437751	5437967	+	19.2	0.763	21.000000	13.97	4.32e-18	0.86
chr9-665	chr9	66835531	66835747	+	19.2	0.880	11.000000	12.72	2.95e-17	1.49
chr9-668	chr9	69982731	69982947	+	19.2	0.957	11.000000	495.91	1.46e-51	1.49
chr9-213	chr9	100395853	100396069	+	19.2	0.800	16.000000	10.25	4.15e-14	0.97
chr9-114	chr9	129388017	129388233	+	19.2	0.647	20.000000	4.37	2.05e-08	0.82
chr9-135	chr9	133814477	133814693	+	19.2	0.697	19.000000	4.63	7.38e-09	0.86
chr9-136	chr9	133972461	133972677	+	19.2	0.706	19.000000	9.10	2.41e-14	0.96
chr9-226	chr9	136858983	136859199	+	19.2	0.742	16.000000	4.51	1.19e-08	1.09
chr9-119	chr9	137311445	137311661	+	19.2	0.647	20.000000	7.24	2.04e-12	0.86
chr9-139	chr9	137979901	137980117	+	19.2	0.559	19.000000	4.01	1.70e-07	0.91
chr9-162	chr9	139334323	139334539	+	19.2	0.562	18.000000	4.61	8.00e-09	0.96
chr9-232	chr9	139473816	139474032	+	19.2	0.639	16.000000	7.24	2.04e-12	1.02
chr9-166	chr9	139637237	139637453	+	19.2	0.735	18.000000	5.54	3.03e-10	0.96
chr9-239	chr9	139879803	139880019	+	19.2	0.710	16.000000	8.62	6.91e-14	1.02
chr9-172	chr9	140131011	140131227	+	19.2	0.625	18.000000	4.72	5.30e-09	0.96
chr10-75	chr10	17495465	17495681	+	19.2	0.846	21.000000	12.88	2.27e-17	0.82
chr10-158	chr10	81892274	81892490	+	19.2	0.607	16.000000	11.81	1.33e-16	1.02
chr10-135	chr10	103911911	103912127	+	19.2	0.714	17.000000	15.50	5.10e-19	0.96
chr10-73	chr10	112837750	112837966	+	19.2	0.700	22.000000	6.89	5.28e-12	0.82
chr10-118	chr10	119303138	119303354	+	19.2	0.719	18.000000	5.30	6.69e-10	0.91
chr10-220	chr10	130066378	130066594	+	19.2	0.759	15.000000	14.37	2.40e-18	1.17
chr10-101	chr10	134610582	134610798	+	19.2	0.769	19.000000	5.30	6.69e-10	0.86
chr10-91	chr10	134755934	134756150	+	19.2	0.667	20.000000	6.40	2.11e-11	0.86
chr10-146	chr10	134844381	134844597	+	19.2	0.750	17.000000	5.51	3.35e-10	1.02
chr10-226	chr10	134957508	134957724	+	19.2	0.676	15.000000	11.14	4.26e-16	1.26
chr10-184	chr10	135050248	135050464	+	19.2	0.742	16.000000	4.59	8.68e-09	1.02
chr11-209	chr11	279372	279588	+	19.2	0.684	16.000000	5.80	1.31e-10	1.17
chr11-139	chr11	390263	390479	+	19.2	0.710	19.000000	5.87	1.05e-10	0.91
chr11-119	chr11	400504	400720	+	19.2	0.885	20.000000	7.35	1.54e-12	0.86
chr11-144	chr11	1674466	1674682	+	19.2	0.618	19.000000	8.78	4.90e-14	0.91
chr11-186	chr11	2291231	2291447	+	19.2	0.583	17.000000	5.77	1.46e-10	0.96
chr11-192	chr11	45825763	45825979	+	19.2	0.645	17.000000	14.37	2.40e-18	0.96
chr11-105	chr11	46414148	46414364	+	19.2	0.550	22.000000	5.60	2.47e-10	0.82
chr11-148	chr11	47574648	47574864	+	19.2	0.800	19.000000	15.74	3.69e-19	0.91
chr11-951	chr11	51580851	51581067	+	19.2	0.957	10.000000	11.02	5.33e-16	1.64
chr11-113	chr11	60928852	60929068	+	19.2	0.727	21.000000	14.17	3.23e-18	0.86
chr11-127	chr11	61595047	61595263	+	19.2	0.633	20.000000	8.13	2.19e-13	0.82
chr11-151	chr11	61891200	61891416	+	19.2	0.880	19.000000	16.81	9.48e-20	0.91
chr11-226	chr11	63775316	63775532	+	19.2	0.647	16.000000	7.08	3.09e-12	1.09
chr11-99	chr11	68080585	68080801	+	19.2	0.684	23.000000	6.53	1.46e-11	0.82
chr11-167	chr11	69519428	69519644	+	19.2	0.750	18.000000	6.48	1.66e-11	0.96
chr11-169	chr11	116658710	116658926	+	19.2	0.697	18.000000	8.48	9.68e-14	0.96
chr11-135	chr11	120206826	120207042	+	19.2	0.641	20.000000	9.37	5.27e-14	0.81
chr11-315	chr11	133826951	133827167	+	19.2	0.767	15.000000	8.27	1.59e-13	1.17
chr12-133	chr12	6493148	6493364	+	19.2	0.703	16.000000	9.82	5.34e-15	1.02
chr12-81	chr12	6833120	6833336	+	19.2	0.806	21.000000	16.81	9.48e-20	0.86
chr12-104	chr12	7072326	7072542	+	19.2	0.697	18.000000	5.81	3.31e-10	0.91
chr12-86	chr12	16035264	16035480	+	19.2	0.733	20.000000	16.00	2.65e-19	0.82
chr12-96	chr12	42719834	42720050	+	19.2	0.688	19.000000	23.61	7.38e-23	0.91
chr12-97	chr12	64238056	64238272	+	19.2	0.647	19.000000	11.14	4.26e-16	0.86
chr12-88	chr12	69139732	69139948	+	19.2	0.613	20.000000	18.71	1.02e-20	0.82
chr12-109	chr12	105501398	105501614	+	19.2	0.741	18.000000	15.74	3.69e-19	0.96
chr12-150	chr12	121648032	121648248	+	19.2	0.793	16.000000	20.24	1.97e-21	1.09
chr12-125	chr12	123868144	123868360	+	19.2	0.833	17.000000	19.45	4.55e-21	0.96
chr12-126	chr12	130387843	130388059	+	19.2	0.543	17.000000	8.70	5.82e-14	1.02
chr12-129	chr12	133100515	133100731	+	19.2	0.811	17.000000	4.81	3.77e-09	0.96
chr13-35	chr13	51796469	51796685	+	19.2	0.655	17.000000	14.80	1.31e-18	0.96
chr13-26	chr13	112721499	112721715	+	19.2	0.583	20.000000	4.81	3.77e-09	0.91
chr14-198	chr14	23322272	23322488	+	19.2	0.690	13.000000	10.90	6.65e-16	1.26
chr14-55	chr14	61747269	61747485	+	19.2	0.700	20.000000	10.02	3.59e-15	0.91
chr14-56	chr14	75643184	75643400	+	19.2	0.767	20.000000	17.40	4.63e-20	0.91
chr14-97	chr14	76618138	76618354	+	19.2	0.815	17.000000	13.78	5.75e-18	0.96
chr14-68	chr14	76819219	76819435	+	19.2	0.667	19.000000	12.88	2.27e-17	0.86
chr14-57	chr14	89017767	89017983	+	19.2	0.828	20.000000	13.59	7.63e-18	0.86
chr14-58	chr14	93389399	93389615	+	19.2	0.700	20.000000	10.12	2.93e-15	0.86
chr14-83	chr14	102026626	102026842	+	19.2	0.690	18.000000	5.19	9.80e-10	0.91
chr14-71	chr14	105106350	105106566	+	19.2	0.793	19.000000	10.78	8.28e-16	0.91
chr14-187	chr14	105189949	105190165	+	19.2	0.735	14.000000	5.90	9.45e-11	1.26
chr14-72	chr14	105914836	105915052	+	19.2	0.625	19.000000	6.98	4.04e-12	0.91
chr14-62	chr14	105947315	105947531	+	19.2	0.800	20.000000	6.32	2.69e-11	0.82
chr15-55	chr15	51057811	51058027	+	19.2	0.846	20.000000	23.07	1.21e-22	0.86
chr15-47	chr15	52861224	52861440	+	19.2	0.775	21.000000	12.40	4.93e-17	0.91
chr15-59	chr15	59664828	59665044	+	19.2	0.667	19.000000	11.67	1.68e-16	0.86
chr15-56	chr15	79237156	79237372	+	19.2	0.613	20.000000	13.40	1.01e-17	0.82
chr15-65	chr15	85201311	85201527	+	19.2	0.727	19.000000	7.40	1.34e-12	0.86
chr15-87	chr15	85524501	85524717	+	19.2	0.793	17.000000	8.13	2.19e-13	0.96
chr16-127	chr16	754696	754912	+	19.2	0.697	20.000000	4.12	5.72e-08	0.82
chr16-161	chr16	944927	945143	+	19.2	0.611	18.000000	4.71	1.22e-08	0.91
chr16-145	chr16	2390042	2390258	+	19.2	0.595	19.000000	7.29	1.78e-12	1.02
chr16-244	chr16	3507944	3508160	+	19.2	0.722	16.000000	8.86	4.11e-14	1.26
chr16-166	chr16	4233709	4233925	+	19.2	0.815	18.000000	14.59	1.78e-18	0.96
chr16-1505	chr16	47538636	47538852	+	19.2	0.957	9.000000	27.55	2.84e-24	1.82
chr16-262	chr16	55362766	55362982	+	19.2	0.886	16.000000	7.03	3.54e-12	1.17
chr16-102	chr16	58035148	58035364	+	19.2	0.828	22.000000	10.12	2.93e-15	0.78
chr16-211	chr16	58549096	58549312	+	19.2	0.667	17.000000	8.55	8.18e-14	0.96
chr16-173	chr16	66730183	66730399	+	19.2	0.750	18.000000	10.88	3.08e-15	0.91
chr16-529	chr16	67208017	67208233	+	19.2	0.606	13.000000	7.51	1.00e-12	1.26
chr16-267	chr16	67753028	67753244	+	19.2	0.917	16.000000	16.26	1.89e-19	1.02
