# HOMER Peaks
# Peak finding parameters:
# tag directory = outputdir/
#
# total peaks = 86424
# peak size = 154
# peaks found using tags on both strands
# minimum distance between peaks = 308
# fragment length = 114
# genome size = 2000000000
# Total tags = 9838548.0
# Total tags in peaks = 4277186.0
# Approximate IP efficiency = 43.47%
# tags per bp = 0.003851
# expected tags per peak = 0.593
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 3.055958e-06
# FDR tag threshold = 7.0
# number of putative peaks = 105817
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 19381
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 12
#
# cmd = findPeaks outputdir/ -style factor -o homerPeaks.txt
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr1-87	chr1	182928633	182928787	+	348.6	0.967	170.000000	274.12	0.00e+00	0.76
chr1-115	chr1	191198009	191198163	+	348.6	0.916	162.000000	45.31	0.00e+00	0.79
chr2-100	chr2	73486400	73486554	+	348.6	0.967	165.000000	55.38	0.00e+00	0.78
chr4-43	chr4	55741494	55741648	+	348.6	0.871	176.000000	121.83	0.00e+00	0.73
chr5-57	chr5	134582609	134582763	+	348.6	0.951	183.000000	203.05	0.00e+00	0.72
chr7-97	chr7	19316591	19316745	+	348.6	0.938	162.000000	53.75	0.00e+00	0.79
chr7-70	chr7	100961271	100961425	+	348.6	0.933	173.000000	29.01	0.00e+00	0.74
chr8-28	chr8	35634044	35634198	+	348.6	0.919	187.000000	201.19	0.00e+00	0.69
chr10-44	chr10	18023086	18023240	+	348.6	0.862	176.000000	92.53	0.00e+00	0.73
chr10-30	chr10	60371702	60371856	+	348.6	0.955	181.000000	34.54	0.00e+00	0.71
chr11-136	chr11	105466852	105467006	+	348.6	0.932	155.000000	76.41	0.00e+00	0.84
chr16-35	chr16	16573317	16573471	+	348.6	0.906	179.000000	60.41	0.00e+00	0.72
chr4-35	chr4	83269775	83269929	+	347.6	0.959	181.000000	34.99	0.00e+00	0.72
chr7-28	chr7	100443887	100444041	+	347.6	0.812	189.000000	146.75	0.00e+00	0.68
chr12-24	chr12	91183579	91183733	+	347.6	0.899	181.000000	204.35	0.00e+00	0.71
chr13-32	chr13	23562407	23562561	+	347.6	0.965	176.000000	225.42	0.00e+00	0.72
chr15-49	chr15	78607688	78607842	+	347.6	0.826	174.000000	48.92	0.00e+00	0.74
chr17-47	chr17	33564688	33564842	+	347.6	0.874	168.000000	25.10	0.00e+00	0.77
chr17-48	chr17	51209692	51209846	+	347.6	0.911	168.000000	273.32	0.00e+00	0.76
chr18-10	chr18	38350040	38350194	+	347.6	0.921	185.000000	98.94	0.00e+00	0.69
chr1-140	chr1	131700502	131700656	+	346.6	0.937	153.000000	48.99	0.00e+00	0.84
chr4-127	chr4	3529827	3529981	+	346.6	0.951	149.000000	247.75	0.00e+00	0.85
chr4-58	chr4	150202842	150202996	+	346.6	0.949	169.000000	259.55	0.00e+00	0.76
chr6-45	chr6	134051981	134052135	+	346.6	0.981	176.000000	75.18	0.00e+00	0.73
chr7-57	chr7	34192945	34193099	+	346.6	0.901	177.000000	91.99	0.00e+00	0.72
chr7-63	chr7	128392442	128392596	+	346.6	0.860	176.000000	53.70	0.00e+00	0.73
chr8-43	chr8	119426503	119426657	+	346.6	0.946	178.000000	28.42	0.00e+00	0.71
chr9-44	chr9	52287951	52288105	+	346.6	0.949	170.000000	173.03	0.00e+00	0.75
chr9-47	chr9	75037594	75037748	+	346.6	0.913	170.000000	196.41	0.00e+00	0.76
chr10-27	chr10	82953557	82953711	+	346.6	0.894	183.000000	99.55	0.00e+00	0.70
chr13-69	chr13	44937903	44938057	+	346.6	0.942	157.000000	155.73	0.00e+00	0.81
chr17-30	chr17	51220018	51220172	+	346.6	0.959	176.000000	175.82	0.00e+00	0.73
chr1-79	chr1	52722740	52722894	+	345.6	0.948	170.000000	94.93	0.00e+00	0.76
chr1-118	chr1	134406194	134406348	+	345.6	0.962	161.000000	271.72	0.00e+00	0.79
chr4-61	chr4	128733646	128733800	+	345.6	0.924	168.000000	64.50	0.00e+00	0.76
chr5-93	chr5	114667542	114667696	+	345.6	0.958	161.000000	241.53	0.00e+00	0.79
chr5-51	chr5	121836388	121836542	+	345.6	0.873	186.000000	33.91	0.00e+00	0.69
chr10-60	chr10	127632040	127632194	+	345.6	0.960	169.000000	55.74	0.00e+00	0.76
chr11-56	chr11	70446798	70446952	+	345.6	0.930	182.000000	64.12	0.00e+00	0.70
chr16-55	chr16	10838607	10838761	+	345.6	0.975	167.000000	297.78	0.00e+00	0.76
chr16-40	chr16	33891669	33891823	+	345.6	0.847	176.000000	48.52	0.00e+00	0.73
chr16-50	chr16	95931677	95931831	+	345.6	0.906	171.000000	73.69	0.00e+00	0.74
chr1-73	chr1	62721419	62721573	+	344.6	0.934	171.000000	22.00	6.06e-317	0.76
chr2-85	chr2	62460492	62460646	+	344.6	0.964	168.000000	288.99	0.00e+00	0.76
chr3-52	chr3	107038223	107038377	+	344.6	0.942	168.000000	119.75	0.00e+00	0.76
chr4-40	chr4	126412593	126412747	+	344.6	0.959	178.000000	235.59	0.00e+00	0.71
chr6-60	chr6	91693620	91693774	+	344.6	0.901	167.000000	166.72	0.00e+00	0.76
chr7-37	chr7	137420651	137420805	+	344.6	0.960	186.000000	555.74	0.00e+00	0.68
chr16-34	chr16	57211151	57211305	+	344.6	0.956	182.000000	46.41	0.00e+00	0.70
chr2-82	chr2	58480857	58481011	+	343.5	0.895	169.000000	128.63	0.00e+00	0.75
chr2-49	chr2	153544014	153544168	+	343.5	0.854	182.000000	90.04	0.00e+00	0.70
chr4-82	chr4	16159669	16159823	+	343.5	0.933	161.000000	94.37	0.00e+00	0.79
chr4-90	chr4	132529443	132529597	+	343.5	0.961	159.000000	177.13	0.00e+00	0.80
chr6-42	chr6	17409800	17409954	+	343.5	0.933	177.000000	94.78	0.00e+00	0.72
chr6-51	chr6	137696923	137697077	+	343.5	0.913	172.000000	70.16	0.00e+00	0.75
chr9-56	chr9	110709880	110710034	+	343.5	0.954	164.000000	48.56	0.00e+00	0.79
chr10-57	chr10	62541698	62541852	+	343.5	0.969	169.000000	34.36	0.00e+00	0.76
chr10-40	chr10	94505346	94505500	+	343.5	0.960	178.000000	166.23	0.00e+00	0.71
chr13-43	chr13	42328601	42328755	+	343.5	0.932	170.000000	140.33	0.00e+00	0.75
chr14-34	chr14	55724487	55724641	+	343.5	0.850	167.000000	84.09	0.00e+00	0.77
chr14-48	chr14	75164026	75164180	+	343.5	0.917	160.000000	46.47	0.00e+00	0.79
chr15-48	chr15	81845813	81845967	+	343.5	0.899	175.000000	177.13	0.00e+00	0.73
chr15-35	chr15	99456458	99456612	+	343.5	0.838	185.000000	147.01	0.00e+00	0.68
chr16-29	chr16	23233570	23233724	+	343.5	0.882	184.000000	52.71	0.00e+00	0.71
chr19-37	chr19	42001724	42001878	+	343.5	0.980	173.000000	38.25	0.00e+00	0.74
chr1-64	chr1	151074555	151074709	+	342.5	0.954	175.000000	199.50	0.00e+00	0.73
chr3-58	chr3	108726508	108726662	+	342.5	0.923	165.000000	56.70	0.00e+00	0.77
chr10-51	chr10	80763726	80763880	+	342.5	0.884	171.000000	105.10	0.00e+00	0.74
chr11-69	chr11	34031455	34031609	+	342.5	0.892	173.000000	75.87	0.00e+00	0.75
chr15-41	chr15	96633671	96633825	+	342.5	0.932	180.000000	100.21	0.00e+00	0.71
chr16-21	chr16	11385887	11386041	+	342.5	0.911	191.000000	167.02	0.00e+00	0.68
chr18-24	chr18	84785300	84785454	+	342.5	0.949	170.000000	157.27	0.00e+00	0.74
chr1-74	chr1	88094995	88095149	+	341.5	0.912	171.000000	92.20	0.00e+00	0.75
chr2-68	chr2	12317471	12317625	+	341.5	0.940	176.000000	100.86	0.00e+00	0.73
chr3-41	chr3	40500554	40500708	+	341.5	0.735	176.000000	78.40	0.00e+00	0.73
chr3-47	chr3	100440111	100440265	+	341.5	0.922	173.000000	37.56	0.00e+00	0.73
chr6-46	chr6	22474693	22474847	+	341.5	0.906	174.000000	120.01	0.00e+00	0.74
chr6-41	chr6	125252334	125252488	+	341.5	0.861	178.000000	54.66	0.00e+00	0.75
chr8-25	chr8	120107979	120108133	+	341.5	0.931	188.000000	31.18	0.00e+00	0.68
chr10-52	chr10	42122982	42123136	+	341.5	0.951	170.000000	134.26	0.00e+00	0.75
chr11-95	chr11	115712392	115712546	+	341.5	0.937	165.000000	60.86	0.00e+00	0.79
chr13-40	chr13	112666754	112666908	+	341.5	0.920	173.000000	114.27	0.00e+00	0.74
chr15-50	chr15	66820364	66820518	+	341.5	0.889	173.000000	41.39	0.00e+00	0.73
chr18-12	chr18	61108677	61108831	+	341.5	0.806	184.000000	26.01	0.00e+00	0.71
chr1-52	chr1	180601900	180602054	+	340.5	0.879	181.000000	79.92	0.00e+00	0.71
chr5-70	chr5	77292934	77293088	+	340.5	0.943	175.000000	171.35	0.00e+00	0.72
chr6-47	chr6	87533232	87533386	+	340.5	0.948	173.000000	27.25	0.00e+00	0.74
chr7-49	chr7	45922954	45923108	+	340.5	0.875	179.000000	45.28	0.00e+00	0.72
chr7-55	chr7	92878727	92878881	+	340.5	0.885	178.000000	38.59	0.00e+00	0.71
chr13-30	chr13	38010156	38010310	+	340.5	0.911	177.000000	258.05	0.00e+00	0.71
chr17-24	chr17	57247950	57248104	+	340.5	0.844	182.000000	66.72	0.00e+00	0.71
chr1-83	chr1	166138253	166138407	+	339.5	0.890	170.000000	53.65	0.00e+00	0.74
chr3-46	chr3	79844114	79844268	+	339.5	0.935	173.000000	197.73	0.00e+00	0.73
chr5-68	chr5	140765011	140765165	+	339.5	0.953	177.000000	69.79	0.00e+00	0.72
chr5-77	chr5	149264961	149265115	+	339.5	0.948	170.000000	37.66	0.00e+00	0.75
chr6-73	chr6	137565956	137566110	+	339.5	0.945	162.000000	90.48	0.00e+00	0.78
chr7-54	chr7	88202086	88202240	+	339.5	0.929	178.000000	207.32	0.00e+00	0.72
chr8-57	chr8	41003214	41003368	+	339.5	0.952	169.000000	305.06	0.00e+00	0.74
chr12-41	chr12	12301928	12302082	+	339.5	0.824	163.000000	109.51	0.00e+00	0.78
chr16-42	chr16	45173995	45174149	+	339.5	0.961	176.000000	194.13	0.00e+00	0.72
chr3-57	chr3	105001543	105001697	+	338.5	0.959	165.000000	135.61	0.00e+00	0.77
chr8-61	chr8	128078865	128079019	+	338.5	0.922	169.000000	50.33	0.00e+00	0.74
chr10-48	chr10	7063059	7063213	+	338.5	0.956	172.000000	59.30	0.00e+00	0.74
chr11-60	chr11	69078923	69079077	+	338.5	0.910	178.000000	221.77	0.00e+00	0.71
chr11-61	chr11	69410394	69410548	+	338.5	0.881	178.000000	34.67	0.00e+00	0.71
chr13-27	chr13	43266405	43266559	+	338.5	0.869	180.000000	100.90	0.00e+00	0.71
chr16-52	chr16	38711384	38711538	+	338.5	0.944	170.000000	79.44	0.00e+00	0.75
chr16-26	chr16	87625434	87625588	+	338.5	0.895	187.000000	50.69	0.00e+00	0.68
chr16-49	chr16	94241302	94241456	+	338.5	0.947	171.000000	62.99	0.00e+00	0.74
chr2-77	chr2	90641536	90641690	+	337.4	0.913	172.000000	181.42	0.00e+00	0.73
chr4-116	chr4	150212481	150212635	+	337.4	0.931	152.000000	58.15	0.00e+00	0.84
chr6-50	chr6	35539777	35539931	+	337.4	0.943	172.000000	103.54	0.00e+00	0.73
chr6-58	chr6	52477533	52477687	+	337.4	0.815	167.000000	127.10	0.00e+00	0.76
chr6-63	chr6	144818102	144818256	+	337.4	0.896	166.000000	149.48	0.00e+00	0.78
chr8-54	chr8	119784397	119784551	+	337.4	0.948	174.000000	156.08	0.00e+00	0.73
chr10-26	chr10	22700066	22700220	+	337.4	0.914	184.000000	84.91	0.00e+00	0.69
chr11-68	chr11	106428160	106428314	+	337.4	0.779	174.000000	79.80	0.00e+00	0.73
chr14-28	chr14	62858542	62858696	+	337.4	0.851	171.000000	101.08	0.00e+00	0.75
chr17-50	chr17	13685740	13685894	+	337.4	0.929	166.000000	31.68	0.00e+00	0.76
chr17-39	chr17	43557998	43558152	+	337.4	0.933	171.000000	70.29	0.00e+00	0.74
chr18-19	chr18	33794793	33794947	+	337.4	0.935	176.000000	198.38	0.00e+00	0.73
chr18-14	chr18	80196300	80196454	+	337.4	0.784	183.000000	91.49	0.00e+00	0.69
chr19-25	chr19	40998630	40998784	+	337.4	0.804	180.000000	30.50	0.00e+00	0.71
chr19-44	chr19	47432576	47432730	+	337.4	0.922	168.000000	294.81	0.00e+00	0.75
chr1-106	chr1	53818209	53818363	+	336.4	0.971	163.000000	132.27	0.00e+00	0.77
chr1-69	chr1	171845142	171845296	+	336.4	0.935	174.000000	15.61	8.42e-263	0.72
chr1-56	chr1	180417213	180417367	+	336.4	0.919	178.000000	85.33	0.00e+00	0.72
chr2-70	chr2	35196342	35196496	+	336.4	0.945	175.000000	67.40	0.00e+00	0.73
chr2-96	chr2	126466787	126466941	+	336.4	0.950	166.000000	167.96	0.00e+00	0.76
chr2-62	chr2	153090628	153090782	+	336.4	0.966	178.000000	110.22	0.00e+00	0.71
chr3-43	chr3	53460212	53460366	+	336.4	0.867	174.000000	147.99	0.00e+00	0.73
chr4-59	chr4	119663598	119663752	+	336.4	0.944	168.000000	62.43	0.00e+00	0.76
chr8-60	chr8	122160288	122160442	+	336.4	0.941	169.000000	209.53	0.00e+00	0.75
chr8-85	chr8	122264351	122264505	+	336.4	0.960	158.000000	220.44	0.00e+00	0.79
chr12-31	chr12	71040485	71040639	+	336.4	0.954	172.000000	251.93	0.00e+00	0.73
chr12-29	chr12	91734778	91734932	+	336.4	0.968	176.000000	34.08	0.00e+00	0.72
chr12-36	chr12	106030592	106030746	+	336.4	0.952	169.000000	116.92	0.00e+00	0.75
chr13-21	chr13	35783727	35783881	+	336.4	0.845	190.000000	156.76	0.00e+00	0.67
chr13-24	chr13	51734701	51734855	+	336.4	0.903	183.000000	29.93	0.00e+00	0.69
chr15-60	chr15	64242678	64242832	+	336.4	0.889	167.000000	77.24	0.00e+00	0.77
chr18-28	chr18	83817588	83817742	+	336.4	0.963	164.000000	258.08	0.00e+00	0.77
chr1-71	chr1	128712913	128713067	+	335.4	0.946	173.000000	137.00	0.00e+00	0.74
chr2-61	chr2	132027489	132027643	+	335.4	0.849	178.000000	46.58	0.00e+00	0.71
chr3-32	chr3	18319551	18319705	+	335.4	0.816	184.000000	112.23	0.00e+00	0.70
chr4-45	chr4	123928156	123928310	+	335.4	0.864	176.000000	177.30	0.00e+00	0.72
chr4-83	chr4	136239825	136239979	+	335.4	0.929	161.000000	147.54	0.00e+00	0.78
chr8-69	chr8	120763398	120763552	+	335.4	0.929	164.000000	109.89	0.00e+00	0.77
chr9-51	chr9	40457556	40457710	+	335.4	0.969	166.000000	142.56	0.00e+00	0.75
chr9-43	chr9	58560333	58560487	+	335.4	0.964	171.000000	127.10	0.00e+00	0.75
chr10-49	chr10	8870556	8870710	+	335.4	0.930	172.000000	44.05	0.00e+00	0.75
chr10-46	chr10	34198156	34198310	+	335.4	0.952	174.000000	62.61	0.00e+00	0.74
chr11-84	chr11	50229298	50229452	+	335.4	0.933	168.000000	32.66	0.00e+00	0.75
chr14-11	chr14	25530499	25530653	+	335.4	0.895	192.000000	78.73	0.00e+00	0.66
chr15-44	chr15	78258297	78258451	+	335.4	0.790	177.000000	47.95	0.00e+00	0.71
chr16-58	chr16	4908085	4908239	+	335.4	0.952	165.000000	73.51	0.00e+00	0.77
chr19-43	chr19	40637824	40637978	+	335.4	0.860	168.000000	57.65	0.00e+00	0.75
chr1-70	chr1	171849591	171849745	+	334.4	0.869	174.000000	24.46	4.05e-322	0.73
chr2-75	chr2	50518927	50519081	+	334.4	0.794	174.000000	65.32	0.00e+00	0.73
chr3-29	chr3	61592460	61592614	+	334.4	0.924	185.000000	127.48	0.00e+00	0.68
chr5-69	chr5	21030355	21030509	+	334.4	0.845	176.000000	127.48	0.00e+00	0.71
chr9-63	chr9	99212755	99212909	+	334.4	0.869	161.000000	179.78	0.00e+00	0.78
chr17-42	chr17	57279023	57279177	+	334.4	0.985	170.000000	62.05	0.00e+00	0.74
chr19-41	chr19	9053079	9053233	+	334.4	0.965	170.000000	99.22	0.00e+00	0.74
chr1-88	chr1	23380212	23380366	+	333.4	0.904	169.000000	85.59	0.00e+00	0.75
chr1-103	chr1	180764055	180764209	+	333.4	0.950	165.000000	63.74	0.00e+00	0.76
chr4-64	chr4	71291834	71291988	+	333.4	0.909	167.000000	275.93	0.00e+00	0.76
chr8-56	chr8	125725222	125725376	+	333.4	0.722	173.000000	33.29	0.00e+00	0.73
chr9-38	chr9	99183368	99183522	+	333.4	0.755	175.000000	30.04	0.00e+00	0.72
chr9-37	chr9	106230135	106230289	+	333.4	0.963	176.000000	149.79	0.00e+00	0.73
chr13-29	chr13	3538634	3538788	+	333.4	0.867	178.000000	69.44	0.00e+00	0.71
chr13-39	chr13	56631449	56631603	+	333.4	0.953	173.000000	77.38	0.00e+00	0.72
chr15-68	chr15	25828601	25828755	+	333.4	0.907	160.000000	52.82	0.00e+00	0.79
chr17-75	chr17	24692490	24692644	+	333.4	0.968	155.000000	203.60	0.00e+00	0.82
chr2-83	chr2	117996844	117996998	+	332.4	0.951	169.000000	61.85	0.00e+00	0.75
chr5-44	chr5	124492780	124492934	+	332.4	0.728	188.000000	47.30	0.00e+00	0.68
chr5-55	chr5	140617826	140617980	+	332.4	0.772	185.000000	62.04	0.00e+00	0.68
chr6-35	chr6	87806140	87806294	+	332.4	0.953	182.000000	42.58	0.00e+00	0.69
chr8-39	chr8	90873184	90873338	+	332.4	0.923	181.000000	26.40	0.00e+00	0.69
chr8-24	chr8	122561427	122561581	+	332.4	0.868	190.000000	23.89	5.44e-317	0.66
chr11-45	chr11	54029111	54029265	+	332.4	0.934	184.000000	70.87	0.00e+00	0.68
chr11-85	chr11	73193263	73193417	+	332.4	0.861	168.000000	147.23	0.00e+00	0.75
chr11-113	chr11	115699511	115699665	+	332.4	0.898	161.000000	87.48	0.00e+00	0.79
chr16-54	chr16	25052995	25053149	+	332.4	0.886	169.000000	47.09	0.00e+00	0.75
chr17-56	chr17	44777627	44777781	+	332.4	0.953	165.000000	251.89	0.00e+00	0.76
chr2-94	chr2	156415818	156415972	+	331.3	0.922	167.000000	70.65	0.00e+00	0.75
chr2-111	chr2	170252816	170252970	+	331.3	0.966	161.000000	109.70	0.00e+00	0.79
chr3-45	chr3	130873866	130874020	+	331.3	0.961	174.000000	214.87	0.00e+00	0.72
chr11-73	chr11	114890197	114890351	+	331.3	0.899	171.000000	31.97	0.00e+00	0.73
chr12-32	chr12	84130083	84130237	+	331.3	0.864	171.000000	236.85	0.00e+00	0.73
chr17-29	chr17	46751543	46751697	+	331.3	0.820	176.000000	42.97	0.00e+00	0.71
chr18-20	chr18	35942255	35942409	+	331.3	0.900	175.000000	60.77	0.00e+00	0.73
chr2-78	chr2	155404790	155404944	+	330.3	0.949	171.000000	177.60	0.00e+00	0.73
chr5-46	chr5	16552707	16552861	+	330.3	0.820	187.000000	55.12	0.00e+00	0.68
chr5-79	chr5	130089296	130089450	+	330.3	0.965	168.000000	79.31	0.00e+00	0.75
chr6-70	chr6	54143460	54143614	+	330.3	0.980	162.000000	196.03	0.00e+00	0.78
chr7-71	chr7	134669685	134669839	+	330.3	0.951	173.000000	131.51	0.00e+00	0.72
chr11-105	chr11	48787899	48788053	+	330.3	0.907	162.000000	119.42	0.00e+00	0.77
chr14-19	chr14	61861404	61861558	+	330.3	0.725	181.000000	42.58	0.00e+00	0.69
chr14-26	chr14	102907588	102907742	+	330.3	0.941	172.000000	67.68	0.00e+00	0.73
chr19-40	chr19	41372491	41372645	+	330.3	0.941	171.000000	54.68	0.00e+00	0.73
chr1-59	chr1	107583036	107583190	+	329.3	0.839	177.000000	22.18	4.45e-304	0.70
chr1-72	chr1	156028480	156028634	+	329.3	0.941	172.000000	195.42	0.00e+00	0.73
chr2-48	chr2	75773607	75773761	+	329.3	0.903	183.000000	28.38	0.00e+00	0.68
chr5-113	chr5	149089030	149089184	+	329.3	0.956	156.000000	265.58	0.00e+00	0.81
chr6-53	chr6	86487289	86487443	+	329.3	0.972	170.000000	150.11	0.00e+00	0.74
chr7-105	chr7	80154795	80154949	+	329.3	0.851	160.000000	110.78	0.00e+00	0.79
chr8-53	chr8	86921143	86921297	+	329.3	0.840	174.000000	98.18	0.00e+00	0.72
chr12-44	chr12	78980728	78980882	+	329.3	0.910	162.000000	156.93	0.00e+00	0.78
chr13-45	chr13	12468559	12468713	+	329.3	0.968	169.000000	193.60	0.00e+00	0.75
chr13-52	chr13	41097771	41097925	+	329.3	0.933	165.000000	152.32	0.00e+00	0.76
chr13-46	chr13	55021243	55021397	+	329.3	0.873	169.000000	29.76	0.00e+00	0.74
chr19-57	chr19	43530222	43530376	+	329.3	0.965	159.000000	163.11	0.00e+00	0.79
chr1-76	chr1	40600519	40600673	+	328.3	0.890	170.000000	96.95	0.00e+00	0.73
chr3-60	chr3	65515931	65516085	+	328.3	0.953	164.000000	100.74	0.00e+00	0.76
chr11-108	chr11	100994798	100994952	+	328.3	0.925	162.000000	116.67	0.00e+00	0.78
chr1-67	chr1	106933799	106933953	+	327.3	0.894	174.000000	36.63	0.00e+00	0.72
chr2-106	chr2	9965762	9965916	+	327.3	0.968	162.000000	149.18	0.00e+00	0.77
chr2-65	chr2	91412405	91412559	+	327.3	0.847	177.000000	132.82	0.00e+00	0.71
chr3-61	chr3	79852911	79853065	+	327.3	0.860	164.000000	137.25	0.00e+00	0.76
chr5-74	chr5	123427682	123427836	+	327.3	0.892	174.000000	136.34	0.00e+00	0.72
chr5-80	chr5	130000885	130001039	+	327.3	0.961	167.000000	27.90	0.00e+00	0.75
chr5-87	chr5	137502127	137502281	+	327.3	0.904	164.000000	91.91	0.00e+00	0.77
chr5-82	chr5	148708141	148708295	+	327.3	0.927	167.000000	194.22	0.00e+00	0.75
chr6-84	chr6	126940690	126940844	+	327.3	0.832	158.000000	115.66	0.00e+00	0.79
chr6-91	chr6	135296518	135296672	+	327.3	0.923	155.000000	70.99	0.00e+00	0.81
chr7-74	chr7	80015498	80015652	+	327.3	0.921	171.000000	37.64	0.00e+00	0.73
chr7-85	chr7	90023228	90023382	+	327.3	0.899	166.000000	18.07	5.02e-275	0.76
chr10-18	chr10	127323619	127323773	+	327.3	0.860	190.000000	86.50	0.00e+00	0.65
chr11-127	chr11	70791663	70791817	+	327.3	0.976	156.000000	44.66	0.00e+00	0.80
chr11-75	chr11	75458740	75458894	+	327.3	0.831	170.000000	30.14	0.00e+00	0.74
chr11-119	chr11	83020249	83020403	+	327.3	0.952	158.000000	94.44	0.00e+00	0.79
chr11-86	chr11	86579033	86579187	+	327.3	0.867	168.000000	36.83	0.00e+00	0.74
chr1-117	chr1	74715650	74715804	+	326.3	0.968	161.000000	49.69	0.00e+00	0.77
chr2-107	chr2	69394058	69394212	+	326.3	0.924	162.000000	91.21	0.00e+00	0.77
chr2-90	chr2	160620289	160620443	+	326.3	0.892	168.000000	95.01	0.00e+00	0.75
chr3-66	chr3	95661976	95662130	+	326.3	0.930	160.000000	37.25	0.00e+00	0.78
chr10-61	chr10	66937182	66937336	+	326.3	0.875	168.000000	49.33	0.00e+00	0.75
chr11-92	chr11	69695963	69696117	+	326.3	0.943	167.000000	52.76	0.00e+00	0.75
chr13-56	chr13	95888294	95888448	+	326.3	0.940	163.000000	57.49	0.00e+00	0.77
chr13-54	chr13	102689623	102689777	+	326.3	0.897	165.000000	42.40	0.00e+00	0.77
chr14-24	chr14	13361740	13361894	+	326.3	0.927	174.000000	87.71	0.00e+00	0.72
chr16-60	chr16	76053642	76053796	+	326.3	0.988	165.000000	360.06	0.00e+00	0.76
chr17-35	chr17	26605659	26605813	+	326.3	0.804	173.000000	35.26	0.00e+00	0.73
chr19-64	chr19	6074046	6074200	+	326.3	0.963	154.000000	139.61	0.00e+00	0.82
chr1-120	chr1	33903762	33903916	+	325.3	0.918	160.000000	100.29	0.00e+00	0.78
chr1-77	chr1	51480558	51480712	+	325.3	0.926	170.000000	45.57	0.00e+00	0.73
chr1-116	chr1	53851475	53851629	+	325.3	0.867	161.000000	41.92	0.00e+00	0.77
chr1-157	chr1	84350458	84350612	+	325.3	0.890	149.000000	166.34	0.00e+00	0.84
chr1-61	chr1	171631610	171631764	+	325.3	0.932	177.000000	71.54	0.00e+00	0.72
chr3-56	chr3	50607907	50608061	+	325.3	0.939	166.000000	37.47	0.00e+00	0.75
chr7-90	chr7	66388249	66388403	+	325.3	0.965	165.000000	50.39	0.00e+00	0.76
chr8-58	chr8	66437978	66438132	+	325.3	0.838	169.000000	39.42	0.00e+00	0.74
chr10-70	chr10	78087208	78087362	+	325.3	0.863	160.000000	110.00	0.00e+00	0.77
chr10-58	chr10	93688336	93688490	+	325.3	0.816	169.000000	132.85	0.00e+00	0.74
chr11-112	chr11	67047288	67047442	+	325.3	0.955	161.000000	179.47	0.00e+00	0.77
chr14-35	chr14	63129170	63129324	+	325.3	0.899	167.000000	26.33	3.46e-323	0.76
chr18-15	chr18	61120657	61120811	+	325.3	0.846	182.000000	76.91	0.00e+00	0.69
chr19-38	chr19	11808525	11808679	+	325.3	0.886	171.000000	81.84	0.00e+00	0.74
chr5-62	chr5	31870970	31871124	+	324.2	0.906	181.000000	203.95	0.00e+00	0.70
chr7-101	chr7	66304074	66304228	+	324.2	0.985	161.000000	224.12	0.00e+00	0.77
chr9-50	chr9	110706902	110707056	+	324.2	0.934	168.000000	44.24	0.00e+00	0.74
chr9-66	chr9	124071640	124071794	+	324.2	0.977	159.000000	50.36	0.00e+00	0.79
chr10-55	chr10	40128611	40128765	+	324.2	0.817	169.000000	66.65	0.00e+00	0.74
chr11-96	chr11	11558777	11558931	+	324.2	0.872	164.000000	118.58	0.00e+00	0.76
chr11-77	chr11	98816791	98816945	+	324.2	0.892	170.000000	187.11	0.00e+00	0.75
chr12-30	chr12	30606850	30607004	+	324.2	0.894	175.000000	104.59	0.00e+00	0.71
chr14-37	chr14	66257746	66257900	+	324.2	0.953	166.000000	139.69	0.00e+00	0.75
chr16-48	chr16	90397012	90397166	+	324.2	0.957	171.000000	275.61	0.00e+00	0.74
chr17-43	chr17	18558888	18559042	+	324.2	0.856	169.000000	203.95	0.00e+00	0.74
chr17-38	chr17	86685382	86685536	+	324.2	0.965	172.000000	94.42	0.00e+00	0.73
chr2-137	chr2	52523147	52523301	+	323.2	0.909	155.000000	65.80	0.00e+00	0.81
chr4-53	chr4	135267074	135267228	+	323.2	0.851	171.000000	156.40	0.00e+00	0.72
chr4-54	chr4	145111790	145111944	+	323.2	0.979	171.000000	236.41	0.00e+00	0.73
chr5-66	chr5	102502465	102502619	+	323.2	0.921	177.000000	24.32	1.15e-310	0.71
chr5-103	chr5	139287228	139287382	+	323.2	0.898	160.000000	72.35	0.00e+00	0.79
chr7-51	chr7	116620511	116620665	+	323.2	0.949	179.000000	432.58	0.00e+00	0.69
chr11-82	chr11	106994411	106994565	+	323.2	0.946	169.000000	239.19	0.00e+00	0.75
chr13-66	chr13	37600277	37600431	+	323.2	0.956	158.000000	135.54	0.00e+00	0.79
chr14-27	chr14	33216729	33216883	+	323.2	0.825	171.000000	33.28	0.00e+00	0.73
chr15-58	chr15	61999703	61999857	+	323.2	0.888	168.000000	61.99	0.00e+00	0.74
