# HOMER Peaks
# Peak finding parameters:
# tag directory = homerNRSFTags/
#
# total peaks = 41866
# peak size = 187
# peaks found using tags on both strands
# minimum distance between peaks = 374
# fragment length = 136
# genome size = 2000000000
# Total tags = 17074091.0
# Total tags in peaks = 2549247.0
# Approximate IP efficiency = 14.93%
# tags per bp = 0.006415
# expected tags per peak = 1.200
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 5.778235e-07
# FDR tag threshold = 10.0
# number of putative peaks = 48586
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 6641
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 79
#
# cmd = findPeaks homerNRSFTags/ -style factor -o homerNRSFPeaks.txt
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr16-276	chr16	89571879	89572065	+	22.3	0.672	26.000000	11.53	3.76e-27	1.00
chr17-396	chr17	6319032	6319218	+	22.3	0.935	28.000000	14.66	7.98e-31	0.93
chr17-252	chr17	7476116	7476302	+	22.3	0.758	36.000000	8.01	9.42e-22	0.79
chr17-347	chr17	9916622	9916808	+	22.3	0.760	30.000000	22.16	2.88e-37	0.93
chr17-332	chr17	19899770	19899956	+	22.3	0.900	31.000000	27.70	8.34e-41	0.87
chr17-375	chr17	40169353	40169539	+	22.3	0.655	29.000000	10.84	3.19e-26	0.93
chr17-295	chr17	41669643	41669829	+	22.3	0.854	33.000000	12.01	8.91e-28	0.81
chr17-333	chr17	47521294	47521480	+	22.3	0.746	31.000000	15.95	3.97e-32	0.87
chr17-297	chr17	49243812	49243998	+	22.3	0.678	33.000000	11.53	3.76e-27	0.79
chr17-299	chr17	54827581	54827767	+	22.3	0.833	33.000000	11.73	2.04e-27	0.84
chr17-287	chr17	57970403	57970589	+	22.3	0.840	34.000000	16.90	5.05e-33	0.79
chr17-412	chr17	59572895	59573081	+	22.3	0.750	28.000000	12.31	3.80e-28	0.97
chr17-413	chr17	64837946	64838132	+	22.3	0.909	28.000000	27.70	8.34e-41	0.97
chr17-391	chr17	79895205	79895391	+	22.3	0.796	29.000000	14.24	2.23e-30	0.90
chr18-159	chr18	13258909	13259095	+	22.3	0.851	28.000000	23.74	2.34e-38	1.00
chr18-180	chr18	21563181	21563367	+	22.3	0.930	26.000000	11.87	1.35e-27	1.00
chr18-143	chr18	68089410	68089596	+	22.3	0.722	31.000000	8.86	3.12e-23	0.87
chr19-289	chr19	2476045	2476231	+	22.3	0.685	30.000000	12.43	6.83e-27	0.90
chr19-254	chr19	5720065	5720251	+	22.3	0.700	33.000000	15.70	6.99e-32	0.84
chr19-256	chr19	10444028	10444214	+	22.3	0.740	33.000000	12.54	1.97e-28	0.81
chr19-257	chr19	10764381	10764567	+	22.3	0.721	33.000000	10.17	2.82e-25	0.81
chr19-246	chr19	12845305	12845491	+	22.3	0.619	34.000000	10.39	1.39e-25	0.79
chr19-293	chr19	19477603	19477789	+	22.3	0.804	30.000000	26.24	6.04e-40	0.90
chr19-310	chr19	28735966	28736152	+	22.3	0.886	29.000000	33.80	5.49e-44	0.90
chr19-274	chr19	42772483	42772669	+	22.3	0.645	32.000000	8.52	1.17e-22	0.87
chr19-267	chr19	59031214	59031400	+	22.3	0.677	33.000000	15.22	2.11e-31	0.84
chr20-227	chr20	9495176	9495362	+	22.3	0.884	27.000000	47.48	1.81e-49	0.97
chr20-208	chr20	34638793	34638979	+	22.3	0.815	29.000000	21.21	1.39e-36	0.97
chr20-235	chr20	36799757	36799943	+	22.3	0.760	27.000000	8.14	5.48e-22	1.00
chr21-61	chr21	22537480	22537666	+	22.3	0.750	31.000000	15.83	5.27e-32	0.87
chr21-62	chr21	30445798	30445984	+	22.3	0.552	31.000000	15.66	4.80e-31	0.84
chr22-108	chr22	27816742	27816928	+	22.3	0.750	26.000000	12.87	8.07e-29	1.00
chrX-114	chrX	11479672	11479858	+	22.3	0.763	27.000000	19.36	3.81e-35	1.00
chrX-94	chrX	69500558	69500744	+	22.3	0.810	33.000000	32.57	3.37e-41	0.81
chrX-101	chrX	71496957	71497143	+	22.3	0.840	30.000000	19.04	5.24e-34	0.90
chrX-98	chrX	130200326	130200512	+	22.3	0.686	31.000000	38.35	5.02e-46	0.87
chrY-32	chrY	13473381	13473567	+	22.3	0.909	18.000000	6.60	5.41e-19	1.53
chr1-606	chr1	6101618	6101804	+	21.7	0.860	29.000000	14.60	5.43e-30	0.93
chr1-524	chr1	7612572	7612758	+	21.7	0.737	32.000000	12.08	8.51e-26	0.78
chr1-650	chr1	8377706	8377892	+	21.7	0.729	28.000000	16.05	2.05e-31	0.90
chr1-607	chr1	8787508	8787694	+	21.7	0.818	29.000000	27.74	8.46e-40	0.90
chr1-608	chr1	23407442	23407628	+	21.7	0.736	29.000000	22.58	1.28e-36	0.90
chr1-552	chr1	23495219	23495405	+	21.7	0.788	31.000000	15.79	3.62e-31	0.84
chr1-609	chr1	23807101	23807287	+	21.7	0.811	29.000000	8.55	3.71e-22	0.87
chr1-610	chr1	25431468	25431654	+	21.7	0.930	29.000000	25.55	1.59e-38	0.90
chr1-553	chr1	27720000	27720186	+	21.7	0.820	31.000000	13.59	3.48e-28	0.90
chr1-582	chr1	32155482	32155668	+	21.7	0.812	30.000000	18.15	2.81e-33	0.84
chr1-700	chr1	34442650	34442836	+	21.7	0.822	27.000000	25.55	1.59e-38	0.93
chr1-617	chr1	89357105	89357291	+	21.7	0.691	29.000000	23.39	3.63e-37	0.87
chr1-766	chr1	94282565	94282751	+	21.7	0.911	26.000000	14.60	5.43e-30	1.01
chr1-771	chr1	95212559	95212745	+	21.7	0.830	26.000000	20.10	6.12e-34	1.05
chr1-618	chr1	98315597	98315783	+	21.7	0.936	29.000000	30.82	1.95e-41	0.90
chr1-535	chr1	100598519	100598705	+	21.7	0.590	32.000000	15.29	1.10e-30	0.84
chr1-666	chr1	120254495	120254681	+	21.7	0.691	28.000000	9.61	7.86e-24	0.90
chr1-592	chr1	150266199	150266385	+	21.7	0.644	30.000000	15.29	1.10e-30	0.87
chr1-623	chr1	151735801	151735987	+	21.7	0.667	29.000000	16.32	1.15e-31	0.87
chr1-565	chr1	158975512	158975698	+	21.7	0.754	31.000000	9.12	4.56e-23	0.84
chr1-497	chr1	177225575	177225761	+	21.7	0.603	34.000000	12.06	3.80e-27	0.76
chr1-597	chr1	182584027	182584213	+	21.7	0.768	30.000000	10.33	7.14e-25	0.87
chr1-1033	chr1	182972408	182972594	+	21.7	0.974	23.000000	25.55	1.59e-38	1.10
chr1-678	chr1	192765461	192765647	+	21.7	0.977	28.000000	26.24	6.14e-39	0.93
chr1-639	chr1	204485590	204485776	+	21.7	0.493	29.000000	17.34	1.39e-32	0.87
chr1-685	chr1	217804256	217804442	+	21.7	0.864	28.000000	38.07	9.57e-45	0.93
chr1-574	chr1	221890346	221890532	+	21.7	0.792	31.000000	9.91	2.88e-24	0.84
chr1-462	chr1	235324521	235324707	+	21.7	0.554	36.000000	13.21	1.70e-28	0.76
chr2-426	chr2	11000727	11000913	+	21.7	0.881	29.000000	22.58	1.28e-36	0.90
chr2-346	chr2	12744018	12744204	+	21.7	0.857	33.000000	17.18	1.89e-32	0.76
chr2-398	chr2	22691946	22692132	+	21.7	0.930	30.000000	28.55	3.01e-40	0.87
chr2-383	chr2	25805385	25805571	+	21.7	0.804	31.000000	29.42	1.03e-40	0.84
chr2-502	chr2	37789514	37789700	+	21.7	0.900	27.000000	9.16	3.90e-23	1.01
chr2-401	chr2	42360243	42360429	+	21.7	0.800	30.000000	10.61	2.89e-25	0.90
chr2-387	chr2	46542750	46542936	+	21.7	0.613	31.000000	8.79	1.54e-22	0.81
chr2-335	chr2	51034669	51034855	+	21.7	0.826	34.000000	84.42	2.61e-57	0.81
chr2-403	chr2	61765287	61765473	+	21.7	0.771	30.000000	10.91	1.14e-25	0.84
chr2-407	chr2	74153943	74154129	+	21.7	0.796	30.000000	16.07	5.02e-29	0.87
chr2-369	chr2	86333303	86333489	+	21.7	0.739	32.000000	16.59	6.36e-32	0.81
chr2-411	chr2	99797582	99797768	+	21.7	0.600	30.000000	18.85	7.38e-34	0.90
chr2-510	chr2	106119317	106119503	+	21.7	0.809	27.000000	15.36	5.73e-30	0.97
chr2-583	chr2	113245079	113245265	+	21.7	0.812	25.000000	21.82	4.30e-36	1.01
chr2-451	chr2	125668597	125668783	+	21.7	0.872	29.000000	11.89	6.82e-25	0.84
chr2-519	chr2	139231750	139231936	+	21.7	0.878	27.000000	23.68	2.36e-37	0.93
chr2-424	chr2	224588650	224588836	+	21.7	0.739	30.000000	12.14	3.07e-27	0.87
chr3-242	chr3	23958630	23958816	+	21.7	0.719	32.000000	14.82	3.21e-30	0.79
chr3-262	chr3	41793199	41793385	+	21.7	0.930	29.000000	49.78	5.88e-49	0.87
chr3-245	chr3	57005354	57005540	+	21.7	0.765	32.000000	19.81	1.28e-34	0.84
chr3-307	chr3	98153401	98153587	+	21.7	0.795	25.000000	62.63	1.40e-52	1.05
chr3-248	chr3	146140174	146140360	+	21.7	0.804	32.000000	26.97	2.31e-39	0.79
chr4-199	chr4	2936612	2936798	+	21.7	0.792	32.000000	13.39	1.06e-28	0.81
chr4-212	chr4	13629355	13629541	+	21.7	0.854	31.000000	27.35	1.40e-39	0.81
chr4-284	chr4	20366734	20366920	+	21.7	0.826	26.000000	28.98	1.77e-40	1.01
chr4-249	chr4	22418089	22418275	+	21.7	0.897	28.000000	42.21	2.31e-46	0.90
chr4-251	chr4	75557963	75558149	+	21.7	0.905	28.000000	19.04	5.24e-34	0.90
chr4-254	chr4	80670053	80670239	+	21.7	0.851	28.000000	34.67	2.85e-43	0.93
chr4-240	chr4	81048590	81048776	+	21.7	0.894	29.000000	24.58	6.29e-38	0.90
chr4-215	chr4	129522574	129522760	+	21.7	0.672	31.000000	11.63	1.32e-26	0.90
chr4-296	chr4	157892888	157893074	+	21.7	0.765	26.000000	10.17	1.21e-24	0.97
chr5-398	chr5	39757368	39757554	+	21.7	0.755	27.000000	28.14	5.06e-40	0.97
chr5-352	chr5	43483897	43484083	+	21.7	0.719	29.000000	21.57	6.38e-36	0.90
chr5-333	chr5	71487362	71487548	+	21.7	0.911	30.000000	23.39	3.63e-37	0.87
chr5-356	chr5	76086774	76086960	+	21.7	0.583	29.000000	8.67	2.40e-22	0.90
chr5-306	chr5	82561189	82561375	+	21.7	0.953	32.000000	35.96	7.70e-44	0.81
chr5-291	chr5	106347291	106347477	+	21.7	0.881	33.000000	28.14	5.06e-40	0.76
chr5-309	chr5	123529256	123529442	+	21.7	0.822	32.000000	28.98	1.77e-40	0.79
chr5-337	chr5	124473324	124473510	+	21.7	0.844	30.000000	20.02	8.96e-35	0.87
chr5-325	chr5	133747520	133747706	+	21.7	0.750	31.000000	21.82	4.30e-36	0.87
chr5-327	chr5	137673908	137674094	+	21.7	0.732	31.000000	18.49	1.45e-33	0.87
chr5-311	chr5	143217037	143217223	+	21.7	0.782	32.000000	12.77	5.34e-28	0.81
chr5-365	chr5	154320613	154320799	+	21.7	0.750	29.000000	12.94	3.39e-28	0.90
chr5-367	chr5	173798602	173798788	+	21.7	0.708	29.000000	8.30	1.00e-21	0.90
chr5-368	chr5	177631458	177631644	+	21.7	0.649	29.000000	11.84	7.11e-27	0.90
chr6-333	chr6	4021590	4021776	+	21.7	0.606	32.000000	10.97	9.40e-26	0.87
chr6-514	chr6	6160018	6160204	+	21.7	0.826	25.000000	32.91	1.86e-42	1.01
chr6-317	chr6	25638177	25638363	+	21.7	0.815	33.000000	25.55	1.59e-38	0.79
chr6-336	chr6	28891650	28891836	+	21.7	0.702	32.000000	12.06	3.80e-27	0.81
chr6-337	chr6	30749741	30749927	+	21.7	0.755	32.000000	14.94	2.47e-30	0.79
chr6-450	chr6	36953848	36954034	+	21.7	0.729	27.000000	9.96	2.43e-24	0.93
chr6-451	chr6	39219239	39219425	+	21.7	0.872	27.000000	21.57	6.38e-36	0.97
chr6-403	chr6	71775945	71776131	+	21.7	0.881	29.000000	34.06	5.38e-43	0.87
chr6-378	chr6	124693426	124693612	+	21.7	0.889	30.000000	20.88	2.03e-35	0.90
chr6-542	chr6	139560359	139560545	+	21.7	0.783	25.000000	13.97	2.48e-29	1.05
chr6-350	chr6	150067620	150067806	+	21.7	0.800	32.000000	11.29	3.57e-26	0.79
chr6-385	chr6	161695120	161695306	+	21.7	0.700	30.000000	21.10	1.39e-35	0.84
chr7-360	chr7	47783668	47783854	+	21.7	0.735	25.000000	18.32	2.02e-33	1.01
chr7-280	chr7	99149573	99149759	+	21.7	0.774	29.000000	23.11	5.55e-37	0.90
chr7-250	chr7	99716860	99717046	+	21.7	0.885	31.000000	16.74	4.72e-32	0.87
chr8-549	chr8	19944286	19944472	+	21.7	0.706	27.000000	16.45	8.56e-32	1.01
chr8-450	chr8	27930294	27930480	+	21.7	0.897	30.000000	19.22	3.71e-34	0.84
chr8-451	chr8	28874037	28874223	+	21.7	0.881	30.000000	40.45	1.08e-45	0.87
chr8-387	chr8	41386733	41386919	+	21.7	0.709	33.000000	15.91	2.73e-31	0.81
chr8-489	chr8	41399497	41399683	+	21.7	0.750	29.000000	14.07	1.94e-29	0.87
chr8-456	chr8	43395887	43396073	+	21.7	0.786	30.000000	38.83	4.69e-45	0.84
chr8-337	chr8	55047760	55047946	+	21.7	0.667	35.000000	22.32	1.92e-36	0.79
chr8-338	chr8	61720374	61720560	+	21.7	0.750	35.000000	14.71	4.18e-30	0.81
chr8-460	chr8	64068063	64068249	+	21.7	0.905	30.000000	24.53	6.38e-37	0.87
chr8-404	chr8	80789288	80789474	+	21.7	0.792	32.000000	11.09	6.41e-26	0.84
chr8-436	chr8	94753052	94753238	+	21.7	0.702	31.000000	15.17	1.44e-30	0.84
chr8-437	chr8	98656368	98656554	+	21.7	0.740	31.000000	11.73	4.59e-26	0.84
chr8-442	chr8	104426864	104427050	+	21.7	0.625	31.000000	8.02	3.00e-21	0.84
chr8-566	chr8	121637946	121638132	+	21.7	0.816	27.000000	13.67	5.18e-29	0.93
chr8-498	chr8	121945021	121945207	+	21.7	0.714	29.000000	17.34	1.39e-32	0.87
chr8-367	chr8	123337177	123337363	+	21.7	0.977	34.000000	55.47	1.16e-50	0.79
chr8-528	chr8	125210092	125210278	+	21.7	0.712	28.000000	6.89	4.11e-19	0.93
chr8-645	chr8	127851721	127851907	+	21.7	0.695	25.000000	11.22	4.35e-26	1.01
chr8-501	chr8	134368748	134368934	+	21.7	0.837	29.000000	12.37	1.61e-27	0.90
chr8-610	chr8	134742351	134742537	+	21.7	0.639	26.000000	12.29	2.00e-27	0.97
chr9-195	chr9	7273674	7273860	+	21.7	0.950	27.000000	46.23	8.62e-48	0.93
chr9-188	chr9	74526003	74526189	+	21.7	0.714	28.000000	20.88	2.03e-35	0.90
chr9-215	chr9	74756482	74756668	+	21.7	0.925	25.000000	51.06	4.57e-48	1.10
chr9-218	chr9	84344020	84344206	+	21.7	0.872	25.000000	16.59	6.36e-32	1.01
chr9-167	chr9	84457559	84457745	+	21.7	0.851	32.000000	20.23	6.22e-35	0.84
chr9-163	chr9	91926002	91926188	+	21.7	0.740	33.000000	11.35	2.93e-26	0.79
chr10-297	chr10	13755066	13755252	+	21.7	0.787	26.000000	12.14	3.07e-27	0.97
chr10-213	chr10	17243582	17243768	+	21.7	0.667	34.000000	17.49	1.01e-32	0.79
chr10-282	chr10	26624451	26624637	+	21.7	0.729	27.000000	29.87	5.98e-41	1.01
chr10-241	chr10	33247282	33247468	+	21.7	0.731	31.000000	12.14	3.07e-27	0.81
chr10-650	chr10	39094239	39094425	+	21.7	0.950	17.000000	30.82	1.95e-41	1.58
chr10-265	chr10	75012361	75012547	+	21.7	0.591	29.000000	16.87	2.41e-31	0.90
chr10-293	chr10	105668150	105668336	+	21.7	0.740	27.000000	26.97	2.31e-39	0.93
chr10-235	chr10	108923036	108923222	+	21.7	0.692	32.000000	16.18	1.54e-31	0.84
chr10-261	chr10	129951078	129951264	+	21.7	0.886	30.000000	24.27	9.83e-38	0.87
chr11-426	chr11	12207590	12207776	+	21.7	0.884	30.000000	13.97	2.48e-29	0.87
chr11-427	chr11	12246244	12246430	+	21.7	0.816	30.000000	15.41	8.36e-31	0.87
chr11-487	chr11	12715311	12715497	+	21.7	0.679	28.000000	10.91	1.14e-25	0.90
chr11-455	chr11	17099103	17099289	+	21.7	0.732	29.000000	12.03	2.00e-26	0.90
chr11-345	chr11	18417476	18417662	+	21.7	0.796	34.000000	7.44	3.46e-20	0.76
chr11-430	chr11	21427016	21427202	+	21.7	0.872	30.000000	17.49	1.01e-32	0.87
chr11-524	chr11	26800009	26800195	+	21.7	0.736	27.000000	13.48	8.37e-29	0.93
chr11-433	chr11	44560084	44560270	+	21.7	0.841	30.000000	23.68	2.36e-37	0.93
chr11-347	chr11	45946626	45946812	+	21.7	0.772	34.000000	15.91	2.73e-31	0.79
chr11-435	chr11	57435497	57435683	+	21.7	0.679	30.000000	10.85	1.37e-25	0.87
chr11-464	chr11	62207445	62207631	+	21.7	0.633	29.000000	18.67	1.04e-33	0.90
chr11-386	chr11	62648304	62648490	+	21.7	0.755	32.000000	8.12	2.00e-21	0.81
chr11-436	chr11	63753839	63754025	+	21.7	0.709	30.000000	14.28	1.17e-29	0.90
chr11-499	chr11	63953574	63953760	+	21.7	0.706	28.000000	7.29	2.03e-19	0.93
chr11-469	chr11	67008561	67008747	+	21.7	0.717	29.000000	8.12	2.00e-21	0.90
chr11-367	chr11	69707481	69707667	+	21.7	0.889	33.000000	18.15	2.81e-33	0.81
chr11-471	chr11	72182158	72182344	+	21.7	0.694	29.000000	17.34	1.39e-32	0.90
chr11-473	chr11	77118720	77118906	+	21.7	0.725	29.000000	14.17	1.51e-29	0.90
chr11-392	chr11	85955818	85956004	+	21.7	0.656	32.000000	10.73	2.00e-25	0.81
chr11-475	chr11	93703763	93703949	+	21.7	0.780	29.000000	27.38	1.43e-38	0.90
chr11-373	chr11	120621438	120621624	+	21.7	0.800	33.000000	8.23	1.32e-21	0.79
chr11-374	chr11	121889852	121890038	+	21.7	0.860	33.000000	18.49	1.45e-33	0.79
chr11-513	chr11	122067797	122067983	+	21.7	0.841	28.000000	10.01	2.04e-24	0.90
chr11-357	chr11	126173766	126173952	+	21.7	0.736	34.000000	17.65	7.39e-33	0.74
chr11-515	chr11	132182671	132182857	+	21.7	0.844	28.000000	25.55	1.59e-38	0.93
chr12-253	chr12	3286016	3286202	+	21.7	0.952	32.000000	25.22	2.53e-38	0.87
chr12-328	chr12	7000023	7000209	+	21.7	0.724	28.000000	17.81	5.37e-33	0.97
chr12-351	chr12	12764764	12764950	+	21.7	0.603	27.000000	15.05	1.89e-30	0.93
chr12-331	chr12	20849214	20849400	+	21.7	0.902	28.000000	48.54	1.47e-48	0.97
chr12-259	chr12	48571877	48572063	+	21.7	0.896	32.000000	27.74	8.46e-40	0.84
chr12-335	chr12	59311804	59311990	+	21.7	0.930	28.000000	9.71	5.64e-24	0.93
chr12-317	chr12	77573399	77573585	+	21.7	0.894	29.000000	64.72	4.25e-53	0.90
chr12-264	chr12	82752112	82752298	+	21.7	0.683	32.000000	22.32	1.92e-36	0.84
chr12-287	chr12	89444889	89445075	+	21.7	0.902	31.000000	28.55	3.01e-40	0.84
chr12-247	chr12	95397291	95397477	+	21.7	0.732	33.000000	25.55	1.59e-38	0.81
chr12-398	chr12	96589774	96589960	+	21.7	0.864	26.000000	11.09	6.41e-26	0.97
chr12-270	chr12	111051868	111052054	+	21.7	0.830	32.000000	26.24	6.14e-39	0.84
chr12-239	chr12	125066526	125066712	+	21.7	0.824	34.000000	19.22	3.71e-34	0.79
chr12-505	chr12	132131145	132131331	+	21.7	0.826	23.000000	22.32	1.92e-36	1.10
chr13-71	chr13	103220351	103220537	+	21.7	0.905	33.000000	40.19	2.08e-44	0.81
chr13-79	chr13	110120550	110120736	+	21.7	0.974	28.000000	97.08	1.57e-59	0.90
chr15-213	chr15	22833241	22833427	+	21.7	0.684	29.000000	22.06	2.88e-36	0.93
chr15-226	chr15	27019121	27019307	+	21.7	0.843	28.000000	6.49	2.62e-18	0.93
chr15-191	chr15	38544019	38544205	+	21.7	0.538	31.000000	5.54	8.94e-16	0.84
chr15-229	chr15	44528289	44528475	+	21.7	0.809	28.000000	39.62	2.26e-45	0.93
chr15-163	chr15	65903404	65903590	+	21.7	0.848	34.000000	15.91	2.73e-31	0.79
chr15-220	chr15	70336582	70336768	+	21.7	0.878	29.000000	18.85	7.38e-34	0.90
chr15-381	chr15	91590960	91591146	+	21.7	0.655	22.000000	22.32	1.92e-36	1.26
chr15-239	chr15	93713618	93713804	+	21.7	0.881	28.000000	32.36	3.40e-42	0.90
chr15-188	chr15	95839517	95839703	+	21.7	0.887	32.000000	16.43	5.90e-31	0.84
chr15-212	chr15	99562901	99563087	+	21.7	0.811	30.000000	8.52	4.28e-22	0.87
chr15-224	chr15	101792050	101792236	+	21.7	0.740	29.000000	13.58	6.59e-29	0.87
chr15-158	chr15	101835413	101835599	+	21.7	0.704	35.000000	12.29	2.00e-27	0.72
chr16-239	chr16	19457712	19457898	+	21.7	0.955	29.000000	46.23	8.62e-48	0.90
chr16-235	chr16	72898440	72898626	+	21.7	0.851	30.000000	20.02	8.96e-35	0.84
chr16-246	chr16	85045084	85045270	+	21.7	0.655	29.000000	17.01	1.23e-30	0.87
chr17-364	chr17	1988361	1988547	+	21.7	0.750	29.000000	8.30	1.00e-21	0.90
chr17-424	chr17	7590646	7590832	+	21.7	0.594	27.000000	9.25	2.85e-23	0.97
chr17-400	chr17	8126178	8126364	+	21.7	0.733	28.000000	6.14	1.48e-17	0.97
chr17-293	chr17	12692637	12692823	+	21.7	0.786	33.000000	34.06	5.38e-43	0.76
chr17-425	chr17	13319443	13319629	+	21.7	0.821	27.000000	14.71	4.18e-30	0.97
chr17-349	chr17	16487589	16487775	+	21.7	0.784	30.000000	15.17	1.44e-30	0.87
chr17-410	chr17	47699651	47699837	+	21.7	0.788	28.000000	21.47	6.37e-35	0.93
chr17-296	chr17	48943599	48943785	+	21.7	0.667	33.000000	8.63	2.77e-22	0.81
chr17-335	chr17	55166867	55167053	+	21.7	0.840	31.000000	10.33	7.14e-25	0.81
chr17-300	chr17	56709035	56709221	+	21.7	0.719	33.000000	15.66	4.80e-31	0.79
chr17-317	chr17	57906698	57906884	+	21.7	0.660	32.000000	13.12	2.14e-28	0.81
chr17-358	chr17	62915549	62915735	+	21.7	0.796	30.000000	15.41	8.36e-31	0.90
chr17-289	chr17	74068525	74068711	+	21.7	0.707	34.000000	19.81	1.28e-34	0.81
chr17-418	chr17	78428364	78428550	+	21.7	0.607	28.000000	8.09	2.29e-21	0.93
chr18-179	chr18	20774284	20774470	+	21.7	0.660	26.000000	16.05	2.05e-31	0.97
chr18-151	chr18	32870198	32870384	+	21.7	0.792	29.000000	19.61	1.84e-34	0.90
chr18-146	chr18	42322668	42322854	+	21.7	0.894	30.000000	13.67	5.18e-29	0.87
chr18-219	chr18	52911301	52911487	+	21.7	0.829	24.000000	25.55	1.59e-38	1.05
chr18-163	chr18	59045618	59045804	+	21.7	0.891	28.000000	16.87	2.41e-31	0.97
chr18-148	chr18	68040311	68040497	+	21.7	0.725	30.000000	11.22	4.35e-26	0.84
chr18-149	chr18	69708969	69709155	+	21.7	0.925	30.000000	44.13	4.64e-47	0.84
chr19-323	chr19	10045043	10045229	+	21.7	0.750	28.000000	4.78	2.99e-14	0.93
chr19-268	chr19	10928487	10928673	+	21.7	0.725	32.000000	11.84	7.11e-27	0.84
chr19-307	chr19	15780374	15780560	+	21.7	0.766	29.000000	22.32	1.92e-36	0.87
chr19-308	chr19	16582983	16583169	+	21.7	0.744	29.000000	18.67	1.04e-33	0.87
chr19-337	chr19	33028627	33028813	+	21.7	0.844	28.000000	17.65	7.39e-33	0.90
chr19-236	chr19	33684998	33685184	+	21.7	0.865	36.000000	20.02	8.96e-35	0.79
chr19-365	chr19	41497550	41497736	+	21.7	0.724	27.000000	21.57	6.38e-36	1.01
chr19-264	chr19	47576946	47577132	+	21.7	0.889	33.000000	20.44	4.30e-35	0.76
chr19-316	chr19	50432603	50432789	+	21.7	0.732	29.000000	10.06	1.72e-24	0.90
chr19-303	chr19	57580574	57580760	+	21.7	0.949	30.000000	53.93	3.22e-50	0.84
chr20-243	chr20	36755571	36755757	+	21.7	0.784	26.000000	7.65	4.60e-20	1.05
chr20-222	chr20	46585971	46586157	+	21.7	0.889	28.000000	29.42	1.03e-40	0.90
chr21-70	chr21	32728843	32729029	+	21.7	0.864	28.000000	15.91	2.73e-31	0.93
chr21-87	chr21	33896582	33896768	+	21.7	0.588	24.000000	6.22	9.95e-18	1.05
chr22-112	chr22	25381872	25382058	+	21.7	0.750	25.000000	23.39	3.63e-37	1.05
chrY-48	chrY	13863036	13863222	+	21.7	0.900	15.000000	29.87	5.98e-41	1.68
chr1-577	chr1	970965	971151	+	21.1	0.844	30.000000	26.99	2.35e-38	0.90
chr1-691	chr1	20651300	20651486	+	21.1	0.854	27.000000	26.24	6.24e-38	0.93
chr1-894	chr1	23345648	23345834	+	21.1	0.745	24.000000	20.99	1.38e-34	1.05
chr1-611	chr1	30805068	30805254	+	21.1	0.929	29.000000	20.53	2.93e-34	0.90
chr1-699	chr1	33899262	33899448	+	21.1	0.500	27.000000	8.87	4.17e-22	1.01
chr1-531	chr1	43688627	43688813	+	21.1	0.717	32.000000	15.56	2.26e-29	0.78
chr1-657	chr1	48263277	48263463	+	21.1	0.881	28.000000	19.08	3.61e-33	0.90
chr1-536	chr1	106727825	106728011	+	21.1	0.929	32.000000	34.98	2.77e-42	0.87
chr1-589	chr1	110882007	110882193	+	21.1	0.745	30.000000	8.59	1.17e-21	0.87
chr1-723	chr1	145055152	145055338	+	21.1	0.771	27.000000	7.38	1.41e-19	0.93
chr1-514	chr1	149223650	149223836	+	21.1	0.478	33.000000	8.32	3.18e-21	0.79
chr1-620	chr1	150525252	150525438	+	21.1	0.833	29.000000	10.61	1.24e-24	0.87
chr1-543	chr1	153963185	153963371	+	21.1	0.698	32.000000	15.48	4.35e-30	0.84
chr1-856	chr1	156182797	156182983	+	21.1	0.736	25.000000	5.83	1.94e-16	1.01
chr1-630	chr1	164572072	164572258	+	21.1	0.878	29.000000	13.12	1.13e-27	0.93
chr1-674	chr1	169030267	169030453	+	21.1	0.927	28.000000	19.48	1.80e-33	0.90
chr1-632	chr1	172441686	172441872	+	21.1	0.870	29.000000	14.53	3.69e-29	0.90
chr1-634	chr1	175403491	175403677	+	21.1	0.837	29.000000	18.89	5.08e-33	0.87
chr1-569	chr1	180991824	180992010	+	21.1	0.704	31.000000	11.66	5.63e-26	0.84
chr1-787	chr1	184336297	184336483	+	21.1	0.766	26.000000	18.52	9.99e-33	0.97
chr1-736	chr1	196330275	196330461	+	21.1	0.737	27.000000	10.37	4.77e-23	0.94
chr1-600	chr1	202896143	202896329	+	21.1	0.609	30.000000	18.89	5.08e-33	0.87
chr1-642	chr1	212911791	212911977	+	21.1	0.818	29.000000	38.55	8.96e-44	0.93
chr1-643	chr1	215175917	215176103	+	21.1	0.913	29.000000	21.23	9.39e-35	0.90
chr1-1052	chr1	217261957	217262143	+	21.1	0.722	23.000000	11.31	1.53e-25	1.15
chr1-880	chr1	221785803	221785989	+	21.1	0.720	25.000000	23.32	3.67e-36	1.01
chr1-645	chr1	224301678	224301864	+	21.1	0.698	29.000000	19.48	1.80e-33	0.87
