# HOMER Peaks
# Peak finding parameters:
# tag directory = encodeDataTags/
#
# total peaks = 36509
# peak size = 168
# peaks found using tags on both strands
# minimum distance between peaks = 336
# fragment length = 152
# genome size = 2000000000
# Total tags = 14281713.0
# Total tags in peaks = 823828.0
# Approximate IP efficiency = 5.77%
# tags per bp = 0.006445
# expected tags per peak = 1.083
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 2.140296e-06
# FDR tag threshold = 9.0
# number of putative peaks = 52850
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 16252
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 89
#
# cmd = findPeaks encodeDataTags/ -style factor -o homerEncodePeaks
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr10-1495	chr10	70847755	70847923	+	7.70	0.765	10.000000	4.24	8.59e-05	0.98
chr10-1499	chr10	71160862	71161030	+	7.70	0.737	10.000000	5.46	8.95e-06	0.88
chr10-1500	chr10	71179237	71179405	+	7.70	0.812	10.000000	5.19	1.41e-05	0.88
chr10-1501	chr10	71206545	71206713	+	7.70	0.643	10.000000	7.32	5.65e-07	0.88
chr10-1505	chr10	71674583	71674751	+	7.70	0.917	10.000000	6.57	1.58e-06	0.88
chr10-1506	chr10	71867208	71867376	+	7.70	0.765	10.000000	7.32	5.65e-07	0.98
chr10-1839	chr10	71869963	71870131	+	7.70	0.800	9.000000	6.13	3.03e-06	1.10
chr10-1508	chr10	72027508	72027676	+	7.70	0.733	10.000000	9.07	6.93e-08	0.88
chr10-1511	chr10	72221137	72221305	+	7.70	0.684	10.000000	6.25	2.53e-06	0.88
chr10-1512	chr10	72254251	72254419	+	7.70	0.750	10.000000	8.15	1.98e-07	0.88
chr10-1513	chr10	72273603	72273771	+	7.70	0.647	10.000000	7.32	5.65e-07	0.88
chr10-1852	chr10	72421613	72421781	+	7.70	0.714	9.000000	5.91	4.30e-06	1.10
chr10-1521	chr10	72484337	72484505	+	7.70	0.550	10.000000	5.91	4.30e-06	0.88
chr10-1860	chr10	72703689	72703857	+	7.70	0.867	9.000000	8.70	1.04e-07	1.10
chr10-1889	chr10	73759354	73759522	+	7.70	0.800	9.000000	6.07	3.31e-06	0.98
chr10-1550	chr10	74741733	74741901	+	7.70	0.875	10.000000	8.05	2.24e-07	0.88
chr10-1553	chr10	76150315	76150483	+	7.70	0.857	10.000000	10.38	1.80e-08	0.88
chr10-1554	chr10	76797577	76797745	+	7.70	0.923	10.000000	7.85	2.85e-07	0.98
chr10-1562	chr10	80679173	80679341	+	7.70	0.733	10.000000	6.64	1.43e-06	0.88
chr10-1935	chr10	80741675	80741843	+	7.70	0.765	9.000000	6.19	2.77e-06	1.10
chr10-1945	chr10	80926140	80926308	+	7.70	0.647	9.000000	4.73	3.23e-05	0.98
chr10-1577	chr10	80989995	80990163	+	7.70	0.688	10.000000	5.60	7.06e-06	0.88
chr10-1580	chr10	81058322	81058490	+	7.70	0.579	10.000000	5.28	1.21e-05	0.88
chr10-1587	chr10	85961038	85961206	+	7.70	0.733	10.000000	6.07	3.31e-06	0.88
chr10-1591	chr10	92863560	92863728	+	7.70	0.750	10.000000	13.99	8.08e-10	0.88
chr10-1975	chr10	97278950	97279118	+	7.70	0.917	9.000000	9.61	3.90e-08	0.98
chr10-1976	chr10	97501725	97501893	+	7.70	0.800	9.000000	16.94	1.13e-10	0.98
chr10-1597	chr10	100206079	100206247	+	7.70	0.733	10.000000	7.66	3.60e-07	0.98
chr10-1600	chr10	102791706	102791874	+	7.70	0.733	10.000000	5.91	4.30e-06	0.88
chr10-1614	chr10	114206550	114206718	+	7.70	0.812	10.000000	7.49	4.52e-07	0.88
chr10-2007	chr10	118935008	118935176	+	7.70	0.812	9.000000	21.46	9.64e-12	1.10
chr10-1616	chr10	121275224	121275392	+	7.70	0.706	10.000000	6.64	1.43e-06	0.88
chr10-1622	chr10	126412211	126412379	+	7.70	0.846	10.000000	10.91	1.09e-08	0.88
chr10-2021	chr10	126730795	126730963	+	7.70	0.917	9.000000	14.97	4.05e-10	0.98
chr10-1625	chr10	126803590	126803758	+	7.70	0.875	10.000000	10.38	1.80e-08	0.98
chr10-1630	chr10	129924885	129925053	+	7.70	0.550	10.000000	7.23	6.30e-07	0.88
chr10-1631	chr10	133773451	133773619	+	7.70	0.800	10.000000	4.80	2.83e-05	0.88
chr10-1634	chr10	134107310	134107478	+	7.70	0.917	10.000000	10.06	2.47e-08	0.88
chr10-2034	chr10	134202686	134202854	+	7.70	0.800	9.000000	8.82	9.13e-08	0.98
chr10-2052	chr10	135150430	135150598	+	7.70	0.800	9.000000	8.94	7.96e-08	0.98
chr10-2053	chr10	135258303	135258471	+	7.70	0.619	9.000000	5.32	1.13e-05	1.10
chr11-2199	chr11	215630	215798	+	7.70	0.688	9.000000	5.07	1.75e-05	1.10
chr11-1864	chr11	370355	370523	+	7.70	0.765	10.000000	4.60	4.18e-05	0.98
chr11-2226	chr11	624617	624785	+	7.70	0.688	9.000000	5.03	1.88e-05	0.98
chr11-2251	chr11	919282	919450	+	7.70	0.786	9.000000	4.53	4.74e-05	0.98
chr11-1885	chr11	1123850	1124018	+	7.70	0.688	10.000000	5.91	4.30e-06	0.88
chr11-1890	chr11	1481332	1481500	+	7.70	0.867	10.000000	4.29	7.66e-05	0.98
chr11-1891	chr11	1562921	1563089	+	7.70	0.750	10.000000	6.19	2.77e-06	0.88
chr11-2273	chr11	1569449	1569617	+	7.70	0.706	9.000000	5.70	6.01e-06	0.98
chr11-1895	chr11	1788344	1788512	+	7.70	0.706	10.000000	4.53	4.74e-05	0.88
chr11-1900	chr11	2187879	2188047	+	7.70	0.647	10.000000	4.70	3.45e-05	0.98
chr11-1901	chr11	2290588	2290756	+	7.70	0.750	10.000000	5.03	1.88e-05	0.88
chr11-1916	chr11	3425721	3425889	+	7.70	0.824	10.000000	17.40	8.59e-11	0.88
chr11-1917	chr11	3687380	3687548	+	7.70	0.882	10.000000	7.66	3.60e-07	0.98
chr11-1921	chr11	3900742	3900910	+	7.70	0.812	10.000000	7.95	2.53e-07	0.98
chr11-2326	chr11	6416801	6416969	+	7.70	0.923	9.000000	6.37	2.10e-06	0.98
chr11-2327	chr11	6584950	6585118	+	7.70	0.647	9.000000	4.50	5.04e-05	0.98
chr11-2331	chr11	7176350	7176518	+	7.70	0.846	9.000000	13.41	1.25e-09	0.98
chr11-2333	chr11	8252796	8252964	+	7.70	0.688	9.000000	9.47	4.52e-08	0.98
chr11-2342	chr11	10765340	10765508	+	7.70	0.857	9.000000	7.76	3.21e-07	1.10
chr11-2347	chr11	12217430	12217598	+	7.70	0.750	9.000000	4.26	8.11e-05	1.10
chr11-1935	chr11	12267143	12267311	+	7.70	0.923	10.000000	7.57	4.04e-07	0.88
chr11-2351	chr11	12898650	12898818	+	7.70	0.667	9.000000	7.23	6.30e-07	1.10
chr11-1938	chr11	13950338	13950506	+	7.70	0.611	10.000000	13.41	1.25e-09	0.98
chr11-1939	chr11	14280990	14281158	+	7.70	0.706	10.000000	9.07	6.93e-08	0.88
chr11-1941	chr11	14477285	14477453	+	7.70	0.688	10.000000	8.15	1.98e-07	0.88
chr11-1952	chr11	27223187	27223355	+	7.70	0.765	10.000000	9.75	3.36e-08	0.88
chr11-1957	chr11	33087217	33087385	+	7.70	0.846	10.000000	13.14	1.54e-09	0.88
chr11-1964	chr11	36214991	36215159	+	7.70	0.846	10.000000	15.33	3.18e-10	0.98
chr11-2383	chr11	43760494	43760662	+	7.70	0.722	9.000000	9.90	2.88e-08	1.10
chr11-1977	chr11	47215558	47215726	+	7.70	0.688	10.000000	15.70	2.48e-10	0.88
chr11-2422	chr11	47380365	47380533	+	7.70	0.647	9.000000	4.26	8.11e-05	1.10
chr11-1984	chr11	50257423	50257591	+	7.70	0.611	10.000000	19.51	2.61e-11	0.88
chr11-1988	chr11	57406402	57406570	+	7.70	0.867	10.000000	7.66	3.60e-07	0.88
chr11-1989	chr11	57559814	57559982	+	7.70	0.923	10.000000	7.85	2.85e-07	0.88
chr11-1992	chr11	60534761	60534929	+	7.70	0.647	10.000000	8.58	1.19e-07	0.88
chr11-2440	chr11	60632408	60632576	+	7.70	0.800	9.000000	7.07	7.80e-07	1.10
chr11-2001	chr11	61468719	61468887	+	7.70	0.929	10.000000	4.95	2.16e-05	0.88
chr11-2459	chr11	62092475	62092643	+	7.70	0.750	9.000000	18.39	4.82e-11	0.98
chr11-2014	chr11	62788309	62788477	+	7.70	0.733	10.000000	6.92	9.60e-07	0.88
chr11-2470	chr11	63273677	63273845	+	7.70	0.647	9.000000	7.57	4.04e-07	1.10
chr11-2015	chr11	63335004	63335172	+	7.70	0.786	10.000000	8.58	1.19e-07	0.88
chr11-2016	chr11	63450614	63450782	+	7.70	0.684	10.000000	4.38	6.42e-05	0.98
chr11-2020	chr11	63675488	63675656	+	7.70	0.733	10.000000	4.73	3.23e-05	0.88
chr11-2025	chr11	63821314	63821482	+	7.70	0.867	10.000000	4.63	3.92e-05	0.88
chr11-2484	chr11	64090899	64091067	+	7.70	0.579	9.000000	6.07	3.31e-06	0.98
chr11-2487	chr11	64358481	64358649	+	7.70	0.750	9.000000	9.61	3.90e-08	1.10
chr11-2496	chr11	64757136	64757304	+	7.70	0.591	9.000000	7.40	5.06e-07	0.98
chr11-2061	chr11	66095825	66095993	+	7.70	0.800	10.000000	5.07	1.75e-05	0.88
chr11-2065	chr11	66821577	66821745	+	7.70	0.600	10.000000	4.57	4.45e-05	0.88
chr11-2079	chr11	67367821	67367989	+	7.70	0.778	10.000000	8.70	1.04e-07	0.88
chr11-2089	chr11	68142472	68142640	+	7.70	0.824	10.000000	6.07	3.31e-06	1.10
chr11-2581	chr11	69208048	69208216	+	7.70	0.611	9.000000	4.66	3.68e-05	0.98
chr11-2095	chr11	69250810	69250978	+	7.70	0.765	10.000000	4.77	3.03e-05	0.88
chr11-2096	chr11	69475916	69476084	+	7.70	0.800	10.000000	8.47	1.36e-07	0.88
chr11-2596	chr11	71639308	71639476	+	7.70	0.522	9.000000	5.96	3.94e-06	0.98
chr11-2106	chr11	72470177	72470345	+	7.70	0.786	10.000000	7.23	6.30e-07	0.88
chr11-2110	chr11	74413443	74413611	+	7.70	0.812	10.000000	8.47	1.36e-07	0.88
chr11-2614	chr11	74741396	74741564	+	7.70	0.800	9.000000	4.26	8.11e-05	1.10
chr11-2111	chr11	74770534	74770702	+	7.70	0.800	10.000000	11.92	4.11e-09	0.88
chr11-2617	chr11	75037166	75037334	+	7.70	0.824	9.000000	8.47	1.36e-07	0.98
chr11-2115	chr11	75294604	75294772	+	7.70	0.619	10.000000	5.28	1.21e-05	0.98
chr11-2625	chr11	75862709	75862877	+	7.70	0.846	9.000000	5.80	5.09e-06	0.98
chr11-2122	chr11	76399923	76400091	+	7.70	0.786	10.000000	6.19	2.77e-06	0.88
chr11-2127	chr11	78104147	78104315	+	7.70	0.824	10.000000	6.85	1.06e-06	0.98
chr11-2134	chr11	82904730	82904898	+	7.70	0.667	10.000000	5.07	1.75e-05	0.88
chr11-2661	chr11	93461292	93461460	+	7.70	0.867	9.000000	5.70	6.01e-06	0.98
chr11-2140	chr11	93575668	93575836	+	7.70	0.733	10.000000	13.41	1.25e-09	0.88
chr11-2145	chr11	94502489	94502657	+	7.70	0.667	10.000000	4.84	2.65e-05	0.98
chr11-2671	chr11	96056347	96056515	+	7.70	0.750	9.000000	4.84	2.65e-05	0.98
chr11-2148	chr11	97835192	97835360	+	7.70	0.786	10.000000	6.44	1.91e-06	0.88
chr11-2153	chr11	111606414	111606582	+	7.70	0.778	10.000000	4.88	2.48e-05	0.88
chr11-2679	chr11	111782398	111782566	+	7.70	0.786	9.000000	6.02	3.62e-06	0.98
chr11-2162	chr11	117779437	117779605	+	7.70	0.800	10.000000	4.18	9.62e-05	0.88
chr11-2166	chr11	117953680	117953848	+	7.70	0.750	10.000000	6.78	1.18e-06	0.88
chr11-2689	chr11	118122828	118122996	+	7.70	0.824	9.000000	11.92	4.11e-09	1.10
chr11-2172	chr11	118491514	118491682	+	7.70	0.667	10.000000	5.36	1.04e-05	0.98
chr11-2175	chr11	119015711	119015879	+	7.70	0.722	10.000000	5.96	3.94e-06	0.88
chr11-2179	chr11	119455586	119455754	+	7.70	0.706	10.000000	6.02	3.62e-06	0.88
chr11-2182	chr11	123525498	123525666	+	7.70	0.786	10.000000	9.47	4.52e-08	0.98
chr11-2706	chr11	123940133	123940301	+	7.70	0.846	9.000000	12.15	3.40e-09	0.98
chr11-2709	chr11	123986712	123986880	+	7.70	0.857	9.000000	7.15	7.01e-07	0.98
chr11-2187	chr11	125327899	125328067	+	7.70	0.786	10.000000	8.82	9.13e-08	0.88
chr11-2189	chr11	128346754	128346922	+	7.70	0.857	10.000000	14.31	6.45e-10	0.88
chr11-2192	chr11	129947551	129947719	+	7.70	0.733	10.000000	10.38	1.80e-08	0.88
chr11-2193	chr11	133994831	133994999	+	7.70	0.667	10.000000	13.70	1.01e-09	0.88
chr12-1747	chr12	1946299	1946467	+	7.70	0.846	9.000000	9.33	5.22e-08	0.98
chr12-1505	chr12	6938904	6939072	+	7.70	0.786	10.000000	4.24	8.59e-05	0.88
chr12-1776	chr12	23884513	23884681	+	7.70	0.917	9.000000	9.90	2.88e-08	0.98
chr12-1521	chr12	29396108	29396276	+	7.70	0.846	10.000000	12.38	2.81e-09	0.88
chr12-1530	chr12	42878011	42878179	+	7.70	0.591	10.000000	4.26	8.11e-05	0.88
chr12-1531	chr12	45621605	45621773	+	7.70	0.733	10.000000	10.06	2.47e-08	0.98
chr12-1808	chr12	46924513	46924681	+	7.70	0.650	9.000000	8.58	1.19e-07	0.98
chr12-1543	chr12	48576866	48577034	+	7.70	0.824	10.000000	6.44	1.91e-06	0.98
chr12-1551	chr12	49667559	49667727	+	7.70	0.652	10.000000	6.31	2.31e-06	0.88
chr12-1553	chr12	51295669	51295837	+	7.70	0.611	10.000000	22.99	4.67e-12	0.88
chr12-1554	chr12	51664529	51664697	+	7.70	0.786	10.000000	5.03	1.88e-05	0.88
chr12-1555	chr12	51818981	51819149	+	7.70	0.632	10.000000	10.06	2.47e-08	0.88
chr12-1561	chr12	52281780	52281948	+	7.70	0.778	10.000000	5.15	1.51e-05	0.98
chr12-1563	chr12	52409871	52410039	+	7.70	0.846	10.000000	8.25	1.75e-07	0.88
chr12-1855	chr12	53289148	53289316	+	7.70	0.938	9.000000	8.94	7.96e-08	0.98
chr12-1568	chr12	53835332	53835500	+	7.70	0.824	10.000000	8.36	1.54e-07	0.88
chr12-1583	chr12	54795300	54795468	+	7.70	0.800	10.000000	6.19	2.77e-06	0.88
chr12-1584	chr12	54973647	54973815	+	7.70	0.923	10.000000	8.15	1.98e-07	0.88
chr12-1589	chr12	56401611	56401779	+	7.70	0.857	10.000000	5.23	1.31e-05	0.98
chr12-1596	chr12	57421027	57421195	+	7.70	0.647	10.000000	9.47	4.52e-08	0.98
chr12-1901	chr12	58080258	58080426	+	7.70	0.733	9.000000	21.46	9.64e-12	1.10
chr12-1906	chr12	58281968	58282136	+	7.70	0.846	9.000000	9.47	4.52e-08	0.98
chr12-1608	chr12	69327018	69327186	+	7.70	0.684	10.000000	12.15	3.40e-09	0.88
chr12-1610	chr12	71053134	71053302	+	7.70	0.800	10.000000	6.50	1.74e-06	0.88
chr12-1920	chr12	71630287	71630455	+	7.70	0.684	9.000000	10.22	2.11e-08	0.98
chr12-1617	chr12	92733889	92734057	+	7.70	0.857	10.000000	8.25	1.75e-07	0.98
chr12-1618	chr12	93414583	93414751	+	7.70	0.632	10.000000	8.47	1.36e-07	0.98
chr12-1620	chr12	93727714	93727882	+	7.70	0.867	10.000000	8.94	7.96e-08	0.88
chr12-1940	chr12	94178296	94178464	+	7.70	0.938	9.000000	9.33	5.22e-08	1.10
chr12-1622	chr12	94316330	94316498	+	7.70	0.600	10.000000	9.20	6.03e-08	0.98
chr12-1941	chr12	94493473	94493641	+	7.70	0.867	9.000000	5.36	1.04e-05	1.10
chr12-1623	chr12	100623117	100623285	+	7.70	0.917	10.000000	10.91	1.09e-08	0.88
chr12-1624	chr12	102834976	102835144	+	7.70	0.812	10.000000	7.76	3.21e-07	0.88
chr12-1955	chr12	104026398	104026566	+	7.70	0.917	9.000000	13.99	8.08e-10	0.98
chr12-1625	chr12	104234502	104234670	+	7.70	0.526	10.000000	5.03	1.88e-05	0.88
chr12-1627	chr12	104613889	104614057	+	7.70	0.846	10.000000	5.85	4.68e-06	0.88
chr12-1958	chr12	104806967	104807135	+	7.70	0.846	9.000000	8.05	2.24e-07	0.98
chr12-1629	chr12	106348675	106348843	+	7.70	0.765	10.000000	11.29	7.08e-09	0.98
chr12-1963	chr12	106663014	106663182	+	7.70	0.600	9.000000	10.73	1.29e-08	0.98
chr12-1632	chr12	107297490	107297658	+	7.70	0.737	10.000000	10.55	1.53e-08	0.88
chr12-1633	chr12	107335309	107335477	+	7.70	0.800	10.000000	8.58	1.19e-07	0.98
chr12-1641	chr12	109536225	109536393	+	7.70	0.800	10.000000	5.46	8.95e-06	0.88
chr12-1645	chr12	110809903	110810071	+	7.70	0.824	10.000000	5.55	7.65e-06	0.88
chr12-1646	chr12	110811903	110812071	+	7.70	0.917	10.000000	5.70	6.01e-06	0.88
chr12-1647	chr12	111079436	111079604	+	7.70	0.882	10.000000	8.05	2.24e-07	0.98
chr12-1982	chr12	111087523	111087691	+	7.70	0.786	9.000000	10.22	2.11e-08	0.98
chr12-1648	chr12	111132148	111132316	+	7.70	0.688	10.000000	5.65	6.51e-06	0.88
chr12-1985	chr12	111862839	111863007	+	7.70	0.600	9.000000	6.19	2.77e-06	0.98
chr12-1653	chr12	112554534	112554702	+	7.70	0.833	10.000000	8.25	1.75e-07	0.98
chr12-1655	chr12	112620455	112620623	+	7.70	0.857	10.000000	7.23	6.30e-07	0.98
chr12-1993	chr12	113382279	113382447	+	7.70	0.846	9.000000	10.22	2.11e-08	1.10
chr12-1996	chr12	113646064	113646232	+	7.70	0.733	9.000000	12.62	2.31e-09	0.98
chr12-1999	chr12	113736133	113736301	+	7.70	0.750	9.000000	4.50	5.04e-05	0.98
chr12-1660	chr12	114234021	114234189	+	7.70	0.688	10.000000	5.36	1.04e-05	0.98
chr12-1661	chr12	116355103	116355271	+	7.70	0.812	10.000000	12.88	1.89e-09	1.10
chr12-1663	chr12	116930843	116931011	+	7.70	0.789	10.000000	7.00	8.66e-07	0.88
chr12-1666	chr12	117356383	117356551	+	7.70	0.571	10.000000	5.41	9.67e-06	0.88
chr12-1668	chr12	118018610	118018778	+	7.70	0.733	10.000000	22.20	6.75e-12	0.88
chr12-1670	chr12	118625793	118625961	+	7.70	0.714	10.000000	9.90	2.88e-08	0.98
chr12-1671	chr12	120597808	120597976	+	7.70	0.722	10.000000	6.57	1.58e-06	0.88
chr12-1673	chr12	120653223	120653391	+	7.70	0.667	10.000000	4.35	6.81e-05	0.98
chr12-1674	chr12	120731037	120731205	+	7.70	0.706	10.000000	4.88	2.48e-05	0.98
chr12-2018	chr12	120799546	120799714	+	7.70	0.733	9.000000	7.32	5.65e-07	0.98
chr12-1676	chr12	120875584	120875752	+	7.70	0.733	10.000000	10.38	1.80e-08	0.88
chr12-1681	chr12	122203910	122204078	+	7.70	0.800	10.000000	6.71	1.30e-06	0.88
chr12-2028	chr12	122581205	122581373	+	7.70	0.800	9.000000	4.44	5.70e-05	0.98
chr12-1687	chr12	122601859	122602027	+	7.70	0.750	10.000000	8.15	1.98e-07	0.88
chr12-2037	chr12	123444665	123444833	+	7.70	0.762	9.000000	5.03	1.88e-05	1.10
chr12-2050	chr12	124451896	124452064	+	7.70	0.556	9.000000	5.50	8.28e-06	0.98
chr12-2052	chr12	124758237	124758405	+	7.70	0.800	9.000000	8.82	9.13e-08	0.98
chr12-2053	chr12	124881724	124881892	+	7.70	0.435	9.000000	4.47	5.36e-05	0.98
chr12-1703	chr12	125023829	125023997	+	7.70	0.706	10.000000	4.99	2.01e-05	0.88
chr12-1706	chr12	125131252	125131420	+	7.70	0.923	10.000000	8.47	1.36e-07	0.88
chr12-2064	chr12	125265627	125265795	+	7.70	0.800	9.000000	4.50	5.04e-05	0.98
chr12-1711	chr12	125667872	125668040	+	7.70	0.524	10.000000	5.46	8.95e-06	0.98
chr12-2071	chr12	126018177	126018345	+	7.70	0.750	9.000000	13.70	1.01e-09	1.10
chr12-1714	chr12	131400765	131400933	+	7.70	0.875	10.000000	9.75	3.36e-08	0.98
chr12-1718	chr12	131891926	131892094	+	7.70	0.737	10.000000	13.41	1.25e-09	0.88
chr12-2080	chr12	132221622	132221790	+	7.70	0.750	9.000000	7.95	2.53e-07	0.98
chr12-2100	chr12	132895167	132895335	+	7.70	0.611	9.000000	4.70	3.45e-05	0.98
chr12-1732	chr12	133006943	133007111	+	7.70	0.750	10.000000	4.84	2.65e-05	0.88
chr13-538	chr13	23422688	23422856	+	7.70	0.800	9.000000	16.94	1.13e-10	0.98
chr13-435	chr13	24144293	24144461	+	7.70	0.923	10.000000	21.46	9.64e-12	0.88
chr13-436	chr13	28025029	28025197	+	7.70	0.722	10.000000	6.07	3.31e-06	0.88
chr13-551	chr13	31377155	31377323	+	7.70	0.714	9.000000	14.63	5.12e-10	1.10
chr13-441	chr13	38497428	38497596	+	7.70	0.733	10.000000	20.12	1.89e-11	0.88
chr13-552	chr13	39573015	39573183	+	7.70	0.733	9.000000	29.26	3.64e-13	0.98
chr13-442	chr13	40229777	40229945	+	7.70	0.667	10.000000	14.63	5.12e-10	0.88
chr13-443	chr13	42621689	42621857	+	7.70	0.786	10.000000	6.19	2.77e-06	0.88
chr13-557	chr13	47695573	47695741	+	7.70	0.733	9.000000	13.41	1.25e-09	0.98
chr13-448	chr13	50366035	50366203	+	7.70	0.700	10.000000	5.32	1.13e-05	0.88
chr13-449	chr13	50588666	50588834	+	7.70	0.812	10.000000	13.70	1.01e-09	0.98
chr13-453	chr13	67805301	67805469	+	7.70	0.812	10.000000	6.57	1.58e-06	0.88
chr13-566	chr13	75793934	75794102	+	7.70	0.786	9.000000	24.76	2.14e-12	0.98
chr13-457	chr13	80914108	80914276	+	7.70	0.800	10.000000	4.24	8.59e-05	0.88
chr13-458	chr13	80914622	80914790	+	7.70	0.688	10.000000	4.26	8.11e-05	0.98
chr13-568	chr13	81129392	81129560	+	7.70	0.812	9.000000	5.19	1.41e-05	0.98
chr13-574	chr13	81278618	81278786	+	7.70	0.706	9.000000	7.00	8.66e-07	1.10
chr13-586	chr13	90780325	90780493	+	7.70	0.688	9.000000	5.80	5.09e-06	0.98
chr13-599	chr13	91497873	91498041	+	7.70	0.733	9.000000	10.22	2.11e-08	0.98
chr13-607	chr13	91874710	91874878	+	7.70	0.765	9.000000	4.21	9.09e-05	0.98
chr13-629	chr13	93120199	93120367	+	7.70	0.706	9.000000	4.32	7.23e-05	0.98
chr13-634	chr13	93242301	93242469	+	7.70	0.632	9.000000	5.75	5.53e-06	0.98
chr13-635	chr13	93287722	93287890	+	7.70	0.917	9.000000	7.49	4.52e-07	0.98
chr13-651	chr13	97846776	97846944	+	7.70	0.786	9.000000	11.29	7.08e-09	0.98
chr13-501	chr13	100258293	100258461	+	7.70	0.800	10.000000	8.70	1.04e-07	0.88
chr13-676	chr13	108635815	108635983	+	7.70	0.550	9.000000	4.29	7.66e-05	0.98
chr13-515	chr13	108636172	108636340	+	7.70	0.706	10.000000	4.32	7.23e-05	0.88
chr13-522	chr13	111616714	111616882	+	7.70	0.867	10.000000	13.14	1.54e-09	0.88
chr13-683	chr13	111617822	111617990	+	7.70	0.923	9.000000	14.63	5.12e-10	0.98
chr13-687	chr13	113528515	113528683	+	7.70	0.733	9.000000	7.23	6.30e-07	0.98
chr13-526	chr13	114103369	114103537	+	7.70	0.524	10.000000	6.19	2.77e-06	0.98
chr14-691	chr14	21077925	21078093	+	7.70	0.706	10.000000	8.47	1.36e-07	0.88
chr14-696	chr14	23548011	23548179	+	7.70	0.800	10.000000	6.85	1.06e-06	0.88
chr14-802	chr14	23632676	23632844	+	7.70	0.867	9.000000	5.55	7.65e-06	1.10
chr14-810	chr14	30119906	30120074	+	7.70	0.762	9.000000	12.62	2.31e-09	0.98
chr14-705	chr14	35452381	35452549	+	7.70	0.800	10.000000	5.36	1.04e-05	0.88
chr14-826	chr14	55596375	55596543	+	7.70	0.583	9.000000	6.37	2.10e-06	0.98
chr14-716	chr14	56666002	56666170	+	7.70	0.722	10.000000	11.29	7.08e-09	0.98
chr14-720	chr14	69658603	69658771	+	7.70	0.765	10.000000	10.91	1.09e-08	0.88
chr14-840	chr14	70104392	70104560	+	7.70	0.846	9.000000	14.97	4.05e-10	0.98
chr14-731	chr14	76723000	76723168	+	7.70	0.714	10.000000	5.46	8.95e-06	1.10
chr14-849	chr14	76724207	76724375	+	7.70	0.667	9.000000	5.41	9.67e-06	1.10
chr14-851	chr14	77770101	77770269	+	7.70	0.923	9.000000	12.88	1.89e-09	0.98
chr14-738	chr14	90168110	90168278	+	7.70	0.550	10.000000	15.33	3.18e-10	0.88
chr14-744	chr14	95982498	95982666	+	7.70	0.833	10.000000	9.75	3.36e-08	0.98
chr14-746	chr14	99786526	99786694	+	7.70	0.786	10.000000	11.29	7.08e-09	0.98
chr14-882	chr14	101121327	101121495	+	7.70	0.750	9.000000	6.50	1.74e-06	0.98
chr14-883	chr14	101277272	101277440	+	7.70	0.923	9.000000	12.15	3.40e-09	1.10
chr14-759	chr14	102197721	102197889	+	7.70	0.733	10.000000	8.47	1.36e-07	0.88
chr14-764	chr14	103244203	103244371	+	7.70	0.667	10.000000	5.36	1.04e-05	0.88
chr14-906	chr14	104145700	104145868	+	7.70	0.632	9.000000	9.90	2.88e-08	0.98
chr14-919	chr14	105435497	105435665	+	7.70	0.611	9.000000	4.99	2.01e-05	0.98
chr14-930	chr14	105909244	105909412	+	7.70	0.846	9.000000	6.31	2.31e-06	0.98
chr14-934	chr14	106938402	106938570	+	7.70	0.737	9.000000	21.46	9.64e-12	0.98
chr15-1062	chr15	22956633	22956801	+	7.70	0.857	9.000000	7.57	4.04e-07	0.98
chr15-931	chr15	23807157	23807325	+	7.70	0.800	10.000000	5.15	1.51e-05	0.88
chr15-936	chr15	29418295	29418463	+	7.70	0.765	10.000000	5.70	6.01e-06	0.98
chr15-937	chr15	34372245	34372413	+	7.70	0.786	10.000000	12.15	3.40e-09	0.88
chr15-938	chr15	35919248	35919416	+	7.70	0.786	10.000000	13.99	8.08e-10	0.88
chr15-1109	chr15	42193208	42193376	+	7.70	0.765	9.000000	5.85	4.68e-06	0.98
chr15-1112	chr15	42371696	42371864	+	7.70	0.647	9.000000	7.07	7.80e-07	0.98
chr15-954	chr15	44954619	44954787	+	7.70	0.929	10.000000	4.60	4.18e-05	0.88
chr15-955	chr15	45410193	45410361	+	7.70	0.636	10.000000	6.02	3.62e-06	0.98
chr15-957	chr15	50933635	50933803	+	7.70	0.632	10.000000	10.06	2.47e-08	0.88
chr15-959	chr15	51895842	51896010	+	7.70	0.778	10.000000	11.92	4.11e-09	0.88
chr15-960	chr15	52274283	52274451	+	7.70	0.688	10.000000	10.55	1.53e-08	0.88
chr15-963	chr15	53082796	53082964	+	7.70	0.647	10.000000	8.36	1.54e-07	1.10
chr15-967	chr15	60298045	60298213	+	7.70	0.733	10.000000	8.70	1.04e-07	0.98
chr15-1141	chr15	60771782	60771950	+	7.70	0.786	9.000000	5.50	8.28e-06	0.98
