# HOMER Peaks
# Peak finding parameters:
# tag directory = outputdir/
#
# total peaks = 86424
# peak size = 154
# peaks found using tags on both strands
# minimum distance between peaks = 308
# fragment length = 114
# genome size = 2000000000
# Total tags = 9838548.0
# Total tags in peaks = 4277186.0
# Approximate IP efficiency = 43.47%
# tags per bp = 0.003851
# expected tags per peak = 0.593
# maximum tags considered per bp = 1.0
# effective number of tags used for normalization = 10000000.0
# Peaks have been centered at maximum tag pile-up
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 3.055958e-06
# FDR tag threshold = 7.0
# number of putative peaks = 105817
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 19381
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 12
#
# cmd = findPeaks outputdir/ -style factor -o homerPeaks.txt
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	focus ratio	findPeaks Score	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr10-271	chr10	128298422	128298576	+	160.6	0.718	110.000000	56.12	3.49e-211	0.79
chr11-435	chr11	34778357	34778511	+	160.6	0.956	105.000000	14.66	1.64e-122	0.81
chr11-466	chr11	76996490	76996644	+	160.6	0.914	102.000000	45.92	1.10e-197	0.85
chr11-442	chr11	93821923	93822077	+	160.6	0.733	105.000000	23.06	6.64e-152	0.82
chr11-422	chr11	94689121	94689275	+	160.6	0.964	107.000000	47.20	1.54e-199	0.80
chr11-443	chr11	110562507	110562661	+	160.6	0.904	105.000000	146.40	3.15e-276	0.83
chr11-444	chr11	114853183	114853337	+	160.6	0.947	105.000000	47.88	1.73e-200	0.82
chr11-407	chr11	117779590	117779744	+	160.6	0.856	109.000000	26.80	8.77e-162	0.80
chr12-238	chr12	69455724	69455878	+	160.6	0.936	103.000000	32.07	1.08e-173	0.83
chr12-244	chr12	70999719	70999873	+	160.6	0.817	102.000000	58.39	7.39e-214	0.83
chr12-215	chr12	98370878	98371032	+	160.6	0.931	107.000000	17.97	1.23e-135	0.80
chr12-166	chr12	116141342	116141496	+	160.6	0.855	118.000000	32.90	2.09e-175	0.72
chr13-232	chr13	34874427	34874581	+	160.6	0.748	108.000000	62.74	1.04e-218	0.79
chr13-246	chr13	52982854	52983008	+	160.6	0.908	105.000000	43.73	2.07e-194	0.82
chr14-232	chr14	19985447	19985601	+	160.6	0.846	105.000000	26.44	6.50e-161	0.82
chr14-214	chr14	22073493	22073647	+	160.6	0.965	107.000000	224.48	2.12e-305	0.80
chr14-200	chr14	40921322	40921476	+	160.6	0.747	111.000000	15.73	4.82e-127	0.77
chr15-236	chr15	10887597	10887751	+	160.6	0.796	115.000000	54.02	1.30e-208	0.76
chr15-260	chr15	58746270	58746424	+	160.6	0.862	110.000000	17.91	2.09e-135	0.77
chr15-317	chr15	97361089	97361243	+	160.6	0.898	102.000000	98.08	5.73e-249	0.84
chr16-216	chr16	37010498	37010652	+	160.6	0.913	108.000000	72.67	1.21e-228	0.80
chr16-209	chr16	52091019	52091173	+	160.6	0.976	110.000000	104.14	4.79e-253	0.78
chr17-253	chr17	12754727	12754881	+	160.6	0.976	105.000000	13.19	9.21e-116	0.81
chr17-280	chr17	43338402	43338556	+	160.6	0.988	102.000000	70.15	2.98e-226	0.85
chr18-156	chr18	46406050	46406204	+	160.6	0.915	97.000000	18.71	3.16e-138	0.88
chrX-24	chrX	36744873	36745027	+	160.6	0.955	114.000000	113.50	6.73e-259	0.75
chr1-413	chr1	86202734	86202888	+	159.6	0.901	107.000000	154.43	4.15e-278	0.81
chr1-438	chr1	161251519	161251673	+	159.6	0.866	104.000000	49.94	4.73e-202	0.82
chr1-484	chr1	166146800	166146954	+	159.6	0.976	99.000000	103.48	4.99e-251	0.87
chr1-454	chr1	173626785	173626939	+	159.6	0.982	103.000000	95.60	1.12e-245	0.82
chr2-536	chr2	152927549	152927703	+	159.6	0.897	101.000000	30.89	4.00e-170	0.84
chr3-261	chr3	76025628	76025782	+	159.6	0.953	106.000000	244.82	2.28e-309	0.81
chr3-243	chr3	96160282	96160436	+	159.6	0.922	110.000000	103.48	4.99e-251	0.77
chr3-335	chr3	103130413	103130567	+	159.6	0.938	97.000000	109.11	1.33e-254	0.89
chr5-309	chr5	93152590	93152744	+	159.6	0.955	111.000000	42.18	8.83e-191	0.77
chr5-487	chr5	112950976	112951130	+	159.6	0.790	88.000000	51.48	4.46e-204	0.96
chr5-352	chr5	137624112	137624266	+	159.6	0.946	104.000000	31.97	2.13e-172	0.81
chr6-302	chr6	8691362	8691516	+	159.6	0.942	111.000000	20.12	4.61e-142	0.77
chr6-364	chr6	70792865	70793019	+	159.6	0.920	104.000000	43.08	3.40e-192	0.83
chr6-383	chr6	125099398	125099552	+	159.6	0.809	102.000000	46.47	3.03e-197	0.84
chr6-334	chr6	125313847	125314001	+	159.6	0.819	108.000000	119.50	9.43e-261	0.79
chr6-301	chr6	134065143	134065297	+	159.6	0.827	112.000000	42.90	6.57e-192	0.78
chr7-313	chr7	24389622	24389776	+	159.6	0.855	113.000000	26.56	3.51e-160	0.75
chr7-379	chr7	34302053	34302207	+	159.6	0.920	103.000000	127.06	6.67e-265	0.84
chr7-393	chr7	35156542	35156696	+	159.6	0.965	101.000000	77.21	2.76e-231	0.84
chr7-363	chr7	35335263	35335417	+	159.6	0.877	106.000000	89.62	2.52e-241	0.80
chr7-322	chr7	44748768	44748922	+	159.6	0.903	112.000000	25.48	1.83e-157	0.75
chr8-272	chr8	72583233	72583387	+	159.6	0.873	107.000000	111.53	4.35e-256	0.80
chr8-245	chr8	91051085	91051239	+	159.6	0.922	112.000000	154.43	4.15e-278	0.77
chr8-348	chr8	111627032	111627186	+	159.6	0.947	95.000000	100.38	5.68e-249	0.91
chr8-229	chr8	124455470	124455624	+	159.6	0.910	115.000000	200.76	6.73e-296	0.75
chr9-269	chr9	42306492	42306646	+	159.6	0.910	110.000000	135.65	2.51e-269	0.77
chr9-309	chr9	63612120	63612274	+	159.6	0.927	105.000000	43.83	2.39e-193	0.80
chr10-343	chr10	10411166	10411320	+	159.6	0.975	98.000000	161.90	2.59e-281	0.86
chr10-344	chr10	23787234	23787388	+	159.6	0.934	98.000000	119.50	9.43e-261	0.87
chr10-266	chr10	80172878	80173032	+	159.6	0.895	110.000000	82.28	1.46e-235	0.77
chr10-325	chr10	87830150	87830304	+	159.6	0.878	101.000000	19.64	1.60e-140	0.84
chr10-302	chr10	99182295	99182449	+	159.6	0.942	105.000000	80.30	6.32e-234	0.80
chr11-408	chr11	5788341	5788495	+	159.6	0.942	108.000000	20.65	8.95e-144	0.78
chr11-389	chr11	11564418	11564572	+	159.6	0.898	110.000000	137.50	3.01e-270	0.78
chr11-390	chr11	54934403	54934557	+	159.6	0.812	110.000000	23.56	2.35e-152	0.78
chr11-538	chr11	61839295	61839449	+	159.6	0.918	93.000000	127.06	6.67e-265	0.92
chr11-484	chr11	103697990	103698144	+	159.6	0.886	100.000000	72.74	2.88e-227	0.84
chr11-345	chr11	115512804	115512958	+	159.6	0.859	118.000000	64.76	1.84e-219	0.72
chr12-228	chr12	34847437	34847591	+	159.6	0.987	104.000000	304.18	4.94e-324	0.81
chr12-237	chr12	69448079	69448233	+	159.6	0.766	103.000000	15.56	1.51e-125	0.82
chr12-198	chr12	103425838	103425992	+	159.6	0.845	110.000000	128.69	9.16e-266	0.77
chr12-172	chr12	111441694	111441848	+	159.6	0.818	116.000000	10.37	4.79e-100	0.74
chr12-272	chr12	116141848	116142002	+	159.6	0.939	96.000000	32.48	1.85e-173	0.90
chr13-224	chr13	33085680	33085834	+	159.6	0.942	109.000000	132.08	1.60e-267	0.77
chr13-276	chr13	113508467	113508621	+	159.6	0.947	100.000000	38.46	1.20e-184	0.84
chr14-226	chr14	20731397	20731551	+	159.6	0.917	106.000000	32.59	1.13e-173	0.80
chr14-190	chr14	20734630	20734784	+	159.6	0.964	112.000000	32.07	1.31e-172	0.76
chr14-192	chr14	31593175	31593329	+	159.6	0.910	112.000000	32.91	2.55e-174	0.76
chr14-183	chr14	64943908	64944062	+	159.6	0.918	114.000000	35.60	1.64e-179	0.76
chr15-365	chr15	81535941	81536095	+	159.6	0.982	95.000000	52.01	9.11e-205	0.91
chr15-310	chr15	99388157	99388311	+	159.6	0.732	103.000000	27.06	2.08e-161	0.82
chr15-277	chr15	100674108	100674262	+	159.6	0.636	108.000000	9.71	5.40e-96	0.80
chr16-245	chr16	11420633	11420787	+	159.6	0.763	102.000000	32.91	2.55e-174	0.83
chr16-249	chr16	31235584	31235738	+	159.6	0.922	102.000000	88.83	1.00e-240	0.83
chr16-195	chr16	49982348	49982502	+	159.6	0.949	112.000000	94.70	4.87e-245	0.75
chr17-223	chr17	5259964	5260118	+	159.6	0.976	110.000000	92.09	3.71e-243	0.77
chr17-264	chr17	33919538	33919692	+	159.6	0.924	104.000000	44.61	1.60e-194	0.82
chr17-279	chr17	35635740	35635894	+	159.6	0.911	102.000000	223.06	4.77e-303	0.84
chr18-137	chr18	4247435	4247589	+	159.6	0.988	101.000000	154.43	4.15e-278	0.84
chr18-121	chr18	4367230	4367384	+	159.6	0.879	106.000000	127.06	6.67e-265	0.81
chr19-204	chr19	8984344	8984498	+	159.6	0.816	110.000000	10.32	9.95e-100	0.79
chrX-37	chrX	20929961	20930115	+	159.6	0.953	106.000000	11.87	2.08e-108	0.80
chr1-458	chr1	55792983	55793137	+	158.6	0.966	102.000000	155.84	5.80e-277	0.85
chr1-434	chr1	131097855	131098009	+	158.6	0.982	104.000000	48.65	4.80e-199	0.83
chr1-381	chr1	151025283	151025437	+	158.6	0.908	111.000000	262.47	4.16e-312	0.77
chr1-619	chr1	154061514	154061668	+	158.6	0.905	88.000000	56.99	1.46e-209	0.96
chr1-405	chr1	160212873	160213027	+	158.6	0.758	108.000000	83.81	2.59e-235	0.80
chr1-443	chr1	184441377	184441531	+	158.6	0.893	104.000000	102.82	5.16e-249	0.83
chr2-459	chr2	29004093	29004247	+	158.6	0.925	108.000000	277.05	9.33e-316	0.79
chr2-599	chr2	75733273	75733427	+	158.6	0.837	95.000000	18.20	9.62e-135	0.89
chr2-452	chr2	113848911	113849065	+	158.6	0.930	109.000000	45.13	4.62e-194	0.78
chr2-534	chr2	145866875	145867029	+	158.6	0.924	101.000000	50.37	2.37e-201	0.84
chr2-436	chr2	174437738	174437892	+	158.6	0.850	111.000000	14.31	1.87e-119	0.80
chr3-273	chr3	9402950	9403104	+	158.6	0.898	104.000000	49.62	2.36e-200	0.81
chr4-366	chr4	8915663	8915817	+	158.6	0.919	102.000000	20.78	2.92e-143	0.84
chr4-371	chr4	95915592	95915746	+	158.6	0.818	102.000000	61.95	4.07e-215	0.84
chr4-404	chr4	105213400	105213554	+	158.6	0.925	99.000000	146.67	6.98e-273	0.86
chr4-383	chr4	108461711	108461865	+	158.6	0.943	101.000000	23.20	2.24e-150	0.84
chr4-374	chr4	132809789	132809943	+	158.6	0.881	102.000000	51.41	1.04e-202	0.84
chr4-376	chr4	134765196	134765350	+	158.6	0.964	102.000000	15.42	3.68e-124	0.83
chr5-330	chr5	21188589	21188743	+	158.6	0.850	106.000000	17.38	8.87e-132	0.80
chr5-396	chr5	88766931	88767085	+	158.6	0.954	98.000000	30.59	1.96e-168	0.87
chr6-363	chr6	39810601	39810755	+	158.6	0.945	104.000000	146.67	6.98e-273	0.81
chr6-338	chr6	83453163	83453317	+	158.6	0.949	107.000000	8.36	2.18e-86	0.80
chr6-386	chr6	90731773	90731927	+	158.6	0.930	101.000000	59.72	1.12e-212	0.84
chr6-343	chr6	120795566	120795720	+	158.6	0.915	106.000000	93.21	1.96e-242	0.80
chr6-375	chr6	123252969	123253123	+	158.6	0.856	103.000000	88.26	8.89e-239	0.83
chr6-314	chr6	124898477	124898631	+	158.6	0.947	110.000000	41.04	8.83e-188	0.77
chr6-407	chr6	148986084	148986238	+	158.6	0.941	99.000000	166.23	2.60e-281	0.86
chr7-346	chr7	100845605	100845759	+	158.6	0.731	109.000000	61.57	1.05e-214	0.77
chr7-388	chr7	117462722	117462876	+	158.6	0.927	102.000000	98.75	2.65e-246	0.84
chr8-298	chr8	120417162	120417316	+	158.6	0.958	103.000000	226.68	3.24e-302	0.82
chr9-381	chr9	90274582	90274736	+	158.6	0.930	94.000000	23.52	2.75e-151	0.90
chr9-284	chr9	109059164	109059318	+	158.6	0.925	109.000000	13.32	6.26e-115	0.77
chr9-286	chr9	124068248	124068402	+	158.6	0.763	109.000000	16.90	5.04e-130	0.80
chr11-574	chr11	48901030	48901184	+	158.6	0.859	90.000000	61.95	4.07e-215	0.95
chr11-409	chr11	51938865	51939019	+	158.6	0.943	108.000000	90.67	1.40e-240	0.79
chr11-414	chr11	121677544	121677698	+	158.6	0.938	108.000000	13.78	4.62e-117	0.81
chr12-199	chr12	113017491	113017645	+	158.6	0.922	110.000000	29.16	2.70e-165	0.78
chr13-207	chr13	94159627	94159781	+	158.6	0.760	112.000000	17.17	5.27e-131	0.75
chr14-236	chr14	64185989	64186143	+	158.6	0.940	104.000000	37.36	1.46e-181	0.84
chr15-297	chr15	6522968	6523122	+	158.6	0.899	104.000000	46.83	1.66e-196	0.82
chr15-332	chr15	13393437	13393591	+	158.6	0.946	99.000000	212.21	9.11e-298	0.85
chr15-282	chr15	77928901	77929055	+	158.6	0.868	107.000000	24.75	1.38e-154	0.80
chr16-236	chr16	11632345	11632499	+	158.6	0.966	104.000000	146.67	6.98e-273	0.84
chr16-246	chr16	14159405	14159559	+	158.6	0.668	102.000000	43.36	2.04e-191	0.84
chr16-180	chr16	33922429	33922583	+	158.6	0.783	115.000000	30.13	1.95e-167	0.75
chr16-177	chr16	44757763	44757917	+	158.6	0.918	116.000000	56.99	1.46e-209	0.75
chr17-212	chr17	10757526	10757680	+	158.6	0.908	112.000000	103.89	1.04e-249	0.77
chr17-263	chr17	21489498	21489652	+	158.6	0.976	104.000000	62.73	5.97e-216	0.83
chr17-273	chr17	27553099	27553253	+	158.6	0.814	103.000000	16.57	9.68e-129	0.82
chr17-292	chr17	31088820	31088974	+	158.6	0.946	100.000000	73.88	7.12e-227	0.86
chr17-265	chr17	34341033	34341187	+	158.6	0.930	104.000000	95.90	2.44e-244	0.84
chr18-142	chr18	38713400	38713554	+	158.6	0.947	100.000000	433.65	0.00e+00	0.85
chr19-235	chr19	46002324	46002478	+	158.6	0.890	102.000000	39.58	2.23e-185	0.83
chr19-237	chr19	46483106	46483260	+	158.6	0.864	101.000000	14.13	1.20e-118	0.84
chr19-243	chr19	61055106	61055260	+	158.6	0.941	100.000000	65.19	1.62e-218	0.85
chrX-32	chrX	7293137	7293291	+	158.6	0.842	110.000000	96.83	5.48e-245	0.77
chr1-462	chr1	80402093	80402247	+	157.5	0.937	102.000000	190.58	1.14e-288	0.82
chr1-441	chr1	180404381	180404535	+	157.5	0.857	104.000000	11.84	6.38e-107	0.83
chr2-528	chr2	4453205	4453359	+	157.5	0.923	101.000000	157.30	7.94e-276	0.85
chr2-475	chr2	128296989	128297143	+	157.5	0.843	107.000000	54.45	3.26e-205	0.78
chr2-454	chr2	155373420	155373574	+	157.5	0.953	109.000000	106.56	8.27e-250	0.77
chr3-350	chr3	75299598	75299752	+	157.5	0.924	95.000000	180.18	6.50e-285	0.89
chr3-244	chr3	100162406	100162560	+	157.5	0.863	110.000000	42.17	2.29e-188	0.77
chr3-283	chr3	100568668	100568822	+	157.5	0.964	103.000000	275.28	2.59e-313	0.84
chr3-271	chr3	105877598	105877752	+	157.5	0.958	105.000000	48.58	1.11e-197	0.81
chr3-286	chr3	133545248	133545402	+	157.5	0.938	103.000000	30.87	5.92e-168	0.83
chr4-304	chr4	9122828	9122982	+	157.5	0.955	111.000000	84.70	1.62e-234	0.77
chr4-351	chr4	10952475	10952629	+	157.5	0.881	103.000000	147.91	1.05e-271	0.83
chr4-391	chr4	53133599	53133753	+	157.5	0.958	100.000000	89.28	5.08e-238	0.85
chr4-348	chr4	125145407	125145561	+	157.5	0.731	104.000000	23.37	6.47e-150	0.82
chr4-387	chr4	141873008	141873162	+	157.5	0.946	101.000000	9.11	5.85e-91	0.83
chr4-429	chr4	145252686	145252840	+	157.5	0.910	97.000000	29.06	5.08e-164	0.88
chr5-353	chr5	33932588	33932742	+	157.5	0.941	103.000000	55.99	4.69e-207	0.82
chr5-296	chr5	66603869	66604023	+	157.5	0.875	113.000000	86.17	1.15e-235	0.74
chr5-376	chr5	98033128	98033282	+	157.5	0.922	100.000000	24.35	1.48e-152	0.84
chr5-355	chr5	100582596	100582750	+	157.5	0.931	103.000000	65.63	1.42e-217	0.84
chr5-357	chr5	104425944	104426098	+	157.5	0.908	103.000000	27.84	3.18e-161	0.82
chr5-346	chr5	142821881	142822035	+	157.5	0.931	105.000000	22.22	1.17e-146	0.81
chr6-413	chr6	38889779	38889933	+	157.5	0.976	98.000000	30.78	9.44e-168	0.87
chr6-297	chr6	71980234	71980388	+	157.5	0.943	113.000000	29.23	2.11e-164	0.74
chr6-393	chr6	89108457	89108611	+	157.5	0.938	100.000000	99.10	5.69e-245	0.86
chr6-369	chr6	117438280	117438434	+	157.5	0.902	104.000000	183.52	3.84e-286	0.81
chr6-397	chr6	142508756	142508910	+	157.5	0.953	100.000000	157.30	7.94e-276	0.86
chr7-307	chr7	4082908	4083062	+	157.5	0.705	114.000000	23.26	1.30e-149	0.74
chr8-311	chr8	22757528	22757682	+	157.5	0.947	100.000000	230.46	2.12e-301	0.84
chr8-354	chr8	73233550	73233704	+	157.5	0.881	94.000000	225.23	7.35e-300	0.89
chr8-306	chr8	80919170	80919324	+	157.5	0.719	101.000000	65.20	3.89e-217	0.84
chr8-287	chr8	94802502	94802656	+	157.5	0.808	105.000000	34.05	2.34e-174	0.81
chr9-260	chr9	21592705	21592859	+	157.5	0.806	111.000000	81.23	9.83e-232	0.77
chr9-356	chr9	21704295	21704449	+	157.5	0.947	97.000000	173.86	1.60e-282	0.87
chr9-341	chr9	65031602	65031756	+	157.5	0.952	100.000000	40.45	1.25e-185	0.84
chr9-277	chr9	77930986	77931140	+	157.5	0.953	110.000000	145.73	1.02e-270	0.78
chr9-256	chr9	78588568	78588722	+	157.5	0.903	112.000000	76.23	1.64e-227	0.77
chr10-292	chr10	26799628	26799782	+	157.5	0.891	106.000000	29.49	5.56e-165	0.81
chr10-331	chr10	39417765	39417919	+	157.5	0.963	100.000000	15.02	1.01e-121	0.84
chr10-321	chr10	58446371	58446525	+	157.5	0.952	101.000000	79.92	1.18e-230	0.84
chr11-369	chr11	69980689	69980843	+	157.5	0.821	114.000000	68.34	2.91e-220	0.74
chr11-464	chr11	74524299	74524453	+	157.5	0.933	102.000000	67.88	8.31e-220	0.83
chr11-375	chr11	74829936	74830090	+	157.5	0.852	113.000000	8.82	5.20e-89	0.74
chr11-439	chr11	76179603	76179757	+	157.5	0.936	105.000000	36.43	8.97e-179	0.80
chr11-440	chr11	76497853	76498007	+	157.5	0.920	105.000000	20.52	1.52e-141	0.82
chr11-503	chr11	98941853	98942007	+	157.5	0.909	97.000000	28.40	1.63e-162	0.87
chr11-453	chr11	106762262	106762416	+	157.5	0.952	104.000000	15.71	1.50e-124	0.81
chr13-251	chr13	30766958	30767112	+	157.5	0.945	104.000000	68.82	1.01e-220	0.82
chr13-236	chr13	42367708	42367862	+	157.5	0.785	107.000000	41.99	4.35e-188	0.79
chr13-281	chr13	56591997	56592151	+	157.5	0.847	99.000000	20.52	1.52e-141	0.85
chr13-270	chr13	67844211	67844365	+	157.5	0.842	101.000000	215.43	7.00e-297	0.84
chr13-293	chr13	80952998	80953152	+	157.5	0.917	97.000000	29.49	5.56e-165	0.87
chr13-258	chr13	82949667	82949821	+	157.5	0.951	102.000000	100.10	1.22e-245	0.84
chr13-229	chr13	95868970	95869124	+	157.5	0.893	109.000000	159.84	6.76e-277	0.79
chr14-254	chr14	30192752	30192906	+	157.5	0.969	99.000000	29.41	8.68e-165	0.86
chr14-199	chr14	32509704	32509858	+	157.5	0.883	111.000000	60.80	1.66e-212	0.77
chr14-218	chr14	70774244	70774398	+	157.5	0.763	107.000000	16.17	2.24e-126	0.78
chr15-325	chr15	38528032	38528186	+	157.5	0.881	100.000000	95.29	2.34e-242	0.85
chr15-369	chr15	55380131	55380285	+	157.5	0.953	94.000000	12.01	8.20e-108	0.89
chr15-269	chr15	59728984	59729138	+	157.5	0.871	108.000000	15.06	6.53e-122	0.78
chr15-270	chr15	68258184	68258338	+	157.5	0.775	108.000000	37.12	5.46e-180	0.78
chr15-303	chr15	83172226	83172380	+	157.5	0.948	104.000000	18.08	1.75e-133	0.82
chr17-286	chr17	27935173	27935327	+	157.5	0.906	101.000000	34.65	1.73e-175	0.84
chr17-306	chr17	35190189	35190343	+	157.5	0.843	98.000000	21.68	4.30e-145	0.87
chr18-133	chr18	4287895	4288049	+	157.5	0.958	102.000000	115.23	4.98e-255	0.84
chr19-207	chr19	5795114	5795268	+	157.5	0.940	109.000000	63.53	2.05e-215	0.77
chr19-214	chr19	9041177	9041331	+	157.5	0.914	107.000000	88.48	2.01e-237	0.80
chrX-44	chrX	7898839	7898993	+	157.5	0.952	98.000000	260.79	1.09e-309	0.87
chr1-517	chr1	36307179	36307333	+	156.5	0.975	96.000000	21.78	1.85e-144	0.87
chr1-428	chr1	54896850	54897004	+	156.5	0.952	105.000000	93.77	9.57e-240	0.80
chr1-470	chr1	105747281	105747435	+	156.5	0.850	101.000000	33.84	7.98e-173	0.84
chr1-423	chr1	170939388	170939542	+	156.5	0.944	106.000000	66.08	1.23e-216	0.81
chr1-431	chr1	184480804	184480958	+	156.5	0.723	105.000000	15.17	1.36e-121	0.81
chr2-612	chr2	6718331	6718485	+	156.5	0.910	94.000000	12.97	7.28e-112	0.91
chr2-409	chr2	22826409	22826563	+	156.5	0.942	113.000000	24.55	4.02e-152	0.75
chr2-494	chr2	27418594	27418748	+	156.5	0.958	105.000000	93.77	9.57e-240	0.80
chr2-505	chr2	58160032	58160186	+	156.5	0.905	104.000000	15.70	9.44e-124	0.80
chr2-393	chr2	83714861	83715015	+	156.5	0.865	115.000000	117.21	1.58e-254	0.73
chr2-414	chr2	117989313	117989467	+	156.5	0.885	113.000000	114.49	5.74e-253	0.75
chr2-549	chr2	135059874	135060028	+	156.5	0.913	100.000000	142.70	1.39e-267	0.85
chr2-526	chr2	164075166	164075320	+	156.5	0.946	102.000000	20.05	3.46e-139	0.83
chr2-581	chr2	167347955	167348109	+	156.5	0.954	97.000000	14.57	4.75e-119	0.87
chr3-450	chr3	95497786	95497940	+	156.5	0.981	82.000000	30.87	7.20e-167	1.06
chr3-317	chr3	103791326	103791480	+	156.5	0.952	99.000000	52.37	2.39e-201	0.85
chr4-320	chr4	35099912	35100066	+	156.5	0.947	109.000000	39.23	1.91e-182	0.77
chr4-353	chr4	40777583	40777737	+	156.5	0.958	103.000000	25.44	2.10e-154	0.82
chr4-413	chr4	117886876	117887030	+	156.5	0.948	98.000000	121.56	6.11e-257	0.87
chr4-334	chr4	121014679	121014833	+	156.5	0.952	107.000000	24.43	8.39e-152	0.80
chr4-384	chr4	128729854	128730008	+	156.5	0.923	101.000000	17.90	5.38e-132	0.84
chr5-409	chr5	38503111	38503265	+	156.5	0.958	96.000000	51.82	1.18e-200	0.88
chr5-322	chr5	122145970	122146124	+	156.5	0.780	109.000000	27.12	1.59e-158	0.79
chr5-414	chr5	124377372	124377526	+	156.5	0.944	96.000000	364.67	0.00e+00	0.88
chr5-368	chr5	134613863	134614017	+	156.5	0.955	102.000000	16.83	4.18e-128	0.83
chr6-348	chr6	4618048	4618202	+	156.5	0.832	105.000000	140.66	1.26e-266	0.82
chr6-380	chr6	100480624	100480778	+	156.5	0.933	102.000000	66.08	1.23e-216	0.84
chr6-419	chr6	120820429	120820583	+	156.5	0.760	98.000000	34.43	5.98e-174	0.90
chr6-287	chr6	121215082	121215236	+	156.5	0.836	115.000000	110.63	1.08e-250	0.74
chr7-436	chr7	24399595	24399749	+	156.5	0.859	96.000000	40.02	9.34e-184	0.87
chr7-351	chr7	43985691	43985845	+	156.5	0.853	108.000000	102.56	1.12e-245	0.80
chr7-309	chr7	66125510	66125664	+	156.5	0.912	114.000000	53.80	4.06e-203	0.74
chr7-323	chr7	80997917	80998071	+	156.5	0.959	112.000000	48.50	2.57e-196	0.75
chr8-333	chr8	86888695	86888849	+	156.5	0.946	97.000000	26.26	1.98e-156	0.87
chr8-286	chr8	88279742	88279896	+	156.5	0.910	105.000000	23.61	1.30e-149	0.80
chr8-263	chr8	94811871	94812025	+	156.5	0.927	108.000000	87.91	1.78e-235	0.79
chr8-248	chr8	110618504	110618658	+	156.5	0.955	111.000000	97.49	2.57e-242	0.77
chr8-274	chr8	111477947	111478101	+	156.5	0.911	107.000000	214.04	1.51e-294	0.80
chr9-322	chr9	123968734	123968888	+	156.5	0.921	103.000000	70.33	9.66e-221	0.81
chr10-305	chr10	20398303	20398457	+	156.5	0.934	104.000000	196.92	5.35e-289	0.80
chr10-312	chr10	60379609	60379763	+	156.5	0.931	103.000000	68.85	2.42e-219	0.83
chr10-345	chr10	79670443	79670597	+	156.5	0.890	98.000000	47.80	2.35e-195	0.86
chr10-372	chr10	80510394	80510548	+	156.5	0.964	95.000000	151.48	1.50e-271	0.90
chr10-334	chr10	111127061	111127215	+	156.5	0.817	100.000000	41.20	1.22e-185	0.85
chr11-504	chr11	3408073	3408227	+	156.5	0.928	96.000000	193.06	1.11e-287	0.87
chr11-432	chr11	4544407	4544561	+	156.5	0.929	105.000000	126.23	1.92e-259	0.81
chr11-463	chr11	54812885	54813039	+	156.5	0.948	102.000000	50.75	2.74e-199	0.84
chr11-395	chr11	97412202	97412356	+	156.5	0.963	110.000000	71.87	3.60e-222	0.77
chr12-220	chr12	32017741	32017895	+	156.5	0.892	106.000000	110.63	1.08e-250	0.79
chr12-210	chr12	80127369	80127523	+	156.5	0.947	108.000000	63.12	1.30e-213	0.78
chr12-222	chr12	100429150	100429304	+	156.5	0.854	106.000000	31.26	1.10e-167	0.80
chr13-228	chr13	95791096	95791250	+	156.5	0.969	109.000000	89.51	1.14e-236	0.77
chr14-217	chr14	61548701	61548855	+	156.5	0.937	107.000000	164.10	7.14e-277	0.79
chr14-212	chr14	66219024	66219178	+	156.5	0.796	108.000000	15.51	5.87e-123	0.78
chr15-296	chr15	5495565	5495719	+	156.5	0.899	104.000000	42.26	2.67e-187	0.80
chr15-256	chr15	6623943	6624097	+	156.5	0.886	110.000000	33.84	7.98e-173	0.77
chr15-263	chr15	73162081	73162235	+	156.5	0.832	109.000000	44.15	3.63e-190	0.77
chr15-272	chr15	77830860	77831014	+	156.5	0.943	108.000000	41.20	1.22e-185	0.78
chr16-226	chr16	31191985	31192139	+	156.5	0.964	106.000000	115.84	9.62e-254	0.79
chr17-256	chr17	34632351	34632505	+	156.5	0.919	105.000000	21.74	2.56e-144	0.80
chr17-266	chr17	35257435	35257589	+	156.5	0.929	104.000000	13.62	7.17e-115	0.80
chr17-300	chr17	46747414	46747568	+	156.5	0.843	99.000000	15.51	5.87e-123	0.85
chr17-221	chr17	47156248	47156402	+	156.5	0.743	111.000000	57.24	3.44e-207	0.77
chr17-367	chr17	70753646	70753800	+	156.5	0.911	90.000000	48.26	5.40e-196	0.94
chr18-112	chr18	80255204	80255358	+	156.5	0.953	110.000000	39.54	5.76e-183	0.77
chr18-136	chr18	83832279	83832433	+	156.5	0.975	102.000000	52.10	5.32e-201	0.84
chr19-240	chr19	34254558	34254712	+	156.5	0.970	100.000000	153.84	1.40e-272	0.84
chr1-482	chr1	51907762	51907916	+	155.5	0.897	99.000000	101.90	1.15e-243	0.86
